"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"31","Richard Rodgers",PHI,"vs. SEA","3 out of 5 stars","F","3.4"
"32","Anthony Firkser",TEN,"at IND","1 out of 5 stars","F","3.3"
"33","Jack Doyle",IND,"vs. TEN","5 out of 5 stars","F","3.2"
"34","Drew Sample",CIN,"vs. NYG","2 out of 5 stars","F","3.2"
"35","Darren Fells",HOU,"at DET","3 out of 5 stars","F","3.1"
"36","Dawson Knox",BUF,"vs. LAC","4 out of 5 stars","F","2.9"
"37","Chris Herndon IV",NYJ,"vs. MIA","3 out of 5 stars","F","2.9"
"38","Cameron Brate",TB,"vs. KC","3 out of 5 stars","F","2.8"
"39","Dan Arnold",ARI,"at NE","1 out of 5 stars","F","2.8"
"40","Ian Thomas",CAR,"at MIN","3 out of 5 stars","F","2.7"
"41","Ross Dwelley",SF,"at LAR","3 out of 5 stars","F","2.5"
"42","Cole Kmet",CHI,"at GB","1 out of 5 stars","F","2.5"
"43","Jason Witten",LV,"at ATL","5 out of 5 stars","F","2.4"
"44","Harrison Bryant",CLE,"at JAC","4 out of 5 stars","F","2.4"
"45","Jace Sternberger",GB,"vs. CHI","4 out of 5 stars","F","2.4"
"46","Durham Smythe",MIA,"at NYJ","3 out of 5 stars","F","2.3"
"47","Maxx Williams",ARI,"at NE","1 out of 5 stars","F","2.2"
"48","Jesse James",DET,"vs. HOU","4 out of 5 stars","F","2.2"
"49","Pharaoh Brown",HOU,"at DET","3 out of 5 stars","F","2.2"
"50","David Njoku",CLE,"at JAC","4 out of 5 stars","F","2.1"
"51","Zach Ertz",PHI,"vs. SEA","3 out of 5 stars","F","2.1"
"52","Ryan Izzo",NE,"vs. ARI","3 out of 5 stars","F","2.0"
"53","Adam Shaheen",MIA,"at NYJ","3 out of 5 stars","F","2.0"
"54","Adam Trautman",NO,"at DEN","2 out of 5 stars","F","2.0"
"55","Donald Parham Jr.",LAC,"at BUF","5 out of 5 stars","F","1.8"
"56","Ben Ellefson",JAC,"vs. CLE","4 out of 5 stars","F","1.7"
"57","Foster Moreau",LV,"at ATL","5 out of 5 stars","F","1.7"
"58","Marcedes Lewis",GB,"vs. CHI","4 out of 5 stars","F","1.7"
"59","Troy Fumagalli",DEN,"vs. NO","2 out of 5 stars","F","1.7"
"60","Nick Vannett",DEN,"vs. NO","2 out of 5 stars","F","1.6"
"61","Kaden Smith",NYG,"at CIN","4 out of 5 stars","F","1.6"
"62","Gabe Nabers",LAC,"at BUF","5 out of 5 stars","F","1.6"
"63","Nick Keizer",KC,"at TB","4 out of 5 stars","F","1.5"
"64","Ryan Griffin",NYJ,"vs. MIA","3 out of 5 stars","F","1.5"
"65","Blake Bell",DAL,"vs. WAS","3 out of 5 stars","F","1.5"
"66","Tyler Kroft",BUF,"vs. LAC","4 out of 5 stars","F","1.5"
"67","Chris Manhertz",CAR,"at MIN","3 out of 5 stars","F","1.4"
"68","Vance McDonald",PIT,"vs. BAL","3 out of 5 stars","F","1.4"
"69","Luke Stocker",ATL,"vs. LV","3 out of 5 stars","F","1.4"
"70","Deon Yelder",KC,"at TB","4 out of 5 stars","F","1.4"
"71","Luke Willson",BAL,"at PIT","1 out of 5 stars","F","1.4"
"72","Demetrius Harris",CHI,"at GB","1 out of 5 stars","F","1.3"
"73","Lee Smith",BUF,"vs. LAC","4 out of 5 stars","F","1.3"
"74","Colin Thompson",CAR,"at MIN","3 out of 5 stars","F","1.3"
"75","Geoff Swaim",TEN,"at IND","1 out of 5 stars","F","1.3"
"76","Tyler Conklin",MIN,"vs. CAR","3 out of 5 stars","F","1.3"
"77","Tanner Hudson",TB,"vs. KC","3 out of 5 stars","F","1.3"
"78","Charlie Woerner",SF,"at LAR","3 out of 5 stars","F","1.3"
"79","Levine Toilolo",NYG,"at CIN","4 out of 5 stars","F","1.3"
"80","Jordan Thomas",NE,"vs. ARI","3 out of 5 stars","F","1.3"
"81","Derek Carrier",LV,"at ATL","5 out of 5 stars","F","1.3"
"82","Eric Saubert",JAC,"vs. CLE","4 out of 5 stars","F","1.3"
"83","Isaac Nauta",DET,"vs. HOU","4 out of 5 stars","F","1.3"
"84","Cethan Carter",CIN,"vs. NYG","2 out of 5 stars","F","1.2"
"85","Jaeden Graham",ATL,"vs. LV","3 out of 5 stars","F","1.2"
"86","Jeremy Sprinkle",WAS,"at DAL","4 out of 5 stars","F","1.2"
"87","Mason Schreck",CIN,"vs. NYG","2 out of 5 stars","F","1.2"
"88","Temarrick Hemingway",WAS,"at DAL","4 out of 5 stars","F","1.1"
"89","J.P. Holtz",CHI,"at GB","1 out of 5 stars","F","1.0"
"90","Eric Tomlinson",BAL,"at PIT","1 out of 5 stars","F","0.6"
"91","Xavier Grimble",BAL,"at PIT","1 out of 5 stars","F","0.6"
"92","Garrett Griffin",NO,"at DEN","2 out of 5 stars","F","0.5"
"93","Kahale Warring",HOU,"at DET","3 out of 5 stars","F","0.5"
"94","Cole Hikutini",DAL,"vs. WAS","3 out of 5 stars","F","0.3"
"95","James O'Shaughnessy",JAC,"vs. CLE","4 out of 5 stars","F","0.2"
"96","Ricky Seals-Jones",KC,"at TB","4 out of 5 stars","F","0.2"
