"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Courtland Sutton","DEN","WR","10.9","9.1","7.1","8.9","10.6","22.1","19.2"
"Dalton Kincaid","BUF","TE","10.6","8.4","6.1","8.3","10.4","20.0","16.6"
"Nick Chubb","CLE","RB","10.8","9.9","8.8","9.6","10.4","21.7","20.5"
"Kyle Pitts","ATL","TE","10.4","8.5","6.5","8.3","10.2","20.3","17.2"
"Josh Downs","IND","WR","10.4","8.3","6.0","8.1","10.2","20.5","17.2"
"Michael Pittman","IND","WR","10.3","8.3","6.1","8.1","10.1","20.1","16.9"
"Zack Moss","CIN","RB","10.2","8.7","7.2","8.6","10.0","21.2","19.0"
"Demario Douglas","NE","WR","10.2","8.2","6.0","8.0","10.0","20.0","16.8"
"Tucker Kraft","GB","TE","10.0","8.0","5.9","7.9","9.9","19.1","15.9"
"Dalton Schultz","HOU","TE","10.0","8.1","6.1","8.0","9.9","19.3","16.3"
"Andrei Iosivas","CIN","WR","10.0","8.2","6.3","8.0","9.8","20.3","17.5"
"Jalen McMillan","TB","WR","10.0","8.4","6.5","8.2","9.8","20.8","18.1"
"DEN DST","DEN","DST","9.8","9.8","9.8","9.8","9.8","17.5","17.5"
"Xavier Legette","CAR","WR","9.9","8.0","5.9","7.8","9.7","19.8","16.8"
"Christian Kirk","JAX","WR","9.9","8.1","6.1","7.9","9.7","20.1","17.2"
"Jaylen Warren","PIT","RB","9.9","8.5","7.0","8.3","9.7","20.4","18.3"
"PIT DST","PIT","DST","9.7","9.7","9.7","9.7","9.7","17.3","17.3"
"Khalil Shakir","BUF","WR","9.7","7.8","5.8","7.6","9.5","19.6","16.7"
"Rico Dowdle","DAL","RB","9.7","8.8","7.7","8.6","9.5","20.1","18.7"
"Hunter Henry","NE","TE","9.7","7.8","5.9","7.7","9.5","18.6","15.6"
"Harrison Butker","KC","K","9.5","9.5","9.5","9.5","9.5","15.9","15.9"
"Jalen Tolbert","DAL","WR","9.6","7.9","5.9","7.6","9.4","19.6","16.8"
"Tyrone Tracy Jr.","NYG","RB","9.6","8.2","6.8","8.1","9.4","19.1","17.0"
"BAL DST","BAL","DST","9.4","9.4","9.4","9.4","9.4","17.4","17.4"
"Jake Bates","DET","K","9.4","9.4","9.4","9.4","9.4","15.6","15.6"
"Rome Odunze","CHI","WR","9.5","7.9","6.1","7.7","9.3","19.9","17.3"
"Cameron Dicker","LAC","K","9.3","9.3","9.3","9.3","9.3","15.8","15.8"
"Sam LaPorta","DET","TE","9.3","7.6","5.8","7.5","9.2","18.4","15.6"
"Justin Tucker","BAL","K","9.2","9.2","9.2","9.2","9.2","15.5","15.5"
"KC DST","KC","DST","9.1","9.1","9.1","9.1","9.1","16.8","16.8"
"NYJ DST","NYJ","DST","9.1","9.1","9.1","9.1","9.1","16.8","16.8"
"Josh Palmer","LAC","WR","9.2","7.6","5.7","7.4","9.0","18.7","16.0"
"Raheem Mostert","MIA","RB","9.3","8.5","7.6","8.3","9.0","20.5","19.4"
"LAC DST","LAC","DST","9.0","9.0","9.0","9.0","9.0","16.7","16.7"
"Wil Lutz","DEN","K","9.0","9.0","9.0","9.0","9.0","15.5","15.5"
"Ka'imi Fairbairn","HOU","K","9.0","9.0","9.0","9.0","9.0","15.4","15.4"
"Cole Kmet","CHI","TE","8.9","7.1","5.3","7.0","8.8","17.2","14.4"
"D'Ernest Johnson","JAX","RB","9.0","7.6","6.1","7.5","8.8","18.9","16.7"
"Tyler Boyd","TEN","WR","9.0","7.0","5.0","6.9","8.8","17.4","14.3"
"Zach Ertz","WAS","TE","8.9","7.1","5.2","7.0","8.8","17.2","14.3"
"Will Reichard","MIN","K","8.8","8.8","8.8","8.8","8.8","14.9","14.9"
"Ray-Ray McCloud","ATL","WR","8.9","7.2","5.3","7.0","8.7","18.5","15.7"
"Sterling Shepard","TB","WR","8.8","7.2","5.5","7.1","8.7","18.8","16.2"
"Austin Ekeler","WAS","RB","8.8","7.4","6.0","7.3","8.7","18.5","16.3"
"Chris Boswell","PIT","K","8.7","8.7","8.7","8.7","8.7","15.1","15.1"
"Bucky Irving","TB","RB","8.8","7.8","6.7","7.7","8.6","18.7","17.2"
"DET DST","DET","DST","8.6","8.6","8.6","8.6","8.6","16.2","16.2"
"Jake Bobo","SEA","WR","8.6","7.0","5.3","6.9","8.5","17.6","15.0"
"Cairo Santos","CHI","K","8.5","8.5","8.5","8.5","8.5","14.6","14.6"
"Rashod Bateman","BAL","WR","8.6","7.2","5.7","7.0","8.4","18.7","16.3"
"Gabe Davis","JAX","WR","8.6","7.2","5.6","7.0","8.4","18.3","16.0"
"Trey Palmer","TB","WR","8.5","7.0","5.4","6.9","8.4","17.8","15.3"
"Jake Elliott","PHI","K","8.4","8.4","8.4","8.4","8.4","14.6","14.6"
"Dontayvion Wicks","GB","WR","8.5","7.1","5.6","6.9","8.3","18.4","16.0"
"Simi Fehoko","LAC","WR","8.4","7.0","5.5","6.9","8.3","18.0","15.6"
"Ricky Pearsall","SF","WR","8.5","7.0","5.4","6.9","8.3","18.1","15.6"
"Cedric Tillman","CLE","WR","8.3","6.7","5.0","6.6","8.2","17.4","14.8"
"Greg Zuerlein","NYJ","K","8.2","8.2","8.2","8.2","8.2","14.3","14.3"
"Tutu Atwell","LA","WR","8.3","6.8","5.2","6.7","8.1","17.7","15.4"
"Brandon Aubrey","DAL","K","8.1","8.1","8.1","8.1","8.1","14.2","14.2"
"Jason Sanders","MIA","K","8.1","8.1","8.1","8.1","8.1","14.1","14.1"
"Evan McPherson","CIN","K","8.0","8.0","8.0","8.0","8.0","13.9","13.9"
"Brandon McManus","GB","K","8.0","8.0","8.0","8.0","8.0","13.8","13.8"
"Anders Carlson","SF","K","8.0","8.0","8.0","8.0","8.0","13.9","13.9"
"Chase McLaughlin","TB","K","8.0","8.0","8.0","8.0","8.0","14.1","14.1"
"Tim Patrick","DET","WR","8.1","6.7","5.2","6.6","7.9","17.3","15.0"
"Noah Fant","SEA","TE","8.0","6.4","4.7","6.3","7.9","15.8","13.1"
"Younghoe Koo","ATL","K","7.9","7.9","7.9","7.9","7.9","13.9","13.9"
"Tyler Bass","BUF","K","7.9","7.9","7.9","7.9","7.9","13.8","13.8"
"Cam Little","JAX","K","7.9","7.9","7.9","7.9","7.9","13.9","13.9"
"Joshua Karty","LA","K","7.9","7.9","7.9","7.9","7.9","14.1","14.1"
"Tyler Allgeier","ATL","RB","8.1","7.5","6.7","7.3","7.8","18.2","17.3"
"Justice Hill","BAL","RB","7.9","6.5","5.1","6.5","7.8","16.9","14.8"
"Austin Seibert","WAS","K","7.8","7.8","7.8","7.8","7.8","13.9","13.9"
"Pat Freiermuth","PIT","TE","7.8","6.2","4.6","6.1","7.7","15.5","12.8"
"Jason Myers","SEA","K","7.7","7.7","7.7","7.7","7.7","13.8","13.8"
"Nick Folk","TEN","K","7.7","7.7","7.7","7.7","7.7","14.0","14.0"
"Tre Tucker","LV","WR","7.7","6.4","4.9","6.3","7.6","17.1","14.8"
"Colby Parkinson","LA","TE","7.7","6.0","4.3","6.0","7.6","15.0","12.3"
"DeAndre Hopkins","KC","WR","7.6","6.3","4.9","6.2","7.5","16.5","14.3"
"Mark Andrews","BAL","TE","7.5","6.2","5.0","6.2","7.4","15.7","13.6"
"Troy Franklin","DEN","WR","7.5","6.2","4.7","6.1","7.4","16.2","14.0"
"HOU DST","HOU","DST","7.4","7.4","7.4","7.4","7.4","14.9","14.9"
"Michael Wilson","ARI","WR","7.5","6.1","4.7","6.0","7.3","15.8","13.6"
"Elijah Moore","CLE","WR","7.4","5.9","4.3","5.8","7.3","15.3","12.9"
"Christian Watson","GB","WR","7.4","6.3","5.0","6.1","7.3","16.3","14.3"
"Jonnu Smith","MIA","TE","7.3","5.9","4.4","5.9","7.3","15.3","12.9"
"Jalen Nailor","MIN","WR","7.4","6.2","4.9","6.1","7.3","16.4","14.4"
"BUF DST","BUF","DST","7.3","7.3","7.3","7.3","7.3","14.6","14.6"
"Dustin Hopkins","CLE","K","7.3","7.3","7.3","7.3","7.3","13.5","13.5"
"Matt Gay","IND","K","7.3","7.3","7.3","7.3","7.3","13.3","13.3"
"Blake Grupe","NO","K","7.3","7.3","7.3","7.3","7.3","13.3","13.3"
"Devaughn Vele","DEN","WR","7.2","5.8","4.3","5.7","7.1","15.3","12.9"
"Noah Brown","WAS","WR","7.3","6.0","4.6","5.9","7.1","15.8","13.5"
"ATL DST","ATL","DST","7.1","7.1","7.1","7.1","7.1","14.4","14.4"
"Demarcus Robinson","LA","WR","7.1","5.8","4.5","5.7","7.0","15.4","13.3"
"CHI DST","CHI","DST","7.0","7.0","7.0","7.0","7.0","14.3","14.3"
"Eddy Pineiro","CAR","K","7.0","7.0","7.0","7.0","7.0","13.0","13.0"
"MIA DST","MIA","DST","6.9","6.9","6.9","6.9","6.9","14.0","14.0"
"Daniel Carlson","LV","K","6.9","6.9","6.9","6.9","6.9","12.9","12.9"
"Isaiah Likely","BAL","TE","6.8","5.5","4.2","5.5","6.8","14.4","12.2"
"Ja'Tavion Sanders","CAR","TE","6.8","5.2","3.6","5.2","6.8","13.3","10.7"
"Pierre Strong","CLE","RB","6.8","5.5","4.3","5.5","6.8","14.7","12.6"
"Puka Nacua","LA","WR","6.9","5.6","4.2","5.5","6.8","14.8","12.5"
"SF DST","SF","DST","6.8","6.8","6.8","6.8","6.8","13.9","13.9"
"Chad Ryland","ARI","K","6.7","6.7","6.7","6.7","6.7","12.4","12.4"
"Keon Coleman","BUF","WR","6.7","5.5","4.3","5.4","6.6","14.8","12.8"
"Erick All","CIN","TE","6.6","5.1","3.5","5.1","6.6","13.3","10.8"
"Juwan Johnson","NO","TE","6.6","5.3","3.9","5.2","6.6","13.5","11.2"
"Tyler Conklin","NYJ","TE","6.6","5.2","3.8","5.2","6.6","13.6","11.2"
"Grant Calcaterra","PHI","TE","6.7","5.3","3.9","5.2","6.6","13.7","11.3"
"Zach Charbonnet","SEA","RB","6.7","5.8","4.8","5.7","6.6","15.1","13.5"
"WAS DST","WAS","DST","6.6","6.6","6.6","6.6","6.6","13.9","13.9"
"Chig Okonkwo","TEN","TE","6.5","5.1","3.6","5.1","6.5","13.3","10.9"
"NYG DST","NYG","DST","6.5","6.5","6.5","6.5","6.5","13.4","13.4"
"Joey Slye","NE","K","6.5","6.5","6.5","6.5","6.5","12.3","12.3"
"Greg Joseph","NYG","K","6.5","6.5","6.5","6.5","6.5","12.3","12.3"
"KaVontae Turpin","DAL","WR","6.5","5.4","4.2","5.3","6.4","14.9","13.0"
"Kalif Raymond","DET","WR","6.5","5.3","4.1","5.3","6.4","14.6","12.7"
"Mike Williams","NYJ","WR","6.5","5.4","4.2","5.3","6.4","14.5","12.6"
"GB DST","GB","DST","6.4","6.4","6.4","6.4","6.4","13.5","13.5"
"MIN DST","MIN","DST","6.4","6.4","6.4","6.4","6.4","13.4","13.4"
"Roschon Johnson","CHI","RB","6.5","5.8","5.0","5.7","6.3","14.9","13.8"
"Alec Pierce","IND","WR","6.5","5.4","4.3","5.3","6.3","14.7","12.8"
"Miles Sanders","CAR","RB","6.3","5.2","4.1","5.1","6.2","13.5","11.8"
"PHI DST","PHI","DST","6.2","6.2","6.2","6.2","6.2","13.2","13.2"
"Emanuel Wilson","GB","RB","6.3","5.6","5.0","5.5","6.1","14.7","13.7"
"Antonio Gibson","NE","RB","6.2","5.3","4.5","5.3","6.1","14.0","12.6"
"CIN DST","CIN","DST","6.1","6.1","6.1","6.1","6.1","13.0","13.0"
"Johnny Mundt","MIN","TE","6.0","4.7","3.4","4.7","6.0","12.6","10.4"
"Darius Slayton","NYG","WR","6.1","4.9","3.7","4.8","6.0","13.3","11.2"
"Ray Davis","BUF","RB","6.0","5.5","5.0","5.4","5.9","14.4","13.6"
"Devin Singletary","NYG","RB","6.1","5.6","5.0","5.5","5.9","13.5","12.7"
"Chris Conley","SF","WR","6.0","5.0","3.9","4.9","5.9","13.7","11.9"
"Noah Gray","KC","TE","5.9","4.7","3.5","4.7","5.8","12.6","10.6"
"LA DST","LA","DST","5.8","5.8","5.8","5.8","5.8","13.0","13.0"
"SEA DST","SEA","DST","5.8","5.8","5.8","5.8","5.8","12.7","12.7"
"Mike Gesicki","CIN","TE","5.7","4.6","3.4","4.6","5.7","12.6","10.7"
"Jaleel McLaughlin","DEN","RB","5.8","5.1","4.4","5.0","5.7","13.7","12.6"
"Ty Chandler","MIN","RB","5.8","5.2","4.6","5.1","5.7","14.2","13.4"
"Nick Westbrook-Ikhine","TEN","WR","5.8","4.7","3.6","4.7","5.7","13.2","11.3"
"Jalen Coker","CAR","WR","5.6","4.5","3.4","4.5","5.6","12.5","10.5"
"Calvin Austin III","PIT","WR","5.7","4.6","3.5","4.6","5.6","12.7","10.8"
"TB DST","TB","DST","5.6","5.6","5.6","5.6","5.6","12.3","12.3"
"IND DST","IND","DST","5.5","5.5","5.5","5.5","5.5","12.4","12.4"
"NE DST","NE","DST","5.5","5.5","5.5","5.5","5.5","12.3","12.3"
"Olamide Zaccheaus","WAS","WR","5.4","4.4","3.3","4.3","5.4","12.5","10.6"
"Justin Watson","KC","WR","5.4","4.5","3.6","4.4","5.3","12.7","11.1"
"Kendrick Bourne","NE","WR","5.3","4.2","3.2","4.2","5.2","11.9","10.1"
"Braelon Allen","NYJ","RB","5.3","4.8","4.3","4.8","5.2","13.0","12.3"
"JAX DST","JAX","DST","5.2","5.2","5.2","5.2","5.2","12.1","12.1"
"DAL DST","DAL","DST","5.1","5.1","5.1","5.1","5.1","11.9","11.9"
"Adonai Mitchell","IND","WR","5.0","4.2","3.4","4.2","5.0","12.5","11.0"
"Kimani Vidal","LAC","RB","5.1","4.5","3.9","4.5","5.0","12.5","11.5"
"Hayden Hurst","LAC","TE","5.0","4.0","3.0","4.0","5.0","11.3","9.5"
"Taysom Hill","NO","TE","5.1","4.5","3.9","4.5","5.0","13.4","12.3"
"Bub Means","NO","WR","5.1","4.1","3.0","4.0","5.0","11.5","9.7"
"Kyle Juszczyk","SF","RB","5.1","4.0","2.9","3.9","5.0","11.4","9.4"
"CAR DST","CAR","DST","5.0","5.0","5.0","5.0","5.0","11.9","11.9"
"Will Dissly","LAC","TE","4.9","3.9","2.8","3.9","4.9","10.8","9.0"
"Mason Tipton","NO","WR","5.0","4.0","3.0","4.0","4.9","11.2","9.5"
"Van Jefferson","PIT","WR","4.9","4.0","3.1","4.0","4.9","11.4","9.8"
"ARI DST","ARI","DST","4.9","4.9","4.9","4.9","4.9","11.5","11.5"
"NO DST","NO","DST","4.9","4.9","4.9","4.9","4.9","11.4","11.4"
"LV DST","LV","DST","4.8","4.8","4.8","4.8","4.8","11.4","11.4"
"Nelson Agholor","BAL","WR","4.7","3.9","3.1","3.9","4.7","11.4","9.8"
"DJ Turner","LV","WR","4.7","3.9","3.0","3.9","4.7","11.8","10.3"
"Greg Dortch","ARI","WR","4.6","3.7","2.8","3.7","4.6","11.0","9.4"
"Lucas Krull","DEN","TE","4.6","3.7","2.8","3.7","4.6","10.7","9.1"
"Samaje Perine","KC","RB","4.7","3.7","2.7","3.7","4.6","10.6","8.9"
"Austin Hooper","NE","TE","4.6","3.6","2.7","3.6","4.6","10.4","8.7"
"Sean Tucker","TB","RB","4.7","4.2","3.6","4.1","4.6","11.5","10.6"
"CLE DST","CLE","DST","4.6","4.6","4.6","4.6","4.6","11.2","11.2"
"Jonathan Mingo","CAR","WR","4.3","3.4","2.5","3.4","4.3","10.0","8.4"
"Kayshon Boutte","NE","WR","4.1","3.4","2.7","3.4","4.1","10.3","8.9"
"Jalen Brooks","DAL","WR","4.1","3.3","2.6","3.3","4.0","10.1","8.6"
"Ezekiel Elliott","DAL","RB","4.0","3.5","3.0","3.4","3.9","10.1","9.1"
"Theo Johnson","NYG","TE","3.9","3.0","2.1","3.0","3.9","8.7","7.0"
"Jahan Dotson","PHI","WR","4.0","3.2","2.5","3.2","3.9","10.1","8.7"
"Emari Demercado","ARI","RB","3.8","3.2","2.6","3.2","3.8","9.4","8.3"
"Jermaine Burton","CIN","WR","3.8","3.2","2.5","3.1","3.8","9.8","8.6"
"TEN DST","TEN","DST","3.8","3.8","3.8","3.8","3.8","10.2","10.2"
"Xavier Hutchinson","HOU","WR","3.7","3.0","2.3","3.0","3.7","9.3","8.0"
"Odell Beckham Jr.","MIA","WR","3.7","3.1","2.5","3.1","3.7","9.7","8.4"
"Josh Whyle","TEN","TE","3.7","2.9","2.1","2.9","3.7","8.6","7.1"
"Zamir White","LV","RB","3.6","3.2","2.7","3.2","3.6","8.9","8.1"
"Dalvin Cook","DAL","RB","3.4","3.1","2.7","3.0","3.4","9.0","8.3"
"Mecole Hardman","KC","WR","3.4","2.8","2.2","2.8","3.4","9.5","8.4"
"Ty Johnson","BUF","RB","3.2","2.7","2.2","2.7","3.2","8.4","7.4"
"Jordan Akins","CLE","TE","3.2","2.6","1.9","2.6","3.2","8.0","6.6"
"Audric Estimé","DEN","RB","3.3","3.2","3.1","3.1","3.2","9.6","9.4"
"Carson Steele","KC","RB","3.3","3.1","2.8","3.0","3.2","8.9","8.5"
"Blake Corum","LA","RB","3.1","2.9","2.7","2.9","3.1","8.7","8.3"
"Luke McCaffrey","WAS","WR","3.1","2.5","1.8","2.5","3.1","7.9","6.6"
"Darnell Washington","PIT","TE","3.0","2.4","1.7","2.4","3.0","7.5","6.2"
"Dare Ogunbowale","HOU","RB","3.0","2.4","1.9","2.4","2.9","7.7","6.7"
"Foster Moreau","NO","TE","2.9","2.3","1.7","2.3","2.9","7.4","6.1"
"Mack Hollins","BUF","WR","2.8","2.3","1.8","2.3","2.8","7.8","6.7"
"Lil'Jordan Humphrey","DEN","WR","2.8","2.3","1.7","2.3","2.8","7.6","6.5"
"Mo Alie-Cox","IND","TE","2.8","2.2","1.7","2.2","2.8","7.4","6.3"
"Jaylen Wright","MIA","RB","2.9","2.8","2.7","2.7","2.8","8.5","8.3"
"Kenneth Gainwell","PHI","RB","2.8","2.4","2.1","2.4","2.8","7.6","6.9"
