player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Ryan Tannehill,7014,QB,TEN,1,69.7,33,37,10.7,2.48,0,2,5.3,62.2,23,0,10,0.0,39,0,14,31,29.1,60.4,58.0,67.3,0,1,40,0,10.0,78.8,2.6,1,1,0,4,0,3,7.5,321,8.7
Drew Brees,802,QB,NO,1,88.2,34,36,4.8,2.27,1,1,2.6,80.6,29,0,5,3.3,38,1,14,20,28.4,59.5,58.9,,0,0,41,0,40.0,127.8,5.3,2,0,1,0,3,2,4.9,288,8.0
Nick Mullens,12282,QB,SF,1,73.5,34,36,8.6,2.64,1,1,2.6,69.4,25,0,12,0.0,38,0,19,28,79.9,81.0,78.4,66.2,0,0,40,0,16.7,108.9,5.3,2,0,0,1,1,0,0.0,343,9.5
Ben Roethlisberger,1732,QB,PIT,1,76.5,34,36,8.7,2.41,0,0,0.0,63.9,23,0,9,11.5,39,3,12,25,80.2,64.1,65.2,54.2,0,0,43,1,22.2,101.3,5.1,2,1,0,2,2,0,0.0,237,6.6
Kyler Murray,38334,QB,ARZ,1,72.7,33,35,9.6,2.62,0,2,5.4,65.7,23,0,8,4.2,37,1,17,1,79.7,73.2,68.1,75.1,0,3,39,1,12.5,72.3,2.7,1,1,0,2,2,2,5.1,270,7.7
Josh Allen,46601,QB,BUF,1,78.1,32,33,10.3,3.22,0,3,8.1,72.7,24,0,17,4.0,37,1,14,4,29.5,85.5,82.9,68.0,0,1,41,2,23.5,128.9,10.8,4,0,0,1,4,1,2.4,311,9.4
Jared Goff,10635,QB,LA,1,82.1,28,32,6.8,2.83,2,2,6.1,71.9,23,0,9,0.0,35,0,15,26,78.8,85.3,85.5,58.2,0,1,37,0,22.2,111.6,5.7,2,1,0,2,2,0,0.0,321,10.0
Derek Carr,8671,QB,LV,1,80.6,31,32,7.1,3.13,0,1,2.9,75.0,24,0,12,4.0,36,1,14,23,25.9,59.3,58.8,59.4,0,0,39,0,16.7,119.4,5.6,2,2,0,1,2,3,7.7,261,8.2
Daniel Jones,39395,QB,NYG,1,66.7,27,32,9.3,2.73,1,1,2.9,53.1,17,0,15,5.6,35,1,8,21,79.4,66.5,64.7,64.1,2,1,37,0,13.3,56.6,5.7,2,1,0,2,0,1,2.7,179,5.6
Aaron Rodgers,2241,QB,GB,1,78.6,28,32,10.4,2.79,1,3,8.6,65.6,21,0,11,4.5,34,1,15,12,78.8,86.7,83.0,68.2,0,0,37,0,9.1,124.9,2.9,1,1,0,3,3,0,0.0,283,8.8
Matthew Stafford,4924,QB,DET,1,74.2,31,31,7.6,2.22,0,1,2.9,71.0,22,0,10,4.3,35,1,16,11,79.1,71.2,69.9,60.0,0,0,39,0,40.0,119.0,11.4,4,0,0,0,2,0,0.0,270,8.7
Jeff Driskel,10841,QB,DEN,1,71.4,28,30,8.0,2.73,1,0,0.0,56.7,17,0,15,15.0,37,3,8,10,79.1,43.2,38.4,73.1,0,1,39,0,33.3,71.0,13.5,5,2,0,1,1,2,5.1,176,5.9
Sam Darnold,29048,QB,NYJ,1,69.2,26,29,7.0,3.22,0,1,3.2,58.6,17,0,16,5.6,36,1,8,22,78.9,45.4,42.8,61.2,0,3,39,0,12.5,47.0,5.6,2,5,0,3,1,2,5.1,168,5.8
Nick Foles,7089,QB,CHI,1,61.5,26,29,9.9,2.23,0,3,9.4,55.2,16,0,6,0.0,29,0,7,6,78.5,62.9,62.2,60.5,1,1,32,0,0.0,95.2,0.0,0,0,0,2,3,2,6.3,188,6.5
Cam Newton,6153,QB,NE,1,73.1,26,28,5.2,3.05,2,0,0.0,60.7,17,0,7,10.5,31,2,9,19,79.5,47.7,48.3,53.5,0,1,32,0,28.6,73.8,6.5,2,1,0,0,1,1,3.1,162,5.8
Teddy Bridgewater,8667,QB,CAR,1,85.2,27,28,4.9,2.47,0,0,0.0,78.6,22,0,8,4.3,31,1,10,5,77.8,68.1,71.3,48.9,0,0,31,0,25.0,113.5,6.5,2,1,0,1,1,0,0.0,235,8.4
Lamar Jackson,46416,QB,BLT,1,74.1,27,28,9.9,2.89,0,2,6.7,53.6,15,0,11,25.0,35,5,6,3,29.4,75.2,61.1,90.3,0,0,37,0,36.4,73.1,11.4,4,3,0,1,1,3,8.1,97,3.5
Deshaun Watson,11767,QB,HST,1,76.9,26,27,10.9,3.05,1,3,11.1,70.4,19,0,14,5.0,33,1,12,13,77.9,75.5,75.1,58.3,0,1,33,0,35.7,110.7,15.2,5,1,0,0,2,2,6.1,264,9.8
Kirk Cousins,7102,QB,MIN,1,72.7,22,27,11.3,2.72,0,2,6.9,59.3,16,0,18,0.0,30,0,12,18,78.0,71.6,67.6,68.5,3,2,32,0,11.1,96.4,6.7,2,1,0,2,3,1,3.1,251,9.3
Baker Mayfield,46518,QB,CLV,1,81.8,22,23,8.7,3.22,0,0,0.0,69.6,16,0,10,11.1,26,2,12,8,76.6,63.3,63.1,58.3,0,0,26,1,20.0,117.3,7.7,2,1,0,1,2,1,3.8,156,6.8
Mitchell Trubisky,11757,QB,CHI,1,63.6,22,22,11.8,2.59,0,0,0.0,59.1,13,0,6,7.1,25,1,8,6,76.3,56.6,49.9,70.8,0,1,25,0,33.3,71.8,8.0,2,1,0,0,1,2,8.0,128,5.8
Philip Rivers,1725,QB,IND,1,89.5,19,21,7.5,2.49,2,0,0.0,81.0,17,0,4,0.0,21,0,13,14,75.9,82.2,80.5,,0,0,23,0,0.0,125.6,0.0,0,0,0,0,1,0,0.0,217,10.3
Ryan Fitzpatrick,2467,QB,MIA,1,95.0,20,20,7.4,2.75,0,2,8.7,90.0,18,0,8,5.3,25,1,12,17,77.8,91.5,91.1,69.1,0,0,28,1,12.5,133.3,4.0,1,4,0,0,2,0,0.0,160,8.0
Brett Rypien,46487,QB,DEN,1,88.9,9,9,5.3,2.16,0,0,0.0,88.9,8,0,5,0.0,10,0,2,10,71.9,53.0,53.3,,0,1,12,0,20.0,51.6,10.0,1,0,0,0,0,1,8.3,53,5.9
Jacoby Brissett,10725,QB,IND,1,75.0,4,4,1.8,3.3,0,0,0.0,50.0,2,0,2,33.3,4,1,1,14,69.5,72.6,72.0,60.0,0,0,4,0,0.0,61.5,0.0,0,0,0,0,0,0,0.0,17,4.3
