player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
J.J. Watt,6163,ED,ARZ,8,2,3,,0,0,1,63.2,60.8,53.8,66.7,49.1,64.2,4,20,0,,8.3,1,0,3,0.0,0,5,1,0,0,392,391,0,39,163,189,0,1,262,130,0,14,9,0,29,0,0,0,
Robert Quinn,6166,ED,PHI,9,2,0,100.0,2,0,24,60.4,42.2,23.4,56.6,38.7,50.8,3,13,0,13,11.1,1,0,4,118.8,1,1,1,0,5,332,330,0,0,320,10,0,2,192,135,0,4,6,1,17,0,13,10,13.0
Cameron Jordan,6176,ED,NO,9,9,0,,0,0,20,80.7,70.1,73.4,58.1,73.8,43.2,3,12,0,,17.9,7,0,1,0.0,0,6,0,0,6,429,427,0,3,397,27,0,2,251,172,1,20,23,0,21,0,0,0,
Cameron Heyward,6183,DI,PIT,8,8,0,,0,1,25,68.3,88.0,84.8,68.7,80.7,70.5,4,14,0,,3.4,1,0,1,0.0,0,3,1,0,0,393,392,24,217,35,116,0,1,249,144,0,18,20,0,21,0,0,0,
Justin Houston,6222,ED,BLT,6,1,0,,0,1,3,67.8,78.6,52.1,76.1,65.2,56.0,1,12,1,,42.9,3,0,1,0.0,0,9,0,0,10,182,182,0,3,171,8,0,0,146,26,0,10,3,0,22,0,0,0,
Lawrence Guy,6385,DI,NE,6,8,0,,0,0,19,,51.0,83.1,54.5,50.3,75.6,0,5,0,,0.0,0,0,0,0.0,0,1,0,0,0,203,203,2,112,6,83,0,0,96,107,0,11,10,0,6,0,0,0,
Chris Harris Jr.,6457,CB,NO,5,2,0,85.7,0,1,20,55.6,57.9,82.0,68.7,60.0,86.0,0,4,0,21,0.0,0,0,2,97.8,18,0,18,54,133,213,7,0,0,7,0,1,206,12,68,132,5,16,21,4,0,157,67,8.7
Josh Bynes,6503,LB,BLT,7,4,0,58.3,0,0,3,69.9,54.2,80.9,58.5,38.1,62.3,0,1,1,22,13.3,4,1,0,72.6,7,1,258,1,124,269,3,0,0,3,0,0,266,23,122,7,9,22,12,2,1,83,56,11.9
Nick Bellore,6515,LB,SEA,3,1,0,,0,0,29,60.0,80.8,65.9,60.0,74.9,71.7,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,1,10,0,0,0,0,0,0,10,1,8,0,0,0,0,0,0,0,0,
Mario Addison,6558,ED,HST,4,2,0,0.0,0,0,13,64.1,55.8,83.9,53.9,53.1,50.5,0,6,0,,16.7,1,0,0,39.6,0,0,4,0,1,118,114,0,0,108,6,0,4,74,43,0,1,3,1,6,0,0,0,
Stephon Gilmore,7016,CB,IND,9,0,0,61.2,0,0,14,71.7,73.3,85.9,,73.1,60.8,0,0,1,53,10.8,4,3,2,76.4,30,0,42,518,318,567,3,0,0,3,0,0,564,0,249,4,8,33,49,0,0,374,140,12.5
Fletcher Cox,7018,DI,PHI,8,6,0,,0,1,24,,56.9,65.2,65.3,46.4,54.4,4,11,0,,7.1,1,0,1,0.0,0,4,0,0,0,334,334,7,155,5,167,0,0,225,109,0,7,7,0,19,0,0,0,
Michael Brockers,7020,DI,DET,5,0,1,,0,0,11,,50.1,80.9,55.8,48.4,37.2,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,111,111,0,71,10,30,0,0,56,55,0,3,4,0,2,0,0,0,
Bruce Irvin,7021,ED,SEA,3,1,0,100.0,0,0,29,64.4,59.2,28.3,55.7,68.6,29.1,0,7,0,6,37.5,3,0,1,91.7,1,1,0,0,7,109,107,0,0,107,0,0,2,66,36,2,4,4,1,8,0,6,9,6.0
Melvin Ingram III,7024,ED,MIA,9,1,1,100.0,1,1,17,39.8,66.4,0.0,79.1,72.9,40.1,2,13,0,19,30.0,3,0,5,107.1,7,3,11,0,39,288,262,0,0,262,0,0,26,163,86,15,8,6,7,18,0,68,55,9.7
Chandler Jones,7027,ED,LV,8,6,0,100.0,1,0,23,72.4,60.6,70.3,58.8,57.2,29.6,5,11,0,11,24.0,6,0,1,97.9,2,1,0,0,24,422,420,0,4,408,8,0,2,244,154,2,7,13,2,17,0,15,5,7.5
Bobby Wagner,7050,LB,LA,8,18,0,87.5,0,0,26,74.9,87.1,84.7,71.1,86.5,90.2,1,4,0,49,1.6,1,2,0,106.0,14,2,446,1,227,487,29,0,0,29,0,0,458,70,190,11,22,43,16,7,0,151,121,10.8
Lavonte David,7060,LB,TB,9,16,0,78.0,0,1,30,88.2,82.5,51.8,67.9,67.3,89.7,0,2,0,36,1.6,1,4,1,101.3,32,1,532,6,335,592,16,0,0,16,0,0,576,20,237,38,25,44,41,3,1,261,108,8.2
Vinny Curry,7061,ED,NYJ,4,1,0,,0,0,22,60.0,57.1,28.4,64.7,54.8,42.7,0,4,0,,22.2,2,0,1,0.0,0,0,0,0,0,85,85,0,1,79,5,0,0,43,42,0,4,6,0,4,0,0,0,
Casey Hayward Jr.,7064,CB,ATL,6,1,0,57.1,0,0,2,65.6,64.7,83.4,,55.2,33.7,0,0,1,40,23.8,5,2,0,80.2,16,0,41,295,236,355,3,0,0,3,0,0,352,0,119,16,2,15,28,0,1,225,68,14.1
Demario Davis,7079,LB,NO,9,15,0,68.4,0,0,20,79.8,84.2,55.1,91.1,69.5,63.0,2,4,0,23,12.0,6,2,1,84.5,13,7,495,2,297,576,51,0,0,51,0,3,525,40,239,24,23,29,19,13,0,116,92,8.9
Akiem Hicks,7090,DI,TB,3,0,0,,0,0,30,,46.4,80.7,50.1,49.2,71.4,1,1,0,,0.0,0,0,0,0.0,0,0,1,0,0,92,91,2,60,7,22,0,1,56,36,0,4,5,0,2,0,0,0,
Rodney McLeod,7271,S,IND,9,9,0,66.7,0,0,14,71.9,69.8,79.6,63.2,60.1,75.3,0,2,1,24,7.0,3,2,2,78.0,16,0,260,5,255,474,15,0,0,15,0,125,459,9,210,68,16,31,24,2,1,137,114,8.6
Michael Thomas,7279,S,CIN,1,0,0,,0,0,7,64.1,57.4,72.3,60.0,49.9,80.6,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,12,21,1,0,0,1,0,11,20,1,8,0,0,2,0,0,0,0,0,
Tashaun Gipson Sr.,7288,S,SF,8,5,0,53.3,0,0,28,62.2,70.1,85.8,70.8,84.3,90.7,0,0,1,40,0.0,0,1,0,62.4,8,1,68,5,308,502,18,0,0,18,0,356,484,2,192,55,4,25,15,1,0,157,54,19.6
Harrison Smith,7641,S,MIN,7,4,0,79.2,1,1,18,62.4,64.5,86.0,66.9,64.8,84.4,0,1,4,49,6.4,3,1,1,97.9,19,0,89,5,300,449,5,0,0,5,0,286,444,1,148,64,6,40,24,1,2,248,88,13.1
Justin Bethel,7654,CB,MIA,3,0,0,63.6,0,0,17,53.4,54.0,77.7,,58.1,62.9,0,0,1,12,9.1,1,0,1,37.7,7,0,12,11,67,84,2,0,0,2,0,1,82,0,17,57,1,10,11,0,0,54,34,7.7
Darius Slay,7817,CB,PHI,8,2,0,45.9,0,0,24,83.6,78.5,84.6,,41.4,46.1,0,0,3,29,14.3,4,2,1,36.2,17,0,34,414,307,451,0,0,0,0,0,0,451,0,144,3,6,22,37,0,1,183,69,10.8
Johnathan Hankins,7830,DI,DAL,6,5,1,,0,0,9,60.0,53.6,82.3,51.1,56.2,47.1,1,1,0,,7.7,1,0,0,0.0,0,0,0,0,1,153,153,14,124,0,15,0,0,75,77,0,4,7,0,2,0,0,0,
Jon Bostic,7831,LB,WAS,4,3,0,100.0,0,0,32,70.4,67.3,75.3,56.5,59.5,58.8,0,0,0,24,12.5,1,0,0,118.8,2,0,65,0,34,67,2,0,0,2,0,0,65,2,31,0,3,4,2,0,0,25,26,12.5
Jamie Collins Sr.,7833,LB,NE,1,1,0,100.0,0,0,19,43.8,58.0,75.8,57.9,68.7,70.5,0,0,0,11,0.0,0,0,0,112.5,1,0,1,0,4,22,19,0,0,19,0,0,3,2,16,2,0,0,1,0,0,11,5,11.0
Tyrann Mathieu,7850,S,NO,9,12,0,64.3,0,0,20,76.8,73.8,84.4,68.9,58.4,53.6,1,0,2,19,15.4,8,1,1,35.1,9,0,252,10,330,575,32,0,0,32,0,199,543,7,238,82,8,32,14,1,0,64,56,7.1
John Jenkins,7863,DI,MIA,8,3,0,,0,0,17,59.8,53.3,80.1,58.9,50.7,74.3,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,1,118,118,66,44,0,8,0,0,64,53,0,3,5,0,4,0,0,0,
Logan Ryan,7864,S,TB,4,2,0,50.0,0,1,30,66.8,75.1,80.3,59.2,89.1,85.5,0,1,1,17,0.0,0,1,0,34.7,3,0,25,0,114,150,4,0,0,4,0,110,146,1,35,11,2,6,6,1,0,44,1,14.7
Duron Harmon,7872,S,LV,8,9,1,80.0,0,1,23,77.8,74.9,85.3,67.2,56.0,62.4,0,1,2,55,14.6,6,1,0,70.0,8,0,87,10,292,496,15,0,0,15,0,358,481,7,197,26,5,26,10,1,0,103,44,12.9
Akeem Spence,7882,DI,SF,5,2,0,,0,0,28,60.0,43.2,80.6,47.6,46.2,28.3,0,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,108,108,4,88,0,16,0,0,53,55,0,2,3,0,0,0,0,0,
William Gholston,7908,DI,TB,9,9,0,,0,0,30,63.2,60.5,84.1,59.0,57.1,62.5,2,3,0,,4.2,1,0,0,0.0,0,0,0,0,2,268,268,1,148,35,84,0,0,123,143,0,9,14,0,5,0,0,0,
Oday Aboushi,7923,G,LA,1,0,0,,1,0,26,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Steven Means,7929,ED,BLT,2,0,0,,0,0,3,60.0,75.7,75.6,65.1,73.2,72.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,29,29,0,0,28,1,0,0,18,10,0,0,1,0,1,0,0,0,
A.J. Klein,7930,LB,CHI,2,1,0,100.0,0,0,6,50.4,54.2,70.8,59.1,64.7,29.7,0,1,0,20,33.3,2,0,0,103.1,4,0,18,0,10,18,0,0,0,0,0,0,18,1,7,0,2,3,4,1,0,35,38,8.8
Micah Hyde,7941,S,BUF,2,2,0,100.0,0,0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,0,0,19,12.5,1,0,0,102.8,3,0,18,1,70,101,1,0,0,1,0,68,100,1,30,13,2,5,3,0,0,26,8,8.7
Jordan Poyer,8000,S,BUF,5,5,0,75.0,0,0,4,67.4,68.4,82.5,58.3,63.1,62.4,0,0,4,23,14.3,3,1,0,90.1,6,0,63,2,191,296,4,0,0,4,0,193,292,2,103,34,4,13,8,0,1,49,13,8.2
Nick Williams,8006,DI,NYG,8,8,2,,0,0,21,60.0,59.9,83.7,52.7,63.2,76.8,1,6,0,,5.0,1,0,0,0.0,0,0,1,0,1,227,226,7,113,29,77,0,1,122,104,0,6,11,0,7,0,0,0,
Tony Jefferson,8361,S,NYG,3,1,0,100.0,0,0,21,57.3,52.1,77.9,46.5,62.6,77.2,0,1,0,6,0.0,0,0,0,87.5,2,0,25,0,21,36,9,0,0,9,0,1,27,13,2,1,1,3,2,1,0,10,4,5.0
Brandon Copeland,8378,ED,BLT,3,3,0,,0,0,3,61.7,53.7,78.6,53.4,55.7,75.2,0,2,0,,0.0,0,0,0,0.0,0,1,0,1,2,52,51,0,0,51,0,0,1,33,17,0,2,1,0,3,0,0,0,
Chris Banjo,8419,S,ARZ,5,1,0,,0,0,1,65.5,72.4,72.6,,69.2,79.1,0,0,0,,0.0,0,0,0,0.0,0,0,6,4,8,24,0,0,0,0,0,12,24,0,16,0,0,1,0,0,0,0,0,
Nickell Robey-Coleman,8483,CB,LV,1,0,0,,0,0,23,67.8,64.2,72.8,52.4,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,8,14,0,0,0,0,0,0,14,3,3,13,0,0,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,8,8,0,,0,0,10,60.0,69.8,58.2,60.2,72.0,57.7,1,4,0,,7.7,2,0,1,0.0,0,1,0,0,0,243,243,113,98,1,31,0,0,120,123,0,11,16,0,6,0,0,0,
Jadeveon Clowney,8636,ED,CLV,5,2,2,100.0,0,1,8,45.4,76.2,57.1,73.4,74.4,77.8,1,10,0,21,9.1,1,0,1,118.8,1,2,1,0,2,190,188,0,3,175,10,0,2,121,67,0,7,8,1,13,0,21,27,21.0
Khalil Mack,8640,ED,LAC,8,7,1,100.0,0,2,27,89.8,85.3,87.7,71.7,74.8,62.2,3,14,0,24,16.7,4,0,0,118.8,2,6,0,1,24,425,419,0,0,419,0,0,6,240,161,5,15,13,2,23,0,43,26,21.5
Anthony Barr,8644,LB,DAL,8,4,0,77.8,0,0,9,57.8,56.1,42.0,65.3,54.6,62.6,2,3,0,23,8.8,3,0,2,91.0,14,0,242,8,174,334,63,0,0,63,0,3,271,25,135,18,13,27,18,5,0,105,64,7.5
Aaron Donald,8648,DI,LA,8,6,2,,0,1,26,58.0,90.5,85.5,90.3,76.9,64.9,3,20,0,,5.9,2,0,0,0.0,0,5,2,0,0,434,432,11,132,47,242,0,2,276,158,0,26,26,0,28,0,0,0,
Kyle Fuller,8649,CB,BLT,1,0,0,60.0,0,0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,0,0,12,25.0,1,0,1,71.3,3,0,6,54,61,80,4,0,0,4,0,0,76,1,18,16,0,3,5,0,0,23,0,7.7
C.J. Mosley,8652,LB,NYJ,9,28,0,73.3,0,0,22,62.8,62.8,21.1,56.6,65.1,69.4,0,1,0,30,8.2,8,4,3,92.0,33,1,568,1,352,604,16,0,0,16,0,3,588,21,231,16,24,61,45,2,0,311,160,9.4
Jimmie Ward,8665,S,SF,3,3,0,100.0,1,0,28,50.8,55.5,77.3,57.8,74.1,29.6,0,0,0,23,10.0,1,0,1,140.4,10,0,17,1,75,113,1,0,0,1,0,0,112,2,36,94,1,6,10,0,2,82,41,8.2
Bradley Roby,8666,CB,NO,7,5,0,48.6,0,0,20,49.6,49.4,33.1,79.7,50.7,32.4,0,1,0,60,24.1,7,2,3,81.8,18,0,29,225,207,350,1,0,0,1,0,2,349,4,139,93,5,17,37,1,1,268,117,14.9
Demarcus Lawrence,8669,ED,DAL,8,5,0,,0,1,9,58.2,72.8,68.6,71.3,66.5,42.3,3,20,0,,14.3,5,0,1,0.0,0,4,17,0,7,335,318,0,6,264,48,0,17,204,124,0,23,25,0,27,0,0,0,
Kyle Van Noy,8675,ED,LAC,8,2,0,80.0,0,0,27,60.3,51.3,59.4,50.7,52.7,67.0,2,7,0,18,9.5,2,1,1,129.6,4,0,65,1,66,316,241,0,0,241,0,0,75,119,131,9,11,17,5,9,1,28,15,7.0
Lamarcus Joyner,8676,S,NYJ,9,12,0,61.9,0,0,22,55.4,59.1,54.3,83.6,66.0,56.8,2,1,3,55,13.2,5,2,3,94.9,13,0,89,2,370,613,16,0,0,16,0,444,597,8,235,62,3,21,21,3,3,208,65,16.0
Jeremiah Attaochu,8685,ED,LAC,2,0,0,,0,0,27,,66.3,73.3,55.0,67.2,72.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,11,11,0,0,11,0,0,0,3,8,0,1,2,0,0,0,0,0,
Christian Kirksey,8706,LB,HST,8,17,0,68.8,0,0,13,58.8,57.8,85.1,65.3,54.7,61.1,2,5,1,24,12.1,8,0,0,94.4,22,1,468,1,249,520,8,0,0,8,0,12,512,31,240,31,20,41,32,8,2,209,120,9.5
Justin Ellis,8742,DI,NYG,8,3,0,,0,0,21,57.2,35.0,83.0,47.4,36.3,39.9,0,1,0,,16.7,2,0,0,0.0,0,0,0,0,1,179,179,37,131,0,11,0,0,87,91,0,5,7,0,1,0,0,0,
DaQuan Jones,8747,DI,BUF,8,4,0,,1,0,4,,68.6,62.8,73.6,57.5,40.8,3,9,0,,16.7,3,0,1,0.0,0,3,0,0,0,303,303,10,215,0,78,0,0,197,106,0,8,11,0,15,0,0,0,
Dontae Johnson,8764,CB,SF,1,0,0,,0,0,28,68.1,59.6,71.5,53.8,51.5,71.7,0,0,0,,,0,0,0,0.0,0,0,6,0,8,18,0,0,0,0,0,0,18,2,8,12,0,0,0,0,0,0,0,
Kevin Pierre-Louis,8767,LB,HST,2,1,0,20.0,0,0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,1,0,10,40.0,2,1,1,39.6,1,0,32,0,19,42,3,0,0,3,0,0,39,2,21,7,0,2,5,1,0,10,14,10.0
Brent Urban,8769,DI,BLT,8,3,2,,0,0,3,60.1,52.6,82.1,55.5,50.8,39.2,0,3,0,,22.2,2,0,0,0.0,0,0,0,0,2,143,143,0,68,28,47,0,0,86,55,0,3,4,0,3,0,0,0,
Devon Kennard,8809,ED,BLT,7,2,0,100.0,0,0,3,48.3,59.3,81.6,54.1,68.8,48.1,2,2,0,13,12.5,1,0,0,112.5,2,0,1,0,9,128,127,0,1,123,3,0,1,67,52,0,3,5,2,4,0,22,11,11.0
Shelby Harris,8869,DI,SEA,8,7,1,,0,0,29,58.0,71.1,83.3,67.7,66.9,36.7,2,15,0,,14.8,4,0,0,0.0,0,2,0,0,0,288,288,4,189,4,91,0,0,192,96,0,12,16,0,19,0,0,0,
Terrance Mitchell,8888,CB,TEN,6,2,0,64.5,0,1,31,60.4,61.6,82.8,,68.5,77.5,0,0,0,48,4.0,1,1,1,106.8,20,0,7,206,188,225,0,0,0,0,0,0,225,0,37,12,5,22,31,0,1,299,60,15.0
Denico Autry,8982,ED,TEN,8,3,2,100.0,1,1,31,61.4,78.7,53.6,76.4,70.3,58.3,7,17,0,20,21.4,3,0,2,108.3,2,7,0,0,8,368,367,1,14,230,122,0,1,279,81,0,12,8,2,31,0,20,9,10.0
Shaquil Barrett,9000,ED,TB,8,9,0,100.0,0,1,30,40.0,68.8,69.5,65.8,77.5,52.2,4,15,0,21,15.2,5,0,1,97.0,7,3,1,0,35,382,374,0,0,372,2,0,8,211,136,7,17,19,7,22,0,51,43,7.3
Christian Jones,9020,ED,SEA,2,1,0,,0,0,29,61.4,64.6,74.5,40.5,74.7,34.9,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,4,20,20,0,0,20,0,0,0,4,12,0,1,1,0,1,0,0,0,
Kerry Hyder,9045,DI,SF,8,2,1,,0,0,28,,59.0,83.6,62.8,51.7,47.8,0,5,0,,16.7,1,0,0,0.0,0,1,0,0,0,173,173,2,65,52,54,0,0,107,66,0,3,3,0,6,0,0,0,
Adrian Phillips,9177,S,NE,9,14,0,56.0,0,0,19,72.1,70.6,82.8,65.0,59.9,79.5,1,1,0,25,6.8,3,3,0,83.9,14,0,176,14,255,420,29,0,0,29,0,99,391,4,161,102,15,27,25,2,1,131,39,9.4
C.J. Goodwin,9243,CB,DAL,1,0,0,,0,0,9,60.7,70.6,89.4,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Daniel Sorensen,9253,S,NO,4,0,0,,0,0,20,69.7,72.2,98.6,,60.0,70.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,4,5,0,0,0,0,0,2,5,0,1,1,0,1,0,0,0,0,0,
Joe Thomas,9272,LB,CHI,7,8,0,100.0,0,0,6,68.9,71.4,76.7,57.3,68.4,32.7,0,0,0,17,26.3,5,0,0,104.2,3,0,86,0,38,118,19,0,0,19,0,0,99,4,76,13,3,6,3,0,0,27,13,9.0
Keith Smith,9302,FB,ATL,1,0,0,,0,0,2,,59.9,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mike Pennel,9316,DI,CHI,9,3,0,,0,0,6,59.5,37.1,47.8,58.8,36.2,59.9,2,1,0,,6.7,1,0,1,0.0,0,0,0,0,1,167,167,24,143,0,0,0,0,76,90,0,9,11,0,3,0,0,0,
K'Waun Williams,9332,CB,DEN,8,5,0,67.7,0,0,10,70.9,70.0,37.2,63.7,65.9,58.9,0,4,1,19,12.5,4,4,2,67.0,21,1,41,6,264,382,13,0,0,13,0,1,369,13,105,321,5,23,31,5,0,163,97,7.8
Dante Fowler Jr.,9436,ED,DAL,8,1,2,,0,1,9,81.9,65.8,3.0,75.9,46.9,47.8,3,11,0,,21.4,3,0,3,0.0,0,4,3,0,7,180,177,0,1,161,15,0,3,119,54,0,11,10,0,18,0,0,0,
Leonard Williams,9439,DI,NYG,5,2,0,,0,0,21,60.2,80.5,61.1,73.6,76.1,76.1,6,7,0,,0.0,0,0,1,0.0,0,1,1,0,0,261,260,14,117,58,71,0,1,162,99,0,8,14,0,14,0,0,0,
Arik Armstead,9450,DI,SF,3,2,0,,0,0,28,,51.7,81.0,50.4,55.5,71.5,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,106,106,2,82,0,22,0,0,61,45,0,1,3,0,2,0,0,0,
Marcus Peters,9451,CB,BLT,8,4,0,65.9,1,1,3,60.3,59.9,46.5,83.5,54.1,38.8,0,0,1,48,20.7,6,1,5,110.2,27,1,15,420,325,467,13,0,0,13,0,2,454,0,142,17,7,19,41,1,3,384,137,14.2
Bud Dupree,9455,ED,TEN,6,2,0,100.0,0,0,31,63.7,63.2,82.4,61.0,59.9,77.5,1,12,0,6,16.7,1,0,0,91.7,1,3,1,0,10,203,202,0,0,202,0,0,1,137,56,0,6,3,1,16,0,6,8,6.0
Shaq Thompson,9458,LB,CAR,9,15,0,77.5,0,0,5,50.1,64.2,85.7,40.4,84.6,63.9,1,1,0,33,10.5,8,3,0,109.0,31,0,471,5,297,571,48,0,0,48,0,2,523,43,231,45,28,53,40,2,1,326,249,10.5
Landon Collins,9466,S,NYG,2,0,0,25.0,0,0,21,61.3,60.0,74.5,54.6,60.0,73.3,0,0,0,5,0.0,0,0,0,39.6,1,0,23,1,25,30,2,0,0,2,0,0,28,4,1,4,1,1,4,0,0,5,11,5.0
Mario Edwards Jr.,9468,ED,TEN,5,1,0,,0,0,31,61.1,64.1,54.6,54.8,86.5,74.0,3,12,0,,0.0,0,0,1,0.0,0,1,0,0,3,164,164,2,1,157,4,0,0,128,33,0,4,3,0,16,0,0,0,
Preston Smith,9471,ED,GB,9,6,1,75.0,0,0,12,43.5,64.2,69.1,63.3,65.8,33.7,8,14,0,41,29.4,10,0,1,116.7,3,4,0,0,18,435,429,0,0,427,2,0,6,209,208,6,18,18,4,26,0,57,31,19.0
Eric Kendricks,9478,LB,MIN,8,23,0,63.6,1,0,18,42.6,58.3,49.1,72.2,81.2,50.7,1,4,0,32,13.5,10,4,2,95.4,21,0,484,1,333,536,5,0,0,5,0,7,531,16,187,39,19,41,33,5,1,239,88,11.4
Eric Rowe,9480,S,MIA,7,6,0,91.3,0,0,17,37.2,46.1,79.2,59.3,78.4,55.7,0,0,0,79,12.5,4,0,0,110.3,21,0,79,17,137,193,12,0,0,12,0,13,181,1,55,72,7,22,23,0,0,241,116,11.5
Denzel Perryman,9481,LB,LV,6,5,0,85.7,0,0,23,58.2,69.0,78.2,58.5,75.5,46.7,1,1,0,36,15.6,7,0,0,134.5,12,1,201,0,95,219,4,0,0,4,0,0,215,22,102,14,17,33,14,3,2,95,91,7.9
Ronald Darby,9483,CB,DEN,5,2,0,50.0,0,1,10,66.3,71.1,82.5,60.0,86.5,54.9,0,0,0,20,17.6,3,1,1,66.7,10,0,34,245,172,280,1,0,0,1,0,0,279,1,107,0,2,12,20,0,0,110,31,11.0
