player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Nick Bellore,6515,FB,SEA,3,1,0,,0,0,29,60.0,80.8,65.9,60.0,74.9,71.7,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,1,10,0,0,0,0,0,0,10,1,8,0,0,0,0,0,0,0,0,
Mario Addison,6558,ED,HST,10,5,1,0.0,0,1,13,64.1,60.5,88.1,60.7,53.6,66.6,1,15,0,,7.7,1,0,0,39.6,0,2,5,0,1,303,298,0,1,288,9,0,5,175,127,0,6,7,1,18,0,0,0,
Stephon Gilmore,7016,CB,IND,15,3,0,63.4,0,0,14,80.1,78.7,67.3,,67.8,68.5,0,0,2,53,9.1,6,8,4,82.6,52,0,82,897,569,1001,10,0,0,10,0,0,991,0,432,12,12,57,82,0,2,585,233,11.3
Fletcher Cox,7018,DI,PHI,15,8,0,,0,1,24,,54.7,76.3,59.9,49.0,41.8,6,16,0,,12.1,4,0,1,0.0,0,7,1,0,0,629,628,15,304,21,288,0,1,401,228,0,19,21,0,29,0,0,0,
Michael Brockers,7020,DI,DET,6,0,1,,0,0,11,,51.3,81.3,55.2,50.4,37.2,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,123,123,0,83,10,30,0,0,61,62,0,3,4,0,2,0,0,0,
Bruce Irvin,7021,ED,SEA,9,5,0,100.0,0,0,29,58.0,57.4,28.0,51.8,68.5,39.5,2,11,0,6,20.7,6,0,3,84.7,3,2,0,0,23,367,365,0,0,365,0,0,2,165,179,2,14,18,3,15,0,13,19,4.3
Melvin Ingram III,7024,ED,MIA,15,2,1,88.9,1,1,17,45.6,70.5,9.0,80.7,64.8,29.2,5,23,0,19,35.7,5,0,6,99.5,8,6,18,0,53,451,414,0,0,414,0,0,37,280,118,19,12,7,9,34,0,71,56,8.9
Chandler Jones,7027,ED,LV,15,12,2,100.0,1,1,23,59.7,63.8,69.1,60.4,65.5,37.7,10,32,0,14,19.6,9,0,2,102.1,6,5,1,0,35,783,780,0,6,757,17,0,3,472,276,2,19,25,6,47,0,51,30,8.5
Janoris Jenkins,7043,CB,SF,1,0,0,100.0,0,0,28,45.7,46.6,72.8,,60.0,27.1,0,0,0,13,50.0,1,0,0,112.5,2,0,1,13,12,14,0,0,0,0,0,0,14,0,2,0,0,1,2,0,0,22,8,11.0
Bobby Wagner,7050,LB,LA,15,42,0,74.4,0,0,26,81.2,91.3,87.2,80.5,91.5,91.2,2,11,2,49,2.5,3,3,1,80.2,32,6,890,1,467,945,33,0,0,33,0,0,912,105,373,21,43,77,43,19,0,366,286,11.4
Lavonte David,7060,LB,TB,15,25,0,78.6,0,2,30,86.1,83.2,65.2,69.1,73.4,69.4,0,2,0,36,8.8,10,5,2,97.3,55,3,868,10,552,985,46,0,0,46,0,1,939,47,386,60,51,79,70,5,1,435,229,7.9
Vinny Curry,7061,ED,NYJ,10,4,0,,0,0,22,60.0,53.2,55.1,58.0,52.0,38.1,1,6,0,,18.8,3,0,1,0.0,0,0,0,0,0,170,170,0,4,158,8,0,0,90,80,0,5,9,0,7,0,0,0,
Casey Hayward Jr.,7064,CB,ATL,6,1,0,57.1,0,0,2,65.6,64.7,83.4,,55.2,33.7,0,0,1,40,23.8,5,2,0,80.2,16,0,41,295,236,355,3,0,0,3,0,0,352,0,119,16,2,15,28,0,1,225,68,14.1
Demario Davis,7079,LB,NO,15,31,0,73.8,0,0,20,78.4,78.9,69.7,84.2,67.8,51.1,2,6,1,26,15.8,16,3,1,96.9,31,8,857,3,529,1018,107,0,0,107,0,5,911,64,425,45,37,54,42,16,2,276,209,8.9
Akiem Hicks,7090,DI,TB,9,4,1,100.0,0,0,30,58.2,60.0,47.2,54.8,66.9,46.0,3,3,0,7,10.0,2,0,2,95.8,1,0,3,0,2,341,338,10,230,32,66,0,3,192,147,0,13,14,1,6,0,7,7,7.0
Rodney McLeod,7271,S,IND,15,19,0,64.0,0,0,14,80.4,76.4,82.9,60.6,64.7,73.3,0,2,1,24,8.2,7,6,2,91.2,32,0,462,11,505,906,28,0,0,28,0,257,878,11,390,146,24,59,50,2,3,289,216,9.0
Michael Thomas,7279,S,CIN,3,0,0,,0,0,7,64.3,58.6,73.9,57.6,51.0,80.6,0,0,0,,0.0,0,0,0,0.0,0,0,10,0,15,26,1,0,0,1,0,12,25,2,9,2,0,2,0,0,0,0,0,
Tashaun Gipson Sr.,7288,S,SF,15,11,0,55.6,0,0,28,60.1,68.5,89.3,59.3,89.3,91.7,0,1,2,40,0.0,0,3,0,56.1,15,1,112,11,604,923,29,0,0,29,0,674,894,8,311,97,7,43,27,2,0,250,62,16.7
Brandon Bolden,7469,HB,LV,1,0,0,,0,0,23,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Harrison Smith,7641,S,MIN,13,9,0,79.1,1,1,18,67.5,67.4,88.8,56.0,63.9,79.1,0,2,5,49,10.3,9,3,1,78.8,34,0,209,9,556,865,38,0,0,38,0,494,827,12,297,115,14,69,43,2,2,374,128,11.0
Justin Bethel,7654,CB,MIA,6,0,0,60.0,0,0,17,52.9,51.4,79.6,,47.9,57.3,0,0,1,19,11.8,2,2,1,70.2,12,0,23,36,102,125,2,0,0,2,0,1,123,0,23,61,2,15,20,0,1,107,58,8.9
Xavier Rhodes,7806,CB,BUF,2,0,0,55.6,0,0,4,52.7,51.1,78.7,,44.8,37.6,0,0,0,19,25.0,1,0,0,71.1,5,0,1,71,50,72,0,0,0,0,0,0,72,0,22,0,0,3,9,0,0,49,8,9.8
Darius Slay,7817,CB,PHI,15,7,0,53.7,0,0,24,77.7,74.3,87.1,,49.6,67.1,0,0,3,41,7.5,4,7,3,69.8,36,0,67,798,552,873,1,0,0,1,0,2,872,0,321,5,11,42,67,0,3,429,138,11.9
Giovani Bernard,7818,HB,TB,1,0,0,,0,0,30,60.7,70.3,60.5,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Johnathan Hankins,7830,DI,DAL,10,5,1,,1,0,9,60.0,46.0,57.3,50.8,49.1,33.4,1,3,0,,10.0,2,0,1,0.0,0,0,0,0,1,235,235,34,186,0,15,0,0,106,128,0,9,13,0,4,0,0,0,
Jon Bostic,7831,LB,WAS,9,6,0,66.7,0,0,32,53.4,49.4,81.3,50.6,49.8,64.6,0,1,0,41,9.1,2,0,0,130.3,6,0,255,0,140,263,3,0,0,3,0,0,260,10,113,5,7,14,9,1,1,77,78,12.8
Jamie Collins Sr.,7833,LB,NE,3,1,0,100.0,0,0,19,50.1,64.2,77.7,56.1,71.1,70.5,0,0,0,11,0.0,0,0,0,112.5,1,0,1,0,10,41,37,0,0,37,0,0,4,3,28,3,0,0,1,0,0,11,5,11.0
Tyrann Mathieu,7850,S,NO,15,16,0,69.2,0,0,20,84.8,79.4,86.2,71.0,62.6,61.8,1,2,2,21,11.2,10,4,2,75.7,27,1,479,19,573,1014,69,0,0,69,0,277,945,18,423,170,18,63,39,4,2,189,127,7.0
John Jenkins,7863,DI,MIA,14,5,0,,0,0,17,59.8,54.5,57.1,64.1,49.9,61.7,0,9,0,,6.7,1,0,1,0.0,0,0,0,0,1,231,230,129,89,0,12,0,1,123,107,0,7,9,0,9,0,0,0,
Logan Ryan,7864,S,TB,8,6,0,66.7,0,1,30,64.2,68.4,84.8,53.2,75.0,79.9,0,1,1,27,6.1,2,3,0,90.4,10,0,66,3,259,404,17,0,0,17,0,285,387,7,138,33,8,25,15,1,1,138,50,13.8
Duron Harmon,7872,S,LV,15,14,1,85.7,0,2,23,77.3,73.3,87.4,56.0,61.6,66.5,0,2,2,55,12.8,10,2,0,67.2,18,0,190,12,568,951,32,0,0,32,0,665,919,20,363,52,9,54,21,2,0,202,114,11.2
Brandon Williams,7875,DI,KC,3,1,0,,0,0,16,59.2,62.1,77.8,61.6,60.5,69.2,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,45,45,4,39,0,2,0,0,27,17,0,0,0,0,2,0,0,0,
Akeem Spence,7882,DI,SF,7,5,0,,0,0,28,59.5,43.3,81.7,46.3,47.5,35.2,0,3,0,,18.2,2,0,0,0.0,0,0,0,0,1,147,147,5,120,0,22,0,0,76,70,0,3,4,0,3,0,0,0,
William Gholston,7908,DI,TB,15,15,0,,0,0,30,63.3,58.0,69.4,58.5,56.0,64.2,3,4,0,,4.7,2,0,1,0.0,0,0,0,0,2,421,421,5,238,51,127,0,0,191,228,0,18,26,0,7,0,0,0,
Oday Aboushi,7923,G,LA,1,0,0,,1,0,26,,60.0,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Steven Means,7929,ED,BLT,2,0,0,,0,0,3,60.0,75.7,75.6,65.1,73.2,72.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,29,29,0,0,28,1,0,0,18,10,0,0,1,0,1,0,0,0,
A.J. Klein,7930,LB,BUF,4,3,0,100.0,0,0,4,47.1,47.7,77.8,60.7,54.2,49.7,0,1,0,22,20.0,3,0,0,101.9,9,0,97,0,52,104,4,0,0,4,0,0,100,7,45,3,6,9,9,1,0,76,72,8.4
Micah Hyde,7941,S,BUF,2,2,0,100.0,0,0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,0,0,19,12.5,1,0,0,102.8,3,0,18,1,70,101,1,0,0,1,0,68,100,1,30,13,2,5,3,0,0,26,8,8.7
Jordan Poyer,8000,S,BUF,11,14,0,76.5,0,0,4,75.6,72.4,84.9,56.1,59.1,58.3,0,0,4,67,14.8,9,3,0,97.8,13,0,183,5,428,686,23,0,0,23,0,392,663,15,243,83,12,38,17,0,2,132,72,10.2
Nick Williams,8006,DI,NYG,8,8,2,,0,0,21,60.0,59.9,83.7,52.7,63.2,76.8,1,6,0,,5.0,1,0,0,0.0,0,0,1,0,1,227,226,7,113,29,77,0,1,122,104,0,6,11,0,7,0,0,0,
Tony Jefferson,8361,S,NYG,7,3,0,88.9,0,0,21,76.5,66.7,80.0,45.2,47.6,69.0,0,2,0,14,6.7,1,1,0,86.1,8,0,86,6,81,128,21,0,0,21,0,7,107,32,15,8,6,11,9,2,0,42,21,5.3
Brandon Copeland,8378,ED,BLT,3,3,0,,0,0,3,61.7,53.7,78.6,53.4,55.7,75.2,0,2,0,,0.0,0,0,0,0.0,0,1,0,1,2,52,51,0,0,51,0,0,1,33,17,0,2,1,0,3,0,0,0,
Chris Banjo,8419,S,ARZ,10,2,0,100.0,0,0,1,57.3,66.4,76.0,58.7,76.7,84.3,0,0,0,7,0.0,0,0,0,95.8,1,0,19,4,25,70,1,0,0,1,0,41,69,1,44,3,2,4,1,0,0,7,1,7.0
Nickell Robey-Coleman,8483,CB,LV,1,0,0,,0,0,23,67.8,64.2,72.8,52.4,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,8,14,0,0,0,0,0,0,14,3,3,13,0,0,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,15,15,0,,0,0,10,55.4,68.5,71.7,59.6,70.3,29.7,1,6,0,,14.8,8,0,1,0.0,0,1,0,0,0,455,455,250,163,1,41,0,0,208,247,0,21,31,0,8,0,0,0,
Jadeveon Clowney,8636,ED,CLV,11,5,3,100.0,0,1,8,60.7,75.9,61.3,71.3,73.1,73.1,1,22,0,21,8.7,2,0,2,118.8,1,3,3,0,4,443,439,0,4,413,22,0,4,277,162,0,13,16,1,26,0,21,27,21.0
Khalil Mack,8640,ED,LAC,15,16,2,100.0,2,2,27,87.3,73.3,71.5,69.7,62.0,49.5,4,40,0,24,18.8,9,0,2,118.8,4,8,1,2,38,783,768,0,0,763,5,0,15,435,310,12,23,23,4,52,0,59,31,14.8
Anthony Barr,8644,LB,DAL,12,8,0,78.3,0,0,9,55.6,58.0,54.6,63.4,60.8,61.9,2,4,0,30,9.6,5,0,2,111.1,18,1,386,10,260,509,83,0,0,83,0,3,426,35,214,27,21,39,23,7,1,165,97,9.2
Aaron Donald,8648,DI,LA,11,10,2,,0,1,26,61.4,90.5,62.4,90.7,75.6,53.9,7,28,0,,8.2,4,0,2,0.0,0,5,3,0,0,615,612,13,194,63,342,0,3,396,219,0,33,35,0,40,0,0,0,
Kyle Fuller,8649,CB,BLT,1,0,0,60.0,0,0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,0,0,12,25.0,1,0,1,71.3,3,0,6,54,61,80,4,0,0,4,0,0,76,1,18,16,0,3,5,0,0,23,0,7.7
C.J. Mosley,8652,LB,NYJ,15,41,0,66.7,0,0,22,67.4,71.7,23.5,62.0,76.4,71.9,1,2,1,51,7.8,12,5,4,85.0,46,2,932,1,554,991,27,0,0,27,0,3,964,34,403,28,45,100,69,5,1,473,294,10.3
Jimmie Ward,8665,S,SF,10,12,0,83.3,1,1,28,65.5,72.4,82.6,54.3,92.2,58.7,1,0,3,33,10.2,5,0,1,94.9,50,0,45,2,312,425,4,0,0,4,0,2,421,11,102,372,14,32,60,1,4,386,222,7.7
Bradley Roby,8666,CB,NO,11,6,0,54.2,0,0,20,47.5,43.4,49.2,71.2,29.8,29.1,0,2,0,60,24.4,11,4,3,80.5,32,0,41,263,332,539,1,0,0,1,0,4,538,7,200,230,7,28,59,2,1,390,175,12.2
Demarcus Lawrence,8669,ED,DAL,15,8,0,,1,2,9,72.7,75.1,68.2,70.2,69.1,45.6,7,37,0,,14.5,9,0,2,0.0,0,6,29,0,10,629,599,0,14,515,70,0,30,378,241,1,40,45,0,50,0,0,0,
Kyle Van Noy,8675,ED,LAC,15,8,0,80.0,0,0,27,65.2,59.1,62.8,54.4,61.7,64.6,5,18,0,37,10.0,4,1,2,130.8,8,3,84,2,100,672,568,0,0,568,0,0,104,301,271,18,20,28,10,26,1,74,60,9.3
Lamarcus Joyner,8676,S,NYJ,13,16,0,70.4,0,0,22,55.0,58.4,64.3,82.5,63.2,52.6,2,1,3,55,15.0,9,3,3,102.5,19,0,118,2,509,860,18,0,0,18,0,634,842,9,342,88,8,35,27,3,3,287,72,15.1
Jeremiah Attaochu,8685,ED,LAC,3,0,0,,0,0,27,,64.9,75.6,62.7,62.2,72.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,0,0,21,0,0,0,5,16,0,1,2,0,1,0,0,0,
Christian Kirksey,8706,LB,HST,15,32,0,75.4,0,0,13,52.6,56.9,87.9,82.1,55.4,67.1,3,10,1,26,10.5,13,2,0,102.5,49,4,909,3,476,1004,13,0,0,13,0,15,991,50,478,64,37,79,65,17,2,527,283,10.8
Justin Ellis,8742,DI,NYG,15,7,0,,0,0,21,57.2,30.5,85.6,47.9,29.9,41.3,0,1,0,,15.0,3,0,0,0.0,0,1,0,0,1,299,299,123,162,0,14,0,0,138,160,0,8,10,0,2,0,0,0,
DaQuan Jones,8747,DI,BUF,15,7,0,,1,0,4,60.0,72.9,62.7,73.6,64.6,44.9,8,16,0,,13.2,5,0,2,0.0,0,5,0,0,0,593,593,36,428,2,127,0,0,383,210,0,19,26,0,29,0,0,0,
Dontae Johnson,8764,CB,SF,1,0,0,,0,0,28,68.1,59.6,71.5,53.8,51.5,71.7,0,0,0,,,0,0,0,0.0,0,0,6,0,8,18,0,0,0,0,0,0,18,2,8,12,0,0,0,0,0,0,0,
Kevin Pierre-Louis,8767,LB,HST,2,1,0,20.0,0,0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,1,0,10,40.0,2,1,1,39.6,1,0,32,0,19,42,3,0,0,3,0,0,39,2,21,7,0,2,5,1,0,10,14,10.0
Brent Urban,8769,DI,BLT,14,6,2,,0,0,3,54.4,52.3,84.1,53.8,55.6,43.6,0,5,0,,22.2,4,0,0,0.0,0,1,0,0,2,245,245,0,115,46,84,0,0,130,113,0,7,8,0,6,0,0,0,
Devon Kennard,8809,ED,BLT,7,2,0,100.0,0,0,3,48.3,59.3,81.6,54.1,68.8,48.1,2,2,0,13,12.5,1,0,0,112.5,2,0,1,0,9,128,127,0,1,123,3,0,1,67,52,0,3,5,2,4,0,22,11,11.0
T.J. Carrie,8853,CB,CAR,3,1,0,100.0,0,0,5,32.1,33.4,77.2,49.0,60.0,79.0,0,1,0,23,0.0,0,0,0,158.3,6,0,1,0,29,37,5,0,0,5,0,1,32,7,1,30,1,4,6,1,1,77,16,12.8
Shelby Harris,8869,DI,SEA,13,11,1,,0,0,29,58.1,70.6,85.6,62.3,71.1,35.3,3,21,0,,14.6,6,0,0,0.0,0,2,1,0,0,492,491,8,352,7,124,0,1,295,197,0,19,24,0,26,0,0,0,
Terrance Mitchell,8888,CB,TEN,11,3,0,65.2,0,1,31,62.1,61.2,84.9,,48.4,77.1,0,0,1,66,5.1,2,3,2,104.1,30,0,22,355,307,397,0,0,0,0,0,0,397,0,90,20,10,34,46,0,2,466,150,15.5
Denico Autry,8982,ED,TEN,11,4,3,100.0,1,2,31,75.0,82.4,62.2,75.7,73.6,40.7,11,32,0,20,20.8,5,0,2,108.3,2,8,0,0,11,490,489,1,18,311,159,0,1,360,119,0,20,15,2,51,0,20,9,10.0
Shaquil Barrett,9000,ED,TB,8,9,0,100.0,0,1,30,40.0,68.3,69.5,65.1,77.5,52.2,4,15,0,21,15.2,5,0,1,97.0,7,3,1,0,35,382,374,0,0,372,2,0,8,211,136,7,17,19,7,22,0,51,43,7.3
Christian Jones,9020,ED,SEA,2,1,0,,0,0,29,61.4,64.6,74.5,40.5,74.7,34.9,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,4,20,20,0,0,20,0,0,0,4,12,0,1,1,0,1,0,0,0,
Kerry Hyder,9045,DI,SF,14,7,1,,0,0,28,62.6,61.3,85.6,58.1,58.5,52.5,2,9,0,,5.6,1,0,0,0.0,0,1,0,0,0,318,318,5,160,59,94,0,0,211,107,0,6,10,0,12,0,0,0,
Adrian Phillips,9177,S,NE,15,20,0,56.3,0,0,19,75.7,75.7,85.1,57.4,69.6,86.0,1,2,0,25,4.9,3,3,0,93.4,18,0,257,18,415,634,52,0,0,52,0,178,582,8,211,129,20,38,32,3,2,181,46,10.1
C.J. Goodwin,9243,CB,DAL,1,0,0,,0,0,9,60.7,70.6,89.4,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Daniel Sorensen,9253,S,NO,8,2,0,0.0,0,0,20,48.0,49.2,82.9,,62.1,88.0,0,0,1,,0.0,0,0,0,0.0,0,0,8,2,33,52,1,0,0,1,0,37,51,0,19,2,0,5,2,0,0,0,0,
Joe Thomas,9272,LB,CHI,12,12,2,83.3,0,0,6,57.0,63.8,82.2,71.9,64.3,35.3,0,0,0,20,23.7,9,0,0,91.3,10,1,213,1,106,272,30,0,0,30,0,0,242,17,149,27,9,17,12,1,0,71,23,7.1
Keith Smith,9302,FB,ATL,1,0,0,,0,0,2,,59.9,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mike Pennel,9316,DI,CHI,15,5,2,,0,1,6,68.1,48.9,63.8,58.0,38.9,58.3,2,2,0,,7.4,2,0,1,0.0,0,0,0,0,1,300,300,56,243,0,1,0,0,137,162,0,17,20,0,4,0,0,0,
K'Waun Williams,9332,CB,DEN,12,10,0,68.1,0,0,10,69.1,69.6,50.5,64.3,69.7,50.9,1,5,1,20,14.9,7,6,3,74.4,32,1,58,14,372,549,19,0,0,19,0,1,530,27,150,457,7,30,47,7,0,276,170,8.6
Dante Fowler Jr.,9436,ED,DAL,15,2,2,,0,1,9,83.2,59.1,0.5,69.7,44.4,49.5,3,23,0,,16.7,4,0,5,0.0,0,5,6,0,8,310,304,0,3,273,28,0,6,207,95,0,14,18,0,31,0,0,0,
Leonard Williams,9439,DI,NYG,11,7,0,,0,1,21,63.9,79.3,50.4,75.1,74.1,51.6,11,17,0,,9.3,4,0,3,0.0,0,4,1,0,0,573,572,18,373,70,111,0,1,336,237,0,23,32,0,32,0,0,0,
Danny Shelton,9445,DI,KC,1,0,0,,0,0,16,58.0,47.6,72.8,57.2,57.6,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,9,9,1,8,0,0,0,0,4,3,0,0,0,0,0,0,0,0,
Arik Armstead,9450,DI,SF,7,2,0,,0,0,28,,60.4,84.5,62.5,53.7,72.4,4,14,0,,0.0,0,0,0,0.0,0,0,2,0,0,273,271,3,174,2,92,0,2,182,91,0,2,5,0,18,0,0,0,
Marcus Peters,9451,CB,BLT,13,6,0,71.0,1,2,3,69.5,67.7,34.4,78.3,57.0,52.2,0,1,1,48,14.8,8,2,6,116.3,44,1,27,663,501,734,23,0,0,23,0,2,711,2,231,19,16,40,62,2,5,519,163,11.8
