player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Von Miller,6154,ED,BUF,9,0,0,,0,1,4,73.5,84.9,48.9,79.3,76.4,55.5,3,23,0,,23.1,3,0,2,0.0,0,8,4,0,3,375,371,0,1,370,0,0,4,258,114,0,18,10,0,34,0,0,0,
Patrick Peterson,6157,CB,MIN,9,2,0,55.0,0,0,18,83.7,81.0,53.7,60.0,60.5,70.7,0,0,3,38,8.6,3,8,3,63.4,22,0,34,579,403,616,1,0,0,1,0,0,615,1,212,2,11,30,40,0,2,289,118,13.1
J.J. Watt,6163,DI,ARZ,9,2,3,,0,0,1,64.0,60.6,27.8,69.7,48.7,64.8,8,21,0,,8.3,1,0,5,0.0,0,6,1,0,1,437,436,0,57,165,214,0,1,291,145,0,15,9,0,35,0,0,0,
Robert Quinn,6166,ED,PHI,10,2,0,100.0,2,0,24,64.6,40.2,25.8,55.3,34.4,55.0,3,13,0,13,9.1,1,0,4,104.2,2,1,1,0,6,354,352,0,0,342,10,0,2,203,145,0,4,8,2,17,0,18,17,9.0
Cameron Jordan,6176,ED,NO,10,11,0,0.0,0,0,20,84.0,71.0,75.2,56.3,75.0,42.2,3,14,0,,18.6,8,1,1,39.6,0,7,0,0,9,478,476,0,3,444,29,0,2,279,190,1,21,24,1,24,0,0,0,
Cameron Heyward,6183,DI,PIT,9,8,0,,0,1,25,68.3,89.8,85.2,70.7,84.5,71.3,4,17,0,,3.1,1,0,1,0.0,0,3,3,0,0,432,429,24,231,39,135,0,3,277,155,0,21,23,0,24,0,0,0,
Justin Houston,6222,ED,BLT,6,1,0,,0,1,3,67.8,78.6,52.1,76.1,65.2,56.0,1,12,1,,42.9,3,0,1,0.0,0,9,0,0,10,182,182,0,3,171,8,0,0,146,26,0,10,3,0,22,0,0,0,
Lawrence Guy,6385,DI,NE,6,8,0,,0,0,19,,51.0,83.1,54.5,50.3,75.6,0,5,0,,0.0,0,0,0,0.0,0,1,0,0,0,203,203,2,112,6,83,0,0,96,107,0,11,10,0,6,0,0,0,
Chris Harris Jr.,6457,CB,NO,6,2,0,80.0,0,1,20,59.7,61.1,83.0,69.6,57.2,86.4,0,5,0,21,0.0,0,1,2,96.3,20,1,19,57,161,268,13,0,0,13,0,1,255,17,90,177,6,16,25,6,0,178,85,8.9
Josh Bynes,6503,LB,BLT,7,4,0,58.3,0,0,3,69.9,54.2,80.9,58.5,38.1,62.3,0,1,1,22,13.3,4,1,0,72.6,7,1,258,1,124,269,3,0,0,3,0,0,266,23,122,7,9,22,12,2,1,83,56,11.9
Nick Bellore,6515,LB,SEA,3,1,0,,0,0,29,60.0,80.8,65.9,60.0,74.9,71.7,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,1,10,0,0,0,0,0,0,10,1,8,0,0,0,0,0,0,0,0,
Mario Addison,6558,ED,HST,5,4,0,0.0,0,0,13,64.1,57.2,85.2,55.4,53.8,56.2,1,8,0,,12.5,1,0,0,39.6,0,0,4,0,1,150,146,0,0,139,7,0,4,90,59,0,1,3,1,9,0,0,0,
Stephon Gilmore,7016,CB,IND,10,2,0,58.5,0,0,14,75.6,77.0,86.4,,74.7,63.8,0,0,1,53,9.8,4,5,2,73.3,31,0,44,586,362,637,3,0,0,3,0,0,634,0,275,4,8,35,53,0,0,386,146,12.5
Fletcher Cox,7018,DI,PHI,9,7,0,,0,1,24,,57.2,69.1,63.4,50.2,51.5,4,11,0,,9.1,2,0,1,0.0,0,4,1,0,0,404,403,8,201,11,183,0,1,256,148,0,10,13,0,19,0,0,0,
Michael Brockers,7020,DI,DET,5,0,1,,0,0,11,,50.1,80.9,55.8,48.4,37.2,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,111,111,0,71,10,30,0,0,56,55,0,3,4,0,2,0,0,0,
Bruce Irvin,7021,ED,SEA,4,1,0,100.0,0,0,29,76.5,64.9,41.7,52.3,75.5,30.0,0,7,0,6,30.8,4,0,1,83.3,2,1,0,0,9,156,154,0,0,154,0,0,2,84,63,2,8,8,2,8,0,8,11,4.0
Melvin Ingram III,7024,ED,MIA,10,1,1,100.0,1,1,17,39.8,75.0,0.0,88.0,72.3,44.2,5,15,0,19,30.0,3,0,5,107.1,7,5,11,0,39,322,296,0,0,296,0,0,26,190,93,15,10,6,7,25,0,68,55,9.7
Chandler Jones,7027,ED,LV,9,7,0,100.0,1,0,23,72.3,60.8,71.9,58.3,58.2,32.1,5,12,0,11,21.4,6,0,1,97.9,2,1,0,0,25,467,465,0,4,449,12,0,2,268,174,2,9,15,2,18,0,15,5,7.5
Bobby Wagner,7050,LB,LA,9,23,0,84.2,0,0,26,74.7,88.8,85.3,70.9,90.1,90.5,1,4,0,49,1.4,1,2,0,102.0,16,3,511,1,261,555,31,0,0,31,0,0,524,78,216,12,24,46,19,8,0,161,138,10.1
Lavonte David,7060,LB,TB,10,16,0,75.6,0,1,30,86.5,81.3,54.4,65.3,67.7,85.4,0,2,0,36,3.0,2,4,1,98.8,34,1,575,7,374,644,20,0,0,20,0,0,624,23,247,42,25,48,45,3,1,284,122,8.4
Vinny Curry,7061,ED,NYJ,4,1,0,,0,0,22,60.0,57.1,28.4,64.7,54.8,42.7,0,4,0,,22.2,2,0,1,0.0,0,0,0,0,0,85,85,0,1,79,5,0,0,43,42,0,4,6,0,4,0,0,0,
Casey Hayward Jr.,7064,CB,ATL,6,1,0,57.1,0,0,2,65.6,64.7,83.4,,55.2,33.7,0,0,1,40,23.8,5,2,0,80.2,16,0,41,295,236,355,3,0,0,3,0,0,352,0,119,16,2,15,28,0,1,225,68,14.1
Demario Davis,7079,LB,NO,10,18,0,71.4,0,0,20,77.1,80.5,58.9,90.3,67.7,59.2,2,4,0,26,13.3,8,2,1,92.2,15,7,569,2,335,660,57,0,0,57,0,3,603,47,278,28,26,34,21,13,0,154,121,10.3
Akiem Hicks,7090,DI,TB,4,0,0,100.0,0,0,30,59.5,46.1,4.0,58.0,49.9,72.4,2,1,0,7,0.0,0,0,2,95.8,1,0,2,0,1,125,123,2,81,9,31,0,2,81,43,0,6,7,1,3,0,7,7,7.0
Rodney McLeod,7271,S,IND,10,10,0,65.4,0,0,14,72.2,70.9,80.5,63.2,62.3,73.7,0,2,1,24,6.0,3,2,2,78.2,17,0,277,6,299,544,16,0,0,16,0,166,528,9,236,78,18,37,26,2,1,155,122,9.1
Michael Thomas,7279,S,CIN,1,0,0,,0,0,7,64.1,57.4,72.3,60.0,49.9,80.6,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,12,21,1,0,0,1,0,11,20,1,8,0,0,2,0,0,0,0,0,
Tashaun Gipson Sr.,7288,S,SF,9,7,0,58.8,0,0,28,63.0,70.6,86.6,67.8,84.7,90.9,0,0,1,40,0.0,0,1,0,69.7,10,1,73,7,349,557,20,0,0,20,0,398,537,3,205,59,4,27,17,1,0,176,57,17.6
Harrison Smith,7641,S,MIN,8,4,0,74.1,1,1,18,60.2,61.5,86.7,66.4,60.9,83.2,0,1,4,49,7.7,4,1,1,90.6,20,0,109,6,350,524,8,0,0,8,0,323,516,3,171,78,6,44,27,1,2,270,84,13.5
Justin Bethel,7654,CB,MIA,4,0,0,61.1,0,0,17,59.5,56.8,78.8,,44.5,55.8,0,0,1,19,12.5,2,2,1,53.5,11,0,14,32,86,107,2,0,0,2,0,1,105,0,21,57,2,14,18,0,0,102,58,9.3
Darius Slay,7817,CB,PHI,9,4,0,47.7,0,0,24,78.3,74.6,85.4,,46.9,53.2,0,0,3,41,11.8,4,3,2,46.4,21,0,36,493,342,534,0,0,0,0,0,2,534,0,192,3,6,26,44,0,1,268,86,12.8
Johnathan Hankins,7830,DI,DAL,7,5,1,,1,0,9,60.0,43.1,49.6,50.3,46.8,29.0,1,2,0,,13.3,2,0,1,0.0,0,0,0,0,1,178,178,24,139,0,15,0,0,84,93,0,5,8,0,3,0,0,0,
Jon Bostic,7831,LB,WAS,5,3,0,100.0,0,0,32,66.8,61.1,77.4,52.7,55.0,64.5,0,0,0,24,9.1,1,0,0,149.3,3,0,107,0,54,110,2,0,0,2,0,0,108,4,52,1,4,7,3,0,1,31,26,10.3
Jamie Collins Sr.,7833,LB,NE,1,1,0,100.0,0,0,19,43.8,58.0,75.8,57.9,68.7,70.5,0,0,0,11,0.0,0,0,0,112.5,1,0,1,0,4,22,19,0,0,19,0,0,3,2,16,2,0,0,1,0,0,11,5,11.0
Tyrann Mathieu,7850,S,NO,10,14,0,64.3,0,0,20,76.5,74.3,84.7,63.1,63.0,58.0,1,0,2,19,13.6,8,1,1,35.1,9,0,296,11,371,659,40,0,0,40,0,218,619,11,277,94,9,37,14,1,0,64,56,7.1
John Jenkins,7863,DI,MIA,9,4,0,,0,0,17,59.8,50.9,80.4,60.4,46.4,74.8,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,1,129,129,73,47,0,9,0,0,68,60,0,3,5,0,4,0,0,0,
Logan Ryan,7864,S,TB,4,2,0,50.0,0,1,30,66.8,75.1,80.3,59.2,89.1,85.5,0,1,1,17,0.0,0,1,0,34.7,3,0,25,0,114,150,4,0,0,4,0,110,146,1,35,11,2,6,6,1,0,44,1,14.7
Duron Harmon,7872,S,LV,9,10,1,81.8,0,1,23,77.7,73.9,85.3,63.2,55.2,60.6,0,1,2,55,15.2,7,1,0,78.2,9,0,106,10,319,554,17,0,0,17,0,392,537,11,224,29,5,29,11,1,0,135,72,15.0
Akeem Spence,7882,DI,SF,5,2,0,,0,0,28,60.0,43.2,80.6,47.6,46.2,28.3,0,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,108,108,4,88,0,16,0,0,53,55,0,2,3,0,0,0,0,0,
William Gholston,7908,DI,TB,10,9,0,,0,0,30,63.2,59.1,84.2,57.6,56.1,62.5,2,3,0,,4.2,1,0,0,0.0,0,0,0,0,2,281,281,1,152,36,92,0,0,133,146,0,9,14,0,5,0,0,0,
Oday Aboushi,7923,G,LA,1,0,0,,1,0,26,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Steven Means,7929,ED,BLT,2,0,0,,0,0,3,60.0,75.7,75.6,65.1,73.2,72.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,29,29,0,0,28,1,0,0,18,10,0,0,1,0,1,0,0,0,
A.J. Klein,7930,LB,CHI,2,1,0,100.0,0,0,6,50.4,54.2,70.8,59.1,64.7,29.7,0,1,0,20,33.3,2,0,0,103.1,4,0,18,0,10,18,0,0,0,0,0,0,18,1,7,0,2,3,4,1,0,35,38,8.8
Micah Hyde,7941,S,BUF,2,2,0,100.0,0,0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,0,0,19,12.5,1,0,0,102.8,3,0,18,1,70,101,1,0,0,1,0,68,100,1,30,13,2,5,3,0,0,26,8,8.7
Jordan Poyer,8000,S,BUF,5,5,0,75.0,0,0,4,67.4,68.4,82.5,58.3,63.1,62.4,0,0,4,23,14.3,3,1,0,90.1,6,0,63,2,191,296,4,0,0,4,0,193,292,2,103,34,4,13,8,0,1,49,13,8.2
Nick Williams,8006,DI,NYG,8,8,2,,0,0,21,60.0,59.9,83.7,52.7,63.2,76.8,1,6,0,,5.0,1,0,0,0.0,0,0,1,0,1,227,226,7,113,29,77,0,1,122,104,0,6,11,0,7,0,0,0,
Tony Jefferson,8361,S,NYG,3,1,0,100.0,0,0,21,57.3,52.1,77.9,46.5,62.6,77.2,0,1,0,6,0.0,0,0,0,87.5,2,0,25,0,21,36,9,0,0,9,0,1,27,13,2,1,1,3,2,1,0,10,4,5.0
Brandon Copeland,8378,ED,BLT,3,3,0,,0,0,3,61.7,53.7,78.6,53.4,55.7,75.2,0,2,0,,0.0,0,0,0,0.0,0,1,0,1,2,52,51,0,0,51,0,0,1,33,17,0,2,1,0,3,0,0,0,
Chris Banjo,8419,S,ARZ,6,1,0,100.0,0,0,1,65.7,70.7,75.6,58.7,69.3,79.1,0,0,0,7,0.0,0,0,0,95.8,1,0,10,4,18,36,1,0,0,1,0,18,35,1,17,1,0,1,1,0,0,7,1,7.0
Nickell Robey-Coleman,8483,CB,LV,1,0,0,,0,0,23,67.8,64.2,72.8,52.4,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,8,14,0,0,0,0,0,0,14,3,3,13,0,0,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,9,10,0,,0,0,10,60.0,67.9,61.6,61.7,68.3,53.1,1,4,0,,9.4,3,0,1,0.0,0,1,0,0,0,278,278,138,107,1,32,0,0,135,143,0,13,19,0,6,0,0,0,
Jadeveon Clowney,8636,ED,CLV,6,2,2,100.0,0,1,8,44.9,72.3,38.0,70.0,74.9,78.5,1,12,0,21,7.7,1,0,2,118.8,1,2,1,0,4,234,232,0,4,215,13,0,2,144,86,0,9,10,1,15,0,21,27,21.0
Khalil Mack,8640,ED,LAC,9,8,1,100.0,0,2,27,89.1,81.0,88.2,70.4,68.7,59.2,3,15,0,24,17.9,5,0,0,118.8,3,7,0,2,26,479,471,0,0,471,0,0,8,263,190,6,18,15,3,25,0,42,29,14.0
Anthony Barr,8644,LB,DAL,8,4,0,77.8,0,0,9,57.8,56.1,42.0,65.3,54.6,62.6,2,3,0,23,8.8,3,0,2,91.0,14,0,242,8,174,334,63,0,0,63,0,3,271,25,135,18,13,27,18,5,0,105,64,7.5
Aaron Donald,8648,DI,LA,9,8,2,,0,1,26,61.4,90.3,86.1,90.0,75.0,67.2,4,22,0,,5.0,2,0,0,0.0,0,5,2,0,0,499,497,12,154,53,278,0,2,318,181,0,29,30,0,31,0,0,0,
Kyle Fuller,8649,CB,BLT,1,0,0,60.0,0,0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,0,0,12,25.0,1,0,1,71.3,3,0,6,54,61,80,4,0,0,4,0,0,76,1,18,16,0,3,5,0,0,23,0,7.7
C.J. Mosley,8652,LB,NYJ,9,28,0,73.3,0,0,22,62.8,62.8,21.1,56.6,65.1,69.4,0,1,0,30,8.2,8,4,3,92.0,33,1,568,1,352,604,16,0,0,16,0,3,588,21,231,16,24,61,45,2,0,311,160,9.4
Jimmie Ward,8665,S,SF,4,4,0,100.0,1,0,28,57.1,61.4,78.5,57.8,78.5,37.0,0,0,0,33,13.3,2,0,1,143.8,16,0,25,1,115,161,1,0,0,1,0,0,160,2,44,134,4,9,16,0,2,144,79,9.0
Bradley Roby,8666,CB,NO,7,5,0,48.6,0,0,20,49.6,49.4,33.1,79.7,50.7,32.4,0,1,0,60,24.1,7,2,3,81.8,18,0,29,225,207,350,1,0,0,1,0,2,349,4,139,93,5,17,37,1,1,268,117,14.9
Demarcus Lawrence,8669,ED,DAL,9,6,0,,0,2,9,58.5,74.3,71.2,72.5,67.5,47.6,3,21,0,,14.3,6,0,1,0.0,0,5,18,0,8,381,363,0,7,306,50,0,18,219,154,0,28,30,0,29,0,0,0,
Kyle Van Noy,8675,ED,LAC,9,4,0,83.3,0,0,27,62.1,52.3,63.7,48.8,54.6,69.1,2,8,0,18,8.3,2,1,1,129.9,5,0,69,2,75,374,291,0,0,291,0,0,83,138,161,12,11,18,6,10,1,34,24,6.8
Lamarcus Joyner,8676,S,NYJ,9,12,0,61.9,0,0,22,55.4,59.1,54.3,83.6,66.0,56.8,2,1,3,55,13.2,5,2,3,94.9,13,0,89,2,370,613,16,0,0,16,0,444,597,8,235,62,3,21,21,3,3,208,65,16.0
Jeremiah Attaochu,8685,ED,LAC,3,0,0,,0,0,27,,64.9,75.6,62.7,62.2,72.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,0,0,21,0,0,0,5,16,0,1,2,0,1,0,0,0,
Christian Kirksey,8706,LB,HST,9,20,0,71.4,0,0,13,54.2,56.5,85.7,71.7,55.8,62.5,2,5,1,26,12.0,9,0,0,99.9,25,2,537,1,269,589,8,0,0,8,0,12,581,35,285,31,23,46,35,9,2,262,139,10.5
Justin Ellis,8742,DI,NYG,9,3,0,,0,0,21,57.2,33.0,83.3,47.1,33.9,29.4,0,1,0,,23.1,3,0,0,0.0,0,0,0,0,1,190,190,41,137,0,12,0,0,93,96,0,5,7,0,1,0,0,0,
DaQuan Jones,8747,DI,BUF,9,6,0,,1,0,4,,68.5,65.6,72.8,58.0,35.5,3,11,0,,18.2,4,0,1,0.0,0,3,0,0,0,347,347,13,248,0,86,0,0,227,120,0,9,12,0,17,0,0,0,
Dontae Johnson,8764,CB,SF,1,0,0,,0,0,28,68.1,59.6,71.5,53.8,51.5,71.7,0,0,0,,,0,0,0,0.0,0,0,6,0,8,18,0,0,0,0,0,0,18,2,8,12,0,0,0,0,0,0,0,
Kevin Pierre-Louis,8767,LB,HST,2,1,0,20.0,0,0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,1,0,10,40.0,2,1,1,39.6,1,0,32,0,19,42,3,0,0,3,0,0,39,2,21,7,0,2,5,1,0,10,14,10.0
Brent Urban,8769,DI,BLT,8,3,2,,0,0,3,60.1,52.6,82.1,55.5,50.8,39.2,0,3,0,,22.2,2,0,0,0.0,0,0,0,0,2,143,143,0,68,28,47,0,0,86,55,0,3,4,0,3,0,0,0,
Devon Kennard,8809,ED,BLT,7,2,0,100.0,0,0,3,48.3,59.3,81.6,54.1,68.8,48.1,2,2,0,13,12.5,1,0,0,112.5,2,0,1,0,9,128,127,0,1,123,3,0,1,67,52,0,3,5,2,4,0,22,11,11.0
Shelby Harris,8869,DI,SEA,9,7,1,,0,0,29,58.0,76.1,83.9,67.0,75.5,39.8,3,15,0,,13.3,4,0,0,0.0,0,2,0,0,0,330,330,5,226,4,95,0,0,211,119,0,15,19,0,20,0,0,0,
Terrance Mitchell,8888,CB,TEN,7,2,0,61.9,0,1,31,65.2,63.8,84.1,,44.0,74.6,0,0,1,66,5.9,2,3,1,99.2,26,0,11,280,243,305,0,0,0,0,0,0,305,0,62,14,9,30,42,0,2,399,108,15.3
Denico Autry,8982,ED,TEN,9,3,2,100.0,1,1,31,61.5,80.8,57.7,76.7,74.5,43.6,9,25,0,20,23.5,4,0,2,108.3,2,7,0,0,11,420,419,1,16,259,143,0,1,315,94,0,14,10,2,41,0,20,9,10.0
Shaquil Barrett,9000,ED,TB,8,9,0,100.0,0,1,30,40.0,68.8,69.5,65.8,77.5,52.2,4,15,0,21,15.2,5,0,1,97.0,7,3,1,0,35,382,374,0,0,372,2,0,8,211,136,7,17,19,7,22,0,51,43,7.3
Christian Jones,9020,ED,SEA,2,1,0,,0,0,29,61.4,64.6,74.5,40.5,74.7,34.9,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,4,20,20,0,0,20,0,0,0,4,12,0,1,1,0,1,0,0,0,
Kerry Hyder,9045,DI,SF,9,3,1,,0,0,28,60.0,59.9,84.0,61.9,53.8,56.1,0,5,0,,10.0,1,0,0,0.0,0,1,0,0,0,199,199,4,80,53,62,0,0,128,71,0,4,6,0,6,0,0,0,
Adrian Phillips,9177,S,NE,9,14,0,56.0,0,0,19,72.1,70.6,82.8,65.0,59.9,79.5,1,1,0,25,6.8,3,3,0,83.9,14,0,176,14,255,420,29,0,0,29,0,99,391,4,161,102,15,27,25,2,1,131,39,9.4
C.J. Goodwin,9243,CB,DAL,1,0,0,,0,0,9,60.7,70.6,89.4,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Daniel Sorensen,9253,S,NO,5,0,0,,0,0,20,69.9,72.3,94.3,,60.0,70.6,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,5,6,0,0,0,0,0,2,6,0,1,1,0,1,0,0,0,0,0,
Joe Thomas,9272,LB,CHI,8,8,2,100.0,0,0,6,58.5,69.6,77.2,78.7,69.4,31.9,0,0,0,20,27.3,6,0,0,109.2,5,0,102,1,45,144,23,0,0,23,0,0,121,8,91,18,4,8,5,0,0,51,13,10.2
Keith Smith,9302,FB,ATL,1,0,0,,0,0,2,,59.9,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mike Pennel,9316,DI,CHI,10,4,0,,0,0,6,61.5,38.4,51.6,57.2,35.9,61.5,2,1,0,,5.9,1,0,1,0.0,0,0,0,0,1,189,189,26,163,0,0,0,0,88,100,0,10,12,0,3,0,0,0,
K'Waun Williams,9332,CB,DEN,9,6,0,65.7,0,0,10,69.9,69.4,41.4,64.3,65.9,45.7,1,4,1,19,17.1,6,5,3,66.7,23,1,45,6,292,420,16,0,0,16,0,1,404,18,110,352,5,23,35,6,0,183,112,8.0
Dante Fowler Jr.,9436,ED,DAL,9,1,2,,0,1,9,83.9,67.2,0.0,75.0,53.6,53.6,3,11,0,,17.6,3,0,4,0.0,0,4,3,0,7,200,197,0,2,180,15,0,3,124,69,0,12,13,0,18,0,0,0,
Leonard Williams,9439,DI,NYG,6,5,0,,0,1,21,63.7,87.6,65.5,70.1,89.7,68.4,6,10,0,,4.0,1,0,1,0.0,0,2,1,0,0,320,319,14,174,58,73,0,1,204,116,0,12,19,0,18,0,0,0,
Arik Armstead,9450,DI,SF,3,2,0,,0,0,28,,51.7,81.0,50.4,55.5,71.5,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,106,106,2,82,0,22,0,0,61,45,0,1,3,0,2,0,0,0,
Marcus Peters,9451,CB,BLT,8,4,0,65.9,1,1,3,60.3,59.9,46.5,83.5,54.1,38.8,0,0,1,48,20.7,6,1,5,110.2,27,1,15,420,325,467,13,0,0,13,0,2,454,0,142,17,7,19,41,1,3,384,137,14.2
Bud Dupree,9455,ED,TEN,6,2,0,100.0,0,0,31,63.7,63.2,82.4,61.0,59.9,77.5,1,12,0,6,16.7,1,0,0,91.7,1,3,1,0,10,203,202,0,0,202,0,0,1,137,56,0,6,3,1,16,0,6,8,6.0
Shaq Thompson,9458,LB,CAR,10,15,0,75.6,0,0,5,54.6,68.6,86.0,40.2,87.8,66.9,1,1,0,33,9.6,8,4,0,102.9,34,0,525,5,334,634,49,0,0,49,0,4,585,45,255,51,34,60,45,2,1,329,252,9.7
Landon Collins,9466,S,NYG,2,0,0,25.0,0,0,21,61.3,60.0,74.5,54.6,60.0,73.3,0,0,0,5,0.0,0,0,0,39.6,1,0,23,1,25,30,2,0,0,2,0,0,28,4,1,4,1,1,4,0,0,5,11,5.0
Mario Edwards Jr.,9468,ED,TEN,6,3,0,,0,0,31,61.9,65.1,63.2,56.2,81.6,76.9,6,14,0,,0.0,0,0,1,0.0,0,2,0,0,4,223,223,2,1,216,4,0,0,170,49,0,7,5,0,22,0,0,0,
Preston Smith,9471,ED,GB,10,6,1,75.0,0,0,12,45.2,62.7,71.5,62.4,63.5,31.9,9,15,0,41,29.7,11,0,1,116.7,3,4,0,0,20,506,499,0,0,497,2,0,7,252,234,7,18,20,4,28,0,57,31,19.0
Eric Kendricks,9478,LB,MIN,9,26,0,66.7,1,0,18,38.6,53.8,23.3,66.5,80.2,52.8,1,6,0,32,12.6,11,4,3,98.2,26,0,555,1,380,611,5,0,0,5,0,9,606,21,210,41,21,50,39,7,1,300,120,11.5
Eric Rowe,9480,S,MIA,8,6,0,87.5,0,0,17,42.7,49.8,79.7,56.6,74.1,52.6,0,0,0,79,14.7,5,0,0,108.5,21,0,102,23,171,243,14,0,0,14,0,18,229,2,70,86,7,23,24,0,0,241,116,11.5
Denzel Perryman,9481,LB,LV,6,5,0,85.7,0,0,23,58.2,69.0,78.2,58.5,75.5,46.7,1,1,0,36,15.6,7,0,0,134.5,12,1,201,0,95,219,4,0,0,4,0,0,215,22,102,14,17,33,14,3,2,95,91,7.9
Ronald Darby,9483,CB,DEN,5,2,0,50.0,0,1,10,66.3,71.1,82.5,60.0,86.5,54.9,0,0,0,20,17.6,3,1,1,66.9,10,0,34,245,172,280,1,0,0,1,0,0,279,1,107,0,2,12,20,0,0,111,31,11.1
