player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Devin McCourty,5552,S,NE,8,7,0,50.0,0,0,19,59.2,60.7,83.9,52.4,63.5,67.0,0,0,1,33,11.8,4,4,0,46.4,7,0,85,5,287,491,3,0,0,3,0,376,488,5,199,22,0,23,14,0,0,109,22,15.6
Jerry Hughes,5556,ED,BUF,7,0,2,100.0,1,1,4,49.5,80.5,22.3,89.6,63.6,28.9,3,19,0,18,20.0,1,0,3,118.8,1,2,3,0,9,254,250,0,0,248,2,0,4,167,78,1,5,4,1,24,0,18,3,18.0
Linval Joseph,5571,DI,LAC,7,9,0,,1,0,27,60.0,60.1,62.8,87.0,44.2,57.7,1,9,0,,5.6,2,0,1,0.0,0,1,0,0,0,307,307,162,145,0,0,0,0,141,166,0,14,25,0,11,0,0,0,
Carlos Dunlap,5579,ED,SEA,8,3,4,100.0,0,0,29,58.7,72.8,88.4,64.6,77.2,78.9,3,15,0,4,0.0,0,0,0,83.3,1,2,0,0,19,282,277,0,2,273,2,0,5,189,74,5,5,9,1,20,0,4,0,4.0
Corey Peters,5607,DI,ARZ,5,1,0,,0,0,1,57.2,52.6,81.5,62.5,48.8,72.6,0,3,0,,0.0,0,0,0,0.0,0,0,1,0,3,106,105,37,62,0,6,0,1,46,57,0,5,6,0,3,0,0,0,
Everson Griffen,5624,ED,MIN,6,3,0,100.0,0,1,18,60.2,74.7,11.1,81.7,61.4,36.8,4,16,0,5,40.0,4,0,4,87.5,1,5,4,0,6,277,273,0,21,211,41,0,4,195,76,0,8,3,1,25,0,5,2,5.0
Al Woods,5646,DI,SEA,8,7,3,,0,0,29,60.0,75.3,63.0,69.4,72.4,50.4,2,5,0,,8.7,2,0,1,0.0,0,1,0,0,0,315,315,155,101,17,42,0,0,160,155,0,14,14,0,8,0,0,0,
Andrew Sendejo,6118,S,IND,6,3,0,50.0,0,1,14,64.8,65.2,82.8,63.4,59.5,51.0,0,1,0,18,21.1,4,1,0,95.8,5,0,51,2,146,239,16,0,0,16,0,139,223,5,88,30,4,12,10,1,2,25,29,5.0
Von Miller,6154,ED,DEN,7,4,0,100.0,1,0,10,78.1,85.6,27.3,78.2,83.0,63.2,4,19,0,4,25.0,4,0,3,83.3,1,5,0,0,15,328,323,0,0,323,0,0,5,186,127,5,11,8,1,28,0,4,2,4.0
Patrick Peterson,6157,CB,MIN,6,3,0,59.4,0,0,18,61.9,64.3,85.3,,70.7,32.0,0,0,0,77,23.5,4,2,0,109.1,19,0,23,364,241,391,1,0,0,1,0,0,390,0,150,3,5,10,32,0,2,282,204,14.8
J.J. Watt,6163,DI,ARZ,7,5,2,,0,1,1,59.1,79.0,66.8,83.1,62.0,27.1,11,16,0,,28.6,6,0,1,0.0,0,1,3,0,4,341,338,9,117,78,134,0,3,217,120,0,11,10,0,28,0,0,0,
Robert Quinn,6166,ED,CHI,7,1,0,50.0,1,1,6,72.2,68.5,29.6,72.7,58.0,59.2,2,13,0,-4,20.0,4,0,3,56.3,1,5,0,1,21,334,324,0,2,320,2,0,10,180,133,9,15,15,2,20,0,-4,0,-4.0
Ryan Kerrigan,6168,ED,PHI,8,0,0,,0,0,24,60.8,64.9,84.5,67.5,54.6,70.4,1,10,0,,0.0,0,0,0,0.0,0,0,1,0,2,191,189,0,9,145,35,0,2,108,81,1,1,1,0,11,0,0,0,
Cameron Jordan,6176,ED,NO,7,4,1,,0,1,20,75.0,79.0,88.0,68.1,77.2,71.5,7,18,0,,4.8,1,0,0,0.0,0,2,2,0,4,382,380,1,7,350,22,0,2,258,120,0,15,16,0,27,0,0,0,
Jimmy Smith,6179,CB,BLT,5,0,0,36.4,0,0,3,65.4,65.5,80.8,56.2,57.9,80.7,0,0,0,11,16.7,1,2,1,44.9,4,0,10,48,75,107,2,0,0,2,0,36,105,2,30,11,1,5,11,0,0,32,11,8.0
Cameron Heyward,6183,DI,PIT,7,10,5,,0,1,25,65.5,92.3,85.1,83.7,91.7,79.3,2,21,0,,0.0,0,0,0,0.0,0,3,8,0,0,361,353,25,189,39,100,0,8,227,134,0,19,26,0,26,0,0,0,
Jabaal Sheard,6189,ED,MIA,1,1,0,,0,0,17,60.0,46.0,0.0,52.6,67.2,66.8,0,0,0,,0.0,0,0,1,0.0,0,0,1,1,1,13,11,0,4,5,2,0,2,8,4,0,0,0,0,0,0,0,0,
Justin Houston,6222,ED,BLT,6,2,0,100.0,0,0,3,52.7,68.6,59.0,75.6,51.8,34.3,7,7,0,29,21.4,3,0,1,118.8,2,3,2,0,13,236,234,0,1,230,3,0,2,168,55,0,9,9,2,17,0,56,56,28.0
K.J. Wright,6251,LB,LV,7,8,0,100.0,0,0,23,55.8,67.8,80.8,60.0,75.1,52.9,0,1,0,29,13.6,3,0,0,158.3,3,0,61,3,65,144,60,0,0,60,0,0,84,1,78,19,7,11,3,1,1,65,28,21.7
Richard Sherman,6306,CB,TB,3,0,0,76.9,0,0,30,48.1,50.5,79.9,68.3,63.0,50.6,0,1,0,21,21.4,3,0,2,99.2,10,0,7,102,96,117,1,0,0,1,0,0,116,4,17,7,3,11,13,1,0,103,25,10.3
Pernell McPhee,6317,ED,BLT,7,2,0,,0,0,3,68.2,53.2,45.1,56.6,51.8,59.0,1,3,0,,13.3,2,0,1,0.0,0,1,15,1,8,165,149,3,10,121,15,0,16,97,60,0,9,11,0,5,0,0,0,
Lawrence Guy Sr.,6385,DI,NE,8,4,0,,0,0,19,,49.7,83.8,51.2,50.7,45.4,3,2,0,,13.8,4,0,0,0.0,0,1,0,0,0,249,249,5,129,19,96,0,0,107,142,0,14,21,0,6,0,0,0,
Malcolm Smith,6394,LB,CLV,7,2,0,89.5,0,0,8,66.6,54.4,0.0,48.9,48.8,37.3,0,0,1,22,21.2,7,2,2,122.5,17,0,208,0,132,224,4,0,0,4,0,3,220,11,81,9,15,24,19,0,5,174,139,10.2
Chris Harris Jr.,6457,CB,LAC,4,1,0,66.7,0,0,27,65.1,66.3,81.6,49.7,68.5,86.0,1,0,0,44,0.0,0,0,0,91.5,10,0,35,31,114,219,4,0,0,4,0,29,215,6,99,120,4,14,15,1,0,122,40,12.2
Josh Bynes,6503,LB,BLT,4,5,0,83.3,0,0,3,61.9,78.3,78.1,64.8,84.8,69.9,0,1,0,25,5.9,1,0,0,108.3,5,0,99,0,57,107,5,0,0,5,0,0,102,7,43,3,8,11,6,1,0,60,32,12.0
Mario Addison,6558,ED,BUF,7,0,0,,1,1,4,75.6,60.5,58.3,59.7,55.9,41.6,1,13,0,,28.6,2,0,1,0.0,0,2,8,0,6,197,189,0,0,187,2,0,8,138,53,0,5,5,0,16,0,0,0,
Stephon Gilmore,7016,CB,CAR,1,0,0,50.0,0,0,5,90.3,90.2,73.2,,60.0,74.7,0,0,1,17,0.0,0,0,1,24.0,2,0,1,13,14,17,0,0,0,0,0,0,17,0,3,3,1,2,4,0,0,19,2,9.5
Fletcher Cox,7018,DI,PHI,8,4,0,,1,0,24,67.3,62.0,31.9,72.2,48.9,73.8,2,15,0,,0.0,0,0,3,0.0,0,1,2,0,0,375,373,8,258,3,104,0,2,221,154,0,8,7,0,18,0,0,0,
Michael Brockers,7020,DI,DET,8,9,0,,0,0,11,59.6,39.5,66.5,53.5,37.9,28.8,0,2,0,,16.0,4,0,1,0.0,0,1,0,0,1,362,362,28,194,48,92,0,0,165,196,0,10,12,0,3,0,0,0,
Dre Kirkpatrick,7023,CB,SF,2,0,0,66.7,0,0,28,50.3,53.2,77.0,,64.5,77.8,0,0,0,28,0.0,0,0,1,129.9,4,0,6,52,32,59,1,0,0,1,0,0,58,0,27,0,2,4,6,0,1,47,8,11.8
Melvin Ingram III,7024,ED,PIT,6,3,1,100.0,0,0,25,29.5,73.6,53.7,82.1,68.2,37.8,6,11,0,13,25.0,3,0,2,110.4,4,1,31,0,19,246,205,0,0,205,0,0,41,140,87,10,6,6,4,18,0,42,26,10.5
Chandler Jones,7027,ED,ARZ,6,1,1,50.0,0,2,1,56.8,68.2,65.4,89.4,29.8,45.4,8,7,0,18,25.0,2,0,1,81.3,1,5,2,1,13,339,335,0,1,329,5,0,4,201,125,1,8,5,2,20,0,18,14,18.0
Dont'a Hightower,7030,LB,NE,7,6,0,100.0,0,0,19,41.2,53.7,84.8,54.6,68.2,52.1,2,5,0,23,14.7,5,0,0,139.6,10,0,223,1,124,331,97,0,0,97,0,0,234,57,150,10,13,23,10,7,1,95,57,9.5
Whitney Mercilus,7031,ED,GB,8,3,0,,0,0,12,62.1,61.9,87.7,67.1,49.6,55.5,1,9,0,,9.1,1,0,0,0.0,0,2,3,0,3,264,261,0,1,256,4,0,3,156,105,0,7,7,0,12,0,0,0,
Janoris Jenkins,7043,CB,TEN,8,6,0,69.6,0,1,31,64.3,66.5,48.7,73.8,77.2,68.5,0,0,0,54,8.1,3,2,4,115.4,32,0,36,456,357,516,1,0,0,1,0,2,515,2,157,21,9,28,46,0,3,371,102,11.6
Bobby Wagner,7050,LB,SEA,8,24,0,85.0,0,0,29,66.5,73.1,82.8,73.2,72.8,81.9,2,6,0,26,6.3,6,2,1,102.9,34,1,571,2,338,607,7,0,0,7,0,3,600,34,235,24,31,66,40,9,0,348,209,10.2
Tavon Wilson,7051,S,SF,3,2,0,0.0,0,0,28,75.9,81.6,77.6,,62.4,79.4,0,0,0,,0.0,0,1,0,39.6,0,0,7,0,29,33,1,0,0,1,0,23,32,0,4,2,0,0,1,0,0,0,0,
Lavonte David,7060,LB,TB,6,6,1,84.2,0,0,30,67.7,63.8,41.7,55.6,59.4,77.0,1,3,0,30,6.7,3,1,1,120.6,32,0,305,8,243,384,37,0,0,37,0,1,347,41,100,33,16,36,38,4,3,252,196,7.9
Casey Hayward Jr.,7064,CB,LV,7,2,0,45.5,0,0,23,83.3,82.1,85.7,,66.5,68.2,0,0,0,21,13.0,3,4,1,60.4,10,0,21,401,270,436,12,0,0,12,0,0,424,0,166,2,8,18,22,0,0,108,23,10.8
Demario Davis,7079,LB,NO,7,16,0,67.7,0,0,20,70.5,79.3,85.5,67.9,81.8,75.2,5,4,0,27,8.8,5,4,1,83.0,21,3,363,4,244,454,63,0,0,63,0,3,391,65,145,21,23,36,31,12,0,182,105,8.7
Akiem Hicks,7090,DI,CHI,6,2,0,,0,0,6,60.8,67.4,52.9,68.5,63.1,61.7,3,3,0,,7.7,1,0,1,0.0,0,3,1,0,1,200,199,14,128,7,50,0,1,111,88,0,8,10,0,9,0,0,0,
Danny Trevathan,7177,LB,CHI,4,2,0,85.7,0,0,6,29.3,28.8,76.4,59.1,48.3,66.1,0,0,0,15,7.7,1,0,0,137.8,6,0,45,0,29,49,3,0,0,3,0,0,46,1,19,1,2,10,7,0,1,53,18,8.8
Nate Ebner,7193,S,NYG,1,0,0,,0,0,21,60.7,70.3,60.5,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Rodney McLeod,7271,S,PHI,5,2,0,80.0,0,0,24,61.2,65.5,83.0,,72.9,66.9,0,0,0,29,8.7,2,1,0,111.7,4,0,54,0,161,265,0,0,0,0,0,192,265,0,104,19,5,19,5,0,0,54,11,13.5
Tashaun Gipson Sr.,7288,S,CHI,5,6,0,73.3,0,0,6,37.0,36.5,16.3,74.1,53.7,49.0,0,0,0,37,17.4,4,0,1,119.9,11,1,80,2,152,256,10,0,0,10,0,131,246,1,103,33,5,13,15,1,1,124,69,11.3
Julian Stanford,7372,LB,CAR,4,0,0,100.0,0,0,5,63.1,55.3,79.0,53.9,50.7,74.9,0,0,0,-7,0.0,0,0,0,79.2,1,0,62,1,32,72,7,0,0,7,0,0,65,6,34,2,1,2,1,0,0,-7,1,-7.0
Harrison Smith,7641,S,MIN,7,8,0,54.5,0,1,18,75.0,74.2,16.4,56.1,73.4,90.8,0,1,0,35,1.8,1,3,2,91.5,6,1,124,9,286,476,54,0,0,54,0,237,422,16,174,52,8,48,11,2,0,116,39,19.3
Malik Jackson,7647,DI,CLV,8,3,3,,0,0,8,52.3,48.5,47.1,60.7,49.8,29.0,5,15,0,,20.0,4,0,3,0.0,0,1,0,0,0,363,362,3,201,7,151,0,1,232,131,0,9,13,0,21,0,0,0,
Josh Norman,7649,CB,SF,5,3,0,72.7,2,5,28,49.7,53.2,83.8,,64.9,72.0,0,0,1,57,7.4,2,2,6,118.2,16,0,24,250,162,284,8,0,0,8,0,0,276,0,122,2,10,22,22,0,4,184,49,11.5
Justin Bethel,7654,CB,NE,5,0,0,66.7,0,0,19,61.8,62.0,75.0,,60.0,76.9,0,0,0,35,0.0,0,1,0,97.9,4,0,0,18,24,25,0,0,0,0,0,0,25,0,1,7,1,3,6,0,0,58,15,14.5
Sheldon Richardson,7794,DI,MIN,7,5,1,,0,0,18,62.7,58.8,83.0,61.8,47.6,35.2,1,8,0,,14.3,2,0,0,0.0,0,0,2,0,0,198,196,26,120,1,49,0,2,149,49,0,5,7,0,9,0,0,0,
Star Lotulelei,7795,DI,BUF,6,2,0,,1,0,4,62.3,53.2,52.6,66.9,38.7,42.0,1,9,0,,11.1,1,0,1,0.0,0,2,0,0,0,199,199,30,129,0,40,0,0,134,65,0,5,6,0,12,0,0,0,
Desmond Trufant,7803,CB,LV,3,1,0,50.0,0,0,23,70.5,72.4,78.6,,72.9,43.5,0,0,0,11,20.0,1,1,0,63.5,2,0,5,68,57,80,1,0,0,1,0,0,79,0,23,6,2,3,4,0,0,19,10,9.5
Xavier Rhodes,7806,CB,IND,6,4,0,71.0,1,0,14,58.2,59.6,84.4,,62.6,31.6,0,0,1,57,16.0,4,1,3,103.0,22,0,27,312,210,346,1,0,0,1,0,0,345,0,136,6,3,17,31,0,1,331,128,15.0
Alec Ogletree,7811,LB,CHI,8,8,0,73.3,0,1,6,29.8,28.5,33.5,63.9,29.6,41.3,1,1,0,20,17.8,8,2,2,99.9,11,0,305,1,169,339,17,0,0,17,0,0,322,12,158,16,16,29,15,2,0,132,82,12.0
Darius Slay,7817,CB,PHI,8,2,0,66.7,0,0,24,78.4,78.6,84.7,,70.6,56.0,0,0,2,22,14.7,5,1,2,73.3,26,0,61,473,307,537,2,0,0,2,0,0,535,0,230,1,13,27,39,0,2,187,100,7.2
Kevin Minter,7826,LB,TB,5,2,0,66.7,0,0,30,59.4,60.0,76.0,56.3,62.2,28.0,2,3,0,11,33.3,5,0,0,70.1,6,0,114,2,71,127,3,0,0,3,0,0,124,17,39,8,3,8,9,5,0,17,36,2.8
Johnathan Hankins,7830,DI,LV,6,8,0,,1,0,23,,46.5,41.2,54.8,48.3,57.3,2,3,0,,7.1,1,0,2,0.0,0,0,0,0,0,263,262,88,164,0,10,0,1,141,122,0,1,5,0,5,0,0,0,
Jon Bostic,7831,LB,WAS,4,7,0,94.4,0,0,32,30.2,34.4,78.5,59.6,50.5,53.5,0,0,0,23,12.0,3,0,0,135.9,17,0,153,1,98,179,12,0,0,12,0,0,167,15,66,13,7,15,18,0,1,219,84,12.9
Jamie Collins Sr.,7833,LB,NE,6,4,0,100.0,0,0,19,51.6,65.8,79.1,89.2,69.5,61.6,2,2,0,22,12.5,2,0,0,158.3,6,1,121,0,68,143,11,0,0,11,0,0,132,9,66,11,6,10,6,5,1,77,42,12.8
Margus Hunt,7834,DI,CHI,3,2,0,,0,0,6,,50.9,75.8,63.7,49.5,71.2,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,33,33,5,15,1,12,0,0,7,26,0,1,2,0,2,0,0,0,
Robert Alford,7841,CB,ARZ,8,3,0,57.1,0,0,1,74.7,72.1,84.9,60.0,47.3,57.2,0,0,1,20,15.4,4,4,1,85.3,20,0,11,370,276,406,0,0,0,0,0,0,406,1,129,25,3,19,35,0,3,159,64,8.0
Tyrann Mathieu,7850,S,KC,7,6,1,64.3,0,0,16,71.5,67.0,43.7,60.1,53.4,68.0,0,4,2,27,7.7,3,1,2,41.1,9,0,166,10,269,460,21,0,0,21,0,164,439,19,172,99,5,30,14,4,0,84,55,9.3
John Jenkins,7863,DI,MIA,5,4,0,,0,0,17,55.3,70.1,82.2,54.1,72.8,61.9,0,1,0,,5.9,1,0,0,0.0,0,0,0,0,3,166,166,146,18,0,2,0,0,59,104,0,9,12,0,1,0,0,0,
Logan Ryan,7864,S,NYG,8,12,0,83.3,0,2,21,49.7,58.0,84.6,83.8,71.1,63.2,1,2,0,30,10.8,7,4,1,130.6,20,1,103,11,320,537,28,0,0,28,0,350,509,15,202,45,9,46,24,4,2,208,97,10.4
Duron Harmon,7872,S,ATL,7,2,0,71.4,0,0,2,49.3,52.3,81.7,50.3,67.0,89.9,0,1,0,27,3.7,1,1,0,136.3,10,0,87,6,233,391,6,0,0,6,0,269,385,7,151,23,7,24,14,1,2,118,50,11.8
Brandon Williams,7875,DI,BLT,6,9,2,,0,0,3,73.2,43.5,84.5,62.9,30.8,28.5,1,6,0,,21.1,4,0,0,0.0,0,0,1,0,0,194,193,118,75,0,0,0,1,111,83,0,6,6,0,7,0,0,0,
Alex Okafor,7885,ED,KC,8,1,0,,0,0,16,63.8,51.0,63.4,52.8,50.9,33.0,3,8,0,,14.3,2,0,1,0.0,0,0,7,0,12,246,239,0,0,228,11,0,7,151,83,0,5,11,0,11,0,0,0,
William Gholston,7908,DI,TB,8,2,0,0.0,0,0,30,66.1,58.6,30.3,65.6,49.7,56.5,2,8,0,,11.1,1,0,2,39.6,0,2,1,0,2,233,232,1,111,39,81,0,1,153,78,0,7,6,1,12,0,0,0,
John Simon,7911,ED,TEN,1,0,0,100.0,0,0,31,60.0,53.2,74.6,51.5,59.1,72.8,0,1,0,13,0.0,0,0,0,118.8,1,0,0,0,1,19,18,0,0,18,0,1,1,12,6,0,0,2,1,1,0,13,2,13.0
Steven Means,7929,ED,ATL,7,3,0,83.3,0,0,2,36.2,45.2,66.3,55.2,49.5,80.8,1,8,0,26,5.9,1,0,1,118.8,5,0,26,0,51,364,335,1,6,319,9,0,29,174,139,3,9,13,6,9,0,89,19,17.8
A.J. Klein,7930,LB,BUF,4,3,0,75.0,0,0,4,69.5,67.6,77.0,76.6,54.0,32.1,1,1,0,15,25.0,6,1,0,91.7,9,0,96,0,72,110,7,0,0,7,0,0,103,5,33,7,5,15,12,2,0,78,50,8.7
Micah Hyde,7941,S,BUF,7,5,0,75.0,1,0,4,78.4,76.5,85.7,67.7,54.5,63.2,0,1,3,48,12.5,4,1,1,99.0,9,1,88,0,280,415,18,0,0,18,0,233,397,11,124,76,8,23,12,2,1,133,19,14.8
Jordan Poyer,8000,S,BUF,6,6,0,45.5,0,0,4,91.1,89.2,34.9,67.6,38.8,84.8,0,2,3,19,5.9,2,3,2,15.2,5,1,81,3,256,377,16,0,0,16,0,246,361,13,108,31,6,26,11,3,0,39,17,7.8
Nick Williams,8006,DI,DET,8,5,0,,0,0,11,60.2,53.1,85.2,54.9,51.8,75.4,1,6,0,,0.0,0,0,0,0.0,0,1,1,0,1,307,306,36,146,19,105,0,1,162,144,0,8,12,0,8,0,0,0,
Damion Square,8042,DI,LV,3,1,0,,0,0,23,,59.5,80.1,60.0,56.8,70.5,2,1,0,,0.0,0,0,0,0.0,0,2,0,0,0,80,80,17,52,1,10,0,0,51,29,0,1,1,0,5,0,0,0,
A.J. Bouye,8110,CB,CAR,5,1,0,80.8,0,1,5,73.7,68.8,80.7,49.2,52.4,63.3,0,1,0,35,15.0,3,3,0,95.7,21,0,53,38,172,277,9,0,0,9,0,1,268,8,97,176,8,16,26,1,0,181,114,8.6
Lerentee McCray,8159,ED,JAX,5,0,0,0.0,0,0,15,76.9,71.5,75.5,54.3,64.5,70.5,0,0,0,,0.0,0,0,0,39.6,0,0,1,0,5,25,23,0,0,23,0,0,2,7,13,1,1,1,1,0,0,0,0,
Benson Mayowa,8196,ED,SEA,6,2,0,100.0,0,0,29,58.4,62.1,58.1,60.2,65.3,54.6,1,5,0,15,15.4,2,0,1,135.4,4,1,8,0,55,232,215,0,0,215,0,0,17,74,103,9,6,9,4,7,1,28,32,7.0
Bradley McDougald,8220,S,TEN,2,0,0,100.0,0,0,31,50.1,44.3,75.7,,47.1,79.4,0,0,0,51,0.0,0,0,0,118.8,1,0,11,0,48,77,0,0,0,0,0,63,77,0,29,3,0,2,1,0,0,51,2,51.0
Rashaan Melvin,8334,CB,CAR,5,1,0,71.4,0,0,5,58.1,62.2,79.4,,79.7,81.2,0,0,0,18,0.0,0,0,0,96.1,5,0,7,90,75,103,0,0,0,0,0,1,103,0,28,5,2,7,7,0,0,58,21,11.6
Brandon Copeland,8378,ED,ATL,6,2,0,0.0,0,0,2,47.6,47.9,78.2,57.6,49.5,34.7,0,2,0,,22.2,2,0,0,39.6,0,0,5,0,8,58,53,0,0,52,1,0,5,23,27,0,2,5,1,2,0,0,0,
Jeff Heath,8396,S,NO,1,0,0,,0,0,20,62.5,73.1,67.8,,68.6,80.7,0,0,0,,0.0,0,0,0,0.0,0,0,3,0,5,9,0,0,0,0,0,6,9,0,4,0,2,2,0,0,0,0,0,
Chris Banjo,8419,S,ARZ,1,0,0,0.0,0,0,1,62.8,62.9,71.2,59.1,,,0,0,0,,,0,0,0,39.6,0,0,0,0,8,9,2,0,0,2,0,5,7,1,0,2,0,0,1,0,0,0,0,
Demetrius Harris,8524,TE,ARZ,1,0,0,,0,0,1,,60.0,60.1,60.0,,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,7,4,1,,0,0,10,59.9,66.8,83.2,61.4,67.7,30.0,1,2,0,,16.7,4,0,0,0.0,0,0,0,0,0,200,200,113,85,0,2,0,0,85,115,0,8,16,0,3,0,0,0,
Jadeveon Clowney,8636,ED,CLV,7,3,0,50.0,0,0,8,56.6,77.2,70.3,73.5,71.4,61.6,6,21,0,8,16.7,3,0,1,60.4,1,5,9,0,3,337,327,0,5,298,24,0,10,207,127,0,13,12,2,32,0,8,10,8.0
Khalil Mack,8640,ED,CHI,7,3,0,100.0,0,0,6,66.5,73.0,45.3,74.0,64.7,43.4,0,16,0,3,23.5,4,0,2,79.2,1,6,4,0,14,315,307,0,0,301,6,0,8,176,125,4,13,10,1,22,0,3,6,3.0
Anthony Barr,8644,LB,MIN,3,4,1,73.3,0,0,18,59.1,62.4,80.2,67.9,61.8,34.3,1,1,0,18,23.1,3,1,0,94.0,11,1,173,0,127,215,19,0,0,19,0,1,196,21,67,22,4,6,15,3,0,111,85,10.1
Aaron Donald,8648,DI,LA,8,10,3,,1,1,26,61.6,92.1,56.1,91.5,81.8,45.6,6,26,0,,15.6,5,0,2,0.0,0,6,2,0,0,468,466,4,162,71,229,0,2,311,157,0,17,17,0,38,0,0,0,
Kyle Fuller,8649,CB,DEN,7,1,0,60.0,0,0,10,40.8,44.9,83.0,,68.4,50.3,0,0,0,50,15.0,3,2,3,116.2,18,0,22,271,193,300,3,0,0,3,0,1,297,0,107,3,4,16,30,0,2,302,81,16.8
C.J. Mosley,8652,LB,NYJ,6,15,0,91.9,0,1,22,46.9,40.4,83.5,62.1,37.0,64.9,0,2,0,24,10.9,7,1,0,108.2,34,1,385,1,218,419,25,0,0,25,0,0,394,35,166,8,22,42,37,3,1,289,170,8.5
Dee Ford,8658,ED,SF,6,1,0,,1,1,28,61.1,52.9,0.0,61.6,61.8,49.8,0,7,0,,33.3,1,0,3,0.0,0,3,1,1,4,106,104,0,0,103,1,0,2,91,11,0,3,1,0,10,0,0,0,
