"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"44","Devin Culp",TB,"vs. NO","3 out of 5 stars","F","3.5","-0.9","0% (0/2)","18%","Bad"
"45","Cade Stover",HOU,"at TEN","3 out of 5 stars","F","3.3","+0.3","46% (6/13)","3%","Average"
"46","Colby Parkinson",LAR,"vs. SEA","3 out of 5 stars","F","3.3","-1.5","25% (4/16)","7%","Bad"
"47","Mo Alie-Cox",IND,"vs. JAC","4 out of 5 stars","F","3.1","-0.7","31% (5/16)","6%","Bad"
"48","Drew Ogletree",IND,"vs. JAC","4 out of 5 stars","F","3.0","-0.2","31% (5/16)","3%","Good"
"49","Elijah Higgins",ARI,"vs. SF","4 out of 5 stars","F","2.9","+0.6","56% (9/16)","4%","Good"
"50","Adam Trautman",DEN,"vs. KC","3 out of 5 stars","F","2.8","+0.3","31% (5/16)","4%","Great"
"51","Luke Farrell",JAC,"at IND","4 out of 5 stars","F","2.6","-0.9","20% (3/15)","1%","Bad"
"52","Josh Oliver",MIN,"at DET","3 out of 5 stars","F","2.5","+1.2","50% (7/14)","5%","Great"
"53","Drew Sample",CIN,"at PIT","4 out of 5 stars","F","2.4","0.0","31% (5/16)","2%","Average"
"54","AJ Barner",SEA,"at LAR","3 out of 5 stars","F","2.4","+0.8","37% (6/16)","5%","Great"
"55","Anthony Firkser",KC,"at DEN","2 out of 5 stars","F","2.3","-","-","0%","N/A"
"56","Luke Musgrave",GB,"vs. CHI","3 out of 5 stars","F","2.2","-1.5","11% (1/9)","1%","Bad"
"57","Josh Whyle",TEN,"vs. HOU","3 out of 5 stars","F","2.2","+0.3","37% (6/16)","3%","Average"
"58","Jeremy Ruckert",NYJ,"vs. MIA","2 out of 5 stars","F","2.1","-0.4","31% (5/16)","2%","Bad"
"59","Charlie Woerner",ATL,"vs. CAR","4 out of 5 stars","F","2.1","-0.6","28% (4/14)","0%","Bad"
"60","Luke Schoonmaker",DAL,"vs. WAS","4 out of 5 stars","F","2.0","+0.3","31% (5/16)","2%","Great"
"61","Blake Whiteheart",CLE,"at BAL","3 out of 5 stars","F","1.9","-","-","4%","Good"
"62","Nate Adkins",DEN,"vs. KC","3 out of 5 stars","F","1.8","+1.2","43% (7/16)","3%","Great"
"63","Tucker Fisk",LAC,"at LV","4 out of 5 stars","F","1.8","-","-","3%","Bad"
"64","Darnell Washington",PIT,"vs. CIN","3 out of 5 stars","F","1.8","+0.1","37% (6/16)","3%","Poor"
"65","John Bates",WAS,"at DAL","4 out of 5 stars","F","1.7","-0.3","25% (4/16)","1%","Bad"
"66","Tip Reiman",ARI,"vs. SF","4 out of 5 stars","F","1.7","-0.4","26% (4/15)","0%","Bad"
"67","Hunter Long",LAR,"vs. SEA","3 out of 5 stars","F","1.6","-0.6","18% (3/16)","0%","N/A"
"68","Hayden Hurst",LAC,"at LV","4 out of 5 stars","F","1.6","-2.8","0% (0/8)","6%","Bad"
"69","Irv Smith Jr.",HOU,"at TEN","3 out of 5 stars","F","1.6","-","-","0%","N/A"
"70","MyCole Pruitt",PIT,"vs. CIN","3 out of 5 stars","F","1.5","+0.1","27% (3/11)","3%","Great"
"71","Brock Wright",DET,"vs. MIN","3 out of 5 stars","F","1.4","+0.1","31% (5/16)","4%","Average"
"72","Nick Vannett",TEN,"vs. HOU","3 out of 5 stars","F","1.4","-","-","6%","Great"
"73","Pharaoh Brown",SEA,"at LAR","3 out of 5 stars","F","1.3","-0.4","35% (5/14)","3%","Bad"
"74","Julian Hill",MIA,"at NYJ","3 out of 5 stars","F","1.3","-0.1","40% (6/15)","5%","Bad"
"75","Cam Grandy",CIN,"at PIT","4 out of 5 stars","F","1.2","-","-","2%","Bad"
"76","Connor Heyward",PIT,"vs. CIN","3 out of 5 stars","F","1.2","+0.1","20% (2/10)","1%","Great"
"77","Durham Smythe",MIA,"at NYJ","3 out of 5 stars","F","1.2","-0.7","31% (5/16)","2%","Bad"
"78","Harrison Bryant",LV,"vs. LAC","2 out of 5 stars","F","1.0","-0.2","37% (3/8)","0%","Bad"
"79","Brevyn Spann-Ford",DAL,"vs. WAS","4 out of 5 stars","F","1.0","-0.2","26% (4/15)","4%","Bad"
"80","Davis Allen",LAR,"vs. SEA","3 out of 5 stars","F","1.0","-1.5","8% (1/12)","5%","Bad"
"81","Kenny Yeboah",NYJ,"vs. MIA","2 out of 5 stars","F","1.0","+0.3","28% (2/7)","1%","Great"
"82","Johnny Mundt",MIN,"at DET","3 out of 5 stars","F","0.9","-0.2","31% (5/16)","4%","Average"
"83","Dallin Holker",NO,"at TB","3 out of 5 stars","F","0.7","-0.5","25% (1/4)","0%","Bad"
"84","Josiah Deguara",JAC,"at IND","4 out of 5 stars","F","0.6","-0.3","28% (2/7)","3%","Bad"
"85","Shane Zylstra",DET,"vs. MIN","3 out of 5 stars","F","0.6","+0.2","33% (1/3)","0%","N/A"
"86","Ross Dwelley",ATL,"vs. CAR","4 out of 5 stars","F","0.6","-0.6","0% (0/2)","0%","Bad"
"87","Quintin Morris",BUF,"at NE","3 out of 5 stars","F","0.5","-0.4","16% (1/6)","6%","Good"
"88","Eric Saubert",SF,"at ARI","3 out of 5 stars","F","0.4","-0.1","26% (4/15)","3%","Average"
"89","Gerald Everett",CHI,"at GB","3 out of 5 stars","F","0.4","-1.5","7% (1/13)","4%","Bad"
"90","Marcedes Lewis",CHI,"at GB","3 out of 5 stars","F","0.4","-0.7","0% (0/1)","0%","N/A"
"91","Greg Dulcich",NYG,"at PHI","2 out of 5 stars","F","0.2","-2.3","0% (0/5)","0%","N/A"
"92","John Samuel Shenker",LV,"vs. LAC","2 out of 5 stars","F","0.1","-","-","0%","N/A"
"93","Chris Manhertz",NYG,"at PHI","2 out of 5 stars","F","0.1","-0.2","7% (1/13)","8%","Great"
"94","John FitzPatrick",GB,"vs. CHI","3 out of 5 stars","F","0.1","-","-","0%","N/A"
"95","Ben Sinnott",WAS,"at DAL","4 out of 5 stars","F","0.0","-0.4","21% (3/14)","3%","Great"
"96","Ben Sims",GB,"vs. CHI","3 out of 5 stars","F","0.0","-0.2","8% (1/12)","3%","Bad"
"97","Jaheim Bell",NE,"vs. BUF","3 out of 5 stars","F","0.0","-0.4","0% (0/5)","0%","N/A"
"98","Tanner McLachlan",CIN,"at PIT","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"99","Brenden Bates",CLE,"at BAL","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"100","Jack Stoll",MIA,"at NYJ","3 out of 5 stars","F","0.0","-0.9","0% (0/5)","0%","N/A"
"101","David Martin-Robinson",TEN,"vs. HOU","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"102","Ko Kieft",TB,"vs. NO","3 out of 5 stars","F","0.0","-1.2","0% (0/4)","0%","N/A"
"103","Brayden Willis",SF,"at ARI","3 out of 5 stars","F","0.0","-","-","0%","N/A"
