"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"24","Garrett Wilson",NYJ,"vs. LAR","3 out of 5 stars","B","13.8","-0.1","37% (6/16)","18%","Poor"
"25","Keenan Allen",CHI,"vs. DET","2 out of 5 stars","B","13.7","+0.9","33% (4/12)","17%","Average"
"26","Zay Flowers",BAL,"vs. PIT","2 out of 5 stars","B","13.7","+0.1","43% (7/16)","10%","Average"
"27","Jordan Addison",MIN,"at SEA","3 out of 5 stars","B-","13.3","+2.3","35% (5/14)","15%","Good"
"28","DeVonta Smith",PHI,"at WAS","3 out of 5 stars","B-","13.2","+0.5","53% (7/13)","11%","Good"
"29","DK Metcalf",SEA,"vs. MIN","3 out of 5 stars","C+","12.9","-1.3","35% (5/14)","15%","Bad"
"30","Calvin Ridley",TEN,"at IND","2 out of 5 stars","C+","12.6","-0.4","31% (5/16)","18%","Poor"
"31","Khalil Shakir",BUF,"vs. NE","4 out of 5 stars","C+","12.3","+1.2","66% (10/15)","8%","Average"
"32","Marvin Harrison Jr.",ARI,"at CAR","3 out of 5 stars","C+","12.1","-1.7","35% (5/14)","18%","Average"
"33","Jerry Jeudy",CLE,"at CIN","3 out of 5 stars","C+","12.0","+2.3","62% (10/16)","11%","Poor"
"34","Jameson Williams",DET,"at CHI","3 out of 5 stars","C+","12.0","+1.3","60% (9/15)","9%","Average"
"35","Jayden Reed",GB,"vs. NO","3 out of 5 stars","C+","11.3","+1.2","40% (6/15)","7%","Great"
"36","Deebo Samuel Sr.",SF,"at MIA","3 out of 5 stars","C","11.2","-4.8","20% (3/15)","9%","Bad"
"37","Darnell Mooney",ATL,"vs. NYG","3 out of 5 stars","C","11.0","+0.5","46% (7/15)","17%","Average"
"38","Josh Downs",IND,"vs. TEN","2 out of 5 stars","C","10.9","+1.1","38% (5/13)","11%","Average"
"39","Michael Pittman Jr.",IND,"vs. TEN","2 out of 5 stars","C","10.8","-2.4","35% (5/14)","8%","Bad"
"40","Romeo Doubs",GB,"vs. NO","3 out of 5 stars","C","10.7","+0.9","38% (5/13)","10%","Average"
"41","DeAndre Hopkins",KC,"vs. HOU","4 out of 5 stars","C","10.7","-1.1","31% (5/16)","12%","Average"
"42","Jalen McMillan",TB,"at DAL","3 out of 5 stars","C","10.7","+0.4","36% (4/11)","8%","Good"
"43","Rome Odunze",CHI,"vs. DET","2 out of 5 stars","C","10.4","-0.5","28% (4/14)","19%","Bad"
"44","Xavier Worthy",KC,"vs. HOU","4 out of 5 stars","C","10.2","-0.3","42% (6/14)","6%","Good"
"45","Christian Watson",GB,"vs. NO","3 out of 5 stars","C","10.1","-1.3","30% (4/13)","13%","Bad"
"46","Jalen Coker",CAR,"vs. ARI","4 out of 5 stars","C","10.1","+3.8","57% (4/7)","8%","Average"
"47","Tank Dell",HOU,"at KC","4 out of 5 stars","C-","9.8","-2.9","23% (3/13)","10%","Bad"
"48","Quentin Johnston",LAC,"vs. DEN","3 out of 5 stars","C-","9.8","+0.6","50% (7/14)","13%","Good"
"49","Calvin Austin III",PIT,"at BAL","3 out of 5 stars","C-","9.8","+1.9","43% (7/16)","6%","Good"
"50","Ray-Ray McCloud III",ATL,"vs. NYG","3 out of 5 stars","C-","9.8","+0.2","57% (8/14)","5%","Bad"
"51","Wan'Dale Robinson",NYG,"at ATL","4 out of 5 stars","C-","9.6","-0.5","37% (6/16)","12%","Bad"
"52","DeMario Douglas",NE,"at BUF","4 out of 5 stars","C-","9.3","-1.0","37% (6/16)","6%","Average"
"53","Amari Cooper",BUF,"vs. NE","4 out of 5 stars","C-","9.2","+0.3","30% (4/13)","7%","Great"
"54","Rashod Bateman",BAL,"vs. PIT","2 out of 5 stars","D+","9.1","+2.0","56% (9/16)","9%","Great"
"55","Marquez Valdes-Scantling",NO,"at GB","3 out of 5 stars","D+","9.1","+1.0","35% (5/14)","9%","Great"
"56","Nick Westbrook-Ikhine",TEN,"at IND","2 out of 5 stars","D","9.1","+2.8","50% (6/12)","18%","Great"
"57","Elijah Moore",CLE,"at CIN","3 out of 5 stars","D+","8.7","-0.3","37% (6/16)","8%","Bad"
"58","Brandin Cooks",DAL,"vs. TB","3 out of 5 stars","D","8.5","-0.3","36% (4/11)","15%","Average"
"59","Joshua Palmer",LAC,"vs. DEN","3 out of 5 stars","D","8.3","-1.6","21% (3/14)","8%","Bad"
"60","Tim Patrick",DET,"at CHI","3 out of 5 stars","D-","8.3","+1.6","61% (8/13)","7%","Poor"
"61","Michael Wilson",ARI,"at CAR","3 out of 5 stars","D-","8.2","0.0","56% (9/16)","11%","Average"
"62","Keon Coleman",BUF,"vs. NE","4 out of 5 stars","D-","8.2","-0.5","45% (5/11)","13%","Poor"
"63","Malik Washington",MIA,"vs. SF","3 out of 5 stars","D","8.1","+0.6","44% (4/9)","2%","Good"
"64","Tre Tucker",LV,"vs. JAC","3 out of 5 stars","D","7.8","-0.1","31% (5/16)","6%","Average"
"65","Devaughn Vele",DEN,"at LAC","3 out of 5 stars","F","7.7","+1.3","50% (5/10)","6%","Average"
"66","Sterling Shepard",TB,"at DAL","3 out of 5 stars","F","7.5","-0.3","50% (6/12)","6%","Bad"
"67","Parker Washington",JAC,"at LV","3 out of 5 stars","F","7.5","-0.3","26% (4/15)","6%","Bad"
"68","David Moore",CAR,"vs. ARI","4 out of 5 stars","F","7.4","+0.2","31% (5/16)","11%","Bad"
"69","Marvin Mims Jr.",DEN,"at LAC","3 out of 5 stars","F","7.2","+0.8","46% (7/15)","4%","Average"
"70","Dyami Brown",WAS,"vs. PHI","2 out of 5 stars","F","7.2","-0.5","31% (5/16)","3%","Bad"
"71","Kayshon Boutte",NE,"at BUF","4 out of 5 stars","F","7.2","+0.7","53% (7/13)","8%","Bad"
"72","Andrei Iosivas",CIN,"vs. CLE","4 out of 5 stars","F","7.1","0.0","43% (7/16)","5%","Good"
"73","Kendrick Bourne",NE,"at BUF","4 out of 5 stars","F","6.8","-0.2","40% (4/10)","5%","Poor"
"74","Adonai Mitchell",IND,"vs. TEN","2 out of 5 stars","F","6.7","-2.7","21% (3/14)","6%","Bad"
"75","Tyler Lockett",SEA,"vs. MIN","3 out of 5 stars","F","6.6","-2.2","37% (6/16)","12%","Bad"
"76","Demarcus Robinson",LAR,"at NYJ","3 out of 5 stars","F","6.5","+1.3","43% (7/16)","13%","Average"
"77","Olamide Zaccheaus",WAS,"vs. PHI","2 out of 5 stars","F","6.5","-0.8","18% (3/16)","2%","Bad"
"78","Kevin Austin Jr.",NO,"at GB","3 out of 5 stars","F","6.2","-","-","2%","Bad"
"79","Jalen Tolbert",DAL,"vs. TB","3 out of 5 stars","F","6.2","+1.0","50% (8/16)","12%","Average"
"80","Allen Lazard",NYJ,"vs. LAR","3 out of 5 stars","F","6.2","+2.9","60% (6/10)","13%","Good"
"81","Van Jefferson",PIT,"at BAL","3 out of 5 stars","F","6.1","-0.6","37% (6/16)","7%","Poor"
"82","Dontayvion Wicks",GB,"vs. NO","3 out of 5 stars","F","6.1","-1.2","26% (4/15)","8%","Average"
"83","Tyler Boyd",TEN,"at IND","2 out of 5 stars","F","5.9","-1.3","31% (5/16)","9%","Bad"
"84","Mike Williams",PIT,"at BAL","3 out of 5 stars","F","5.9","-2.3","26% (4/15)","5%","Great"
"85","Darius Slayton",NYG,"at ATL","4 out of 5 stars","F","5.6","+0.9","40% (6/15)","7%","Bad"
"86","Troy Franklin",DEN,"at LAC","3 out of 5 stars","F","5.5","-0.7","23% (3/13)","8%","Bad"
"87","Ricky Pearsall",SF,"at MIA","3 out of 5 stars","F","5.4","-1.4","25% (2/8)","5%","Poor"
"88","KaVontae Turpin",DAL,"vs. TB","3 out of 5 stars","F","5.4","+1.7","43% (7/16)","8%","Poor"
"89","Marquise Brown",KC,"vs. HOU","4 out of 5 stars","F","5.3","-","-","0%","N/A"
"90","Tutu Atwell",LAR,"at NYJ","3 out of 5 stars","F","5.2","0.0","43% (7/16)","4%","Bad"
"91","Mack Hollins",BUF,"vs. NE","4 out of 5 stars","F","4.5","+1.4","42% (6/14)","6%","Great"
"92","Jalen Nailor",MIN,"at SEA","3 out of 5 stars","F","4.5","+0.2","42% (6/14)","8%","Good"
"93","Devin Duvernay",JAC,"at LV","3 out of 5 stars","F","4.4","-0.3","20% (2/10)","3%","Bad"
"94","Michael Woods II",CLE,"at CIN","3 out of 5 stars","F","4.4","-","-","5%","Bad"
"95","Tylan Wallace",BAL,"vs. PIT","2 out of 5 stars","F","4.3","-","-","1%","Great"
"96","JuJu Smith-Schuster",KC,"vs. HOU","4 out of 5 stars","F","4.2","-0.2","36% (4/11)","4%","Good"
"97","Greg Dortch",ARI,"at CAR","3 out of 5 stars","F","4.2","-0.2","31% (5/16)","5%","Bad"
"98","Dante Pettis",NO,"at GB","3 out of 5 stars","F","4.1","-","-","2%","Bad"
"99","Curtis Samuel",BUF,"vs. NE","4 out of 5 stars","F","4.1","-2.2","13% (2/15)","4%","Bad"
"100","Lil'Jordan Humphrey",DEN,"at LAC","3 out of 5 stars","F","3.8","-0.1","33% (5/15)","7%","Bad"
"101","Robert Woods",HOU,"at KC","4 out of 5 stars","F","3.7","-0.3","42% (6/14)","2%","Bad"
"102","DJ Chark Jr.",LAC,"vs. DEN","3 out of 5 stars","F","3.7","+2.7","40% (2/5)","0%","Bad"
"103","Jahan Dotson",PHI,"at WAS","3 out of 5 stars","F","3.5","-2.4","18% (3/16)","2%","Bad"
"104","Justin Watson",KC,"vs. HOU","4 out of 5 stars","F","3.3","-0.1","31% (5/16)","2%","Poor"
"105","Luke McCaffrey",WAS,"vs. PHI","2 out of 5 stars","F","3.2","-1.8","21% (3/14)","2%","Bad"
"106","Jalin Hyatt",NYG,"at ATL","4 out of 5 stars","F","3.2","-2.0","12% (2/16)","2%","Bad"
"107","Cedrick Wilson Jr.",NO,"at GB","3 out of 5 stars","F","3.1","-0.4","35% (5/14)","1%","Great"
"108","River Cracraft",MIA,"vs. SF","3 out of 5 stars","F","2.9","-0.6","25% (1/4)","0%","N/A"
"109","Scotty Miller",PIT,"at BAL","3 out of 5 stars","F","2.8","-0.1","25% (3/12)","2%","Bad"
"110","Jamison Crowder",WAS,"vs. PHI","2 out of 5 stars","F","2.8","+0.4","25% (1/4)","0%","Bad"
"111","Josh Reynolds",JAC,"at LV","3 out of 5 stars","F","2.7","-1.1","37% (3/8)","5%","Great"
"112","Cedric Tillman",CLE,"at CIN","3 out of 5 stars","F","2.4","+0.3","23% (3/13)","11%","Average"
"113","Ja'Lynn Polk",NE,"at BUF","4 out of 5 stars","F","2.4","-2.0","23% (3/13)","5%","Average"
"114","Terrace Marshall Jr.",LV,"vs. JAC","3 out of 5 stars","F","2.1","-","-","0%","N/A"
"115","Zay Jones",ARI,"at CAR","3 out of 5 stars","F","2.0","-1.0","9% (1/11)","1%","Bad"
"116","Johnny Wilson",PHI,"at WAS","3 out of 5 stars","F","2.0","-0.7","7% (1/13)","4%","Average"
"117","Xavier Hutchinson",HOU,"at KC","4 out of 5 stars","F","1.9","-1.5","20% (3/15)","2%","Bad"
"118","Devontez Walker",BAL,"vs. PIT","2 out of 5 stars","F","1.9","-","-","6%","Great"
"119","Deven Thompkins",CAR,"vs. ARI","4 out of 5 stars","F","1.9","-","-","2%","Bad"
"120","Derius Davis",LAC,"vs. DEN","3 out of 5 stars","F","1.9","-0.8","28% (4/14)","4%","Average"
"121","Erik Ezukanma",MIA,"vs. SF","3 out of 5 stars","F","1.9","-","-","10%","Bad"
"122","Ben Skowronek",PIT,"at BAL","3 out of 5 stars","F","1.9","+0.3","40% (2/5)","0%","N/A"
"123","Jake Bobo",SEA,"vs. MIN","3 out of 5 stars","F","1.8","-0.8","31% (5/16)","1%","Bad"
"124","Jonathan Mingo",DAL,"vs. TB","3 out of 5 stars","F","1.7","-3.3","0% (0/16)","5%","Bad"
"125","Trey Palmer",TB,"at DAL","3 out of 5 stars","F","1.5","-0.3","28% (4/14)","2%","Good"
"126","Bryce Oliver",TEN,"at IND","2 out of 5 stars","F","1.4","-","-","2%","Bad"
"127","Jermaine Burton",CIN,"vs. CLE","4 out of 5 stars","F","1.2","-0.4","16% (2/12)","7%","Bad"
"128","Jamari Thrash",CLE,"at CIN","3 out of 5 stars","F","1.1","-0.9","0% (0/5)","0%","N/A"
"129","Collin Johnson",CHI,"vs. DET","2 out of 5 stars","F","1.1","-0.8","0% (0/2)","0%","N/A"
"130","Anthony Gould",IND,"vs. TEN","2 out of 5 stars","F","1.1","-1.2","0% (0/3)","1%","Bad"
"131","Dan Chisena",CAR,"vs. ARI","4 out of 5 stars","F","1.0","-","-","0%","Bad"
"132","Bo Melton",GB,"vs. NO","3 out of 5 stars","F","0.9","+0.6","37% (6/16)","4%","Bad"
"133","Trent Sherfield Sr.",MIN,"at SEA","3 out of 5 stars","F","0.9","+0.3","43% (7/16)","1%","Great"
"134","Rakim Jarrett",TB,"at DAL","3 out of 5 stars","F","0.8","-0.3","28% (2/7)","3%","Bad"
"135","Ihmir Smith-Marsette",NYG,"at ATL","4 out of 5 stars","F","0.8","-","-","0%","N/A"
"136","Velus Jones Jr.",CAR,"vs. ARI","4 out of 5 stars","F","0.8","-0.7","33% (1/3)","0%","N/A"
"137","KhaDarel Hodge",ATL,"vs. NYG","3 out of 5 stars","F","0.6","0.0","20% (3/15)","3%","Great"
"138","Javon Baker",NE,"at BUF","4 out of 5 stars","F","0.5","-0.5","0% (0/7)","0%","N/A"
"139","Brandon Powell",MIN,"at SEA","3 out of 5 stars","F","0.5","-0.4","31% (5/16)","1%","Bad"
"140","Tyler Johnson",LAR,"at NYJ","3 out of 5 stars","F","0.5","-0.2","35% (5/14)","6%","Bad"
"141","Allen Robinson II",DET,"at CHI","3 out of 5 stars","F","0.5","-0.5","22% (2/9)","0%","Bad"
"142","Ryan Miller",TB,"at DAL","3 out of 5 stars","F","0.5","-","-","4%","Average"
"143","Jared Wayne",HOU,"at KC","4 out of 5 stars","F","0.5","-","-","0%","N/A"
"144","James Proche II",CLE,"at CIN","3 out of 5 stars","F","0.3","-1.0","0% (0/5)","0%","Bad"
"145","Steven Sims Jr.",FA,"-","-","F","0.3","-1.2","0% (0/4)","0%","Bad"
"146","Xavier Gipson",NYJ,"vs. LAR","3 out of 5 stars","F","0.2","-0.6","18% (3/16)","4%","Good"
"147","Chris Conley",SF,"at MIA","3 out of 5 stars","F","0.2","-","-","4%","Bad"
"148","Laviska Shenault Jr.",LAC,"vs. DEN","3 out of 5 stars","F","0.1","-0.7","25% (3/12)","0%","N/A"
"149","Ryan Flournoy",DAL,"vs. TB","3 out of 5 stars","F","0.1","-0.5","14% (1/7)","2%","Bad"
"150","Jacob Cowing",SF,"at MIA","3 out of 5 stars","F","0.1","-1.7","0% (0/7)","9%","Bad"
"151","Mason Kinsey",TEN,"at IND","2 out of 5 stars","F","0.0","-1.4","0% (0/2)","0%","Bad"
"152","Tim Jones",JAC,"at LV","3 out of 5 stars","F","0.0","-1.1","11% (1/9)","0%","Bad"
"153","Malik Heath",GB,"vs. NO","3 out of 5 stars","F","0.0","-1.0","8% (1/12)","5%","Great"
"154","Nikko Remigio",KC,"vs. HOU","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"155","Bryce Ford-Wheaton",NYG,"at ATL","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"156","Isaiah Williams",CIN,"vs. CLE","4 out of 5 stars","F","0.0","-0.9","0% (0/2)","0%","N/A"
"157","Jordan Whittington",LAR,"at NYJ","3 out of 5 stars","F","0.0","-0.5","33% (3/9)","2%","Bad"
"158","Ramel Keyton",LV,"vs. JAC","3 out of 5 stars","F","0.0","-1.8","0% (0/3)","3%","Bad"
"159","Dareke Young",SEA,"vs. MIN","3 out of 5 stars","F","0.0","-0.7","0% (0/5)","0%","Bad"
"160","Zach Pascal",ARI,"at CAR","3 out of 5 stars","F","0.0","-1.0","0% (0/5)","0%","N/A"
