"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"24","Jayden Reed",GB,"vs. MIA","2 out of 5 stars","B","13.5","+1.9","46% (7/15)","8%","Great"
"25","Brian Thomas Jr.",JAC,"vs. HOU","4 out of 5 stars","B","13.2","+1.6","63% (7/11)","10%","Good"
"26","Marvin Harrison Jr.",ARI,"at MIN","3 out of 5 stars","B","12.8","-1.8","36% (4/11)","18%","Good"
"27","DJ Moore",CHI,"at DET","2 out of 5 stars","B-","12.8","+0.2","33% (5/15)","14%","Average"
"28","Jakobi Meyers",LV,"at KC","4 out of 5 stars","B","12.8","+1.7","46% (6/13)","14%","Bad"
"29","Khalil Shakir",BUF,"vs. SF","3 out of 5 stars","B-","12.7","+0.6","57% (8/14)","6%","Average"
"30","DK Metcalf",SEA,"at NYJ","3 out of 5 stars","C+","12.5","+1.3","50% (7/14)","16%","Poor"
"31","Tank Dell",HOU,"at JAC","4 out of 5 stars","C+","12.3","-3.4","25% (3/12)","11%","Bad"
"32","Darnell Mooney",ATL,"vs. LAC","4 out of 5 stars","C+","12.3","+1.0","50% (7/14)","20%","Average"
"33","Jameson Williams",DET,"vs. CHI","3 out of 5 stars","C+","12.0","+1.8","60% (9/15)","9%","Average"
"34","Jauan Jennings",SF,"at BUF","4 out of 5 stars","C+","12.0","+3.6","58% (7/12)","12%","Average"
"35","Jordan Addison",MIN,"vs. ARI","4 out of 5 stars","C+","12.0","+2.0","38% (5/13)","11%","Good"
"36","Jerry Jeudy",CLE,"at DEN","3 out of 5 stars","C+","12.0","-0.1","50% (8/16)","12%","Bad"
"37","Jaylen Waddle",MIA,"at GB","2 out of 5 stars","C","11.7","-1.0","20% (3/15)","6%","Poor"
"38","Michael Pittman Jr.",IND,"at NE","5 out of 5 stars","C","11.6","-1.3","46% (7/15)","8%","Poor"
"39","Xavier Legette",CAR,"vs. TB","3 out of 5 stars","C","11.6","-0.6","54% (6/11)","10%","Good"
"40","Rome Odunze",CHI,"at DET","2 out of 5 stars","C","11.3","-0.7","27% (3/11)","16%","Bad"
"41","Deebo Samuel Sr.",SF,"at BUF","4 out of 5 stars","C","11.0","-0.4","40% (6/15)","10%","Bad"
"42","DeAndre Hopkins",KC,"vs. LV","3 out of 5 stars","C","10.9","-0.7","31% (5/16)","10%","Good"
"43","Christian Watson",GB,"vs. MIA","2 out of 5 stars","C","10.6","+0.1","36% (4/11)","14%","Bad"
"44","DeMario Douglas",NE,"vs. IND","4 out of 5 stars","C","10.6","-1.1","33% (5/15)","4%","Average"
"45","Elijah Moore",CLE,"at DEN","3 out of 5 stars","C","10.3","-0.1","37% (6/16)","6%","Bad"
"46","Wan'Dale Robinson",NYG,"at DAL","4 out of 5 stars","C-","10.3","+0.5","46% (7/15)","8%","Average"
"47","Noah Brown",WAS,"vs. TEN","2 out of 5 stars","C-","10.3","0.0","43% (7/16)","5%","Bad"
"48","Quentin Johnston",LAC,"at ATL","5 out of 5 stars","C-","10.2","+1.2","57% (8/14)","11%","Great"
"49","Xavier Worthy",KC,"vs. LV","3 out of 5 stars","C-","10.1","-0.9","45% (5/11)","5%","Great"
"50","Adam Thielen",CAR,"vs. TB","3 out of 5 stars","C-","9.9","-1.1","33% (3/9)","4%","Great"
"51","Amari Cooper",BUF,"vs. SF","3 out of 5 stars","C-","9.9","+1.5","30% (4/13)","6%","Great"
"52","David Moore",CAR,"vs. TB","3 out of 5 stars","C-","9.7","+1.5","46% (7/15)","13%","Bad"
"53","Marquez Valdes-Scantling",NO,"vs. LAR","4 out of 5 stars","D+","9.6","+0.5","21% (3/14)","10%","Great"
"54","Dontayvion Wicks",GB,"vs. MIA","2 out of 5 stars","D+","9.5","-0.6","40% (6/15)","9%","Average"
"55","Rashod Bateman",BAL,"vs. PHI","2 out of 5 stars","D","9.2","+1.4","50% (8/16)","8%","Great"
"56","Adonai Mitchell",IND,"at NE","5 out of 5 stars","D","9.1","-2.0","25% (3/12)","5%","Bad"
"57","Nick Westbrook-Ikhine",TEN,"at WAS","4 out of 5 stars","D","9.1","+2.8","50% (6/12)","22%","Great"
"58","Joshua Palmer",LAC,"at ATL","5 out of 5 stars","D","8.5","-0.5","25% (3/12)","9%","Bad"
"59","Ray-Ray McCloud III",ATL,"vs. LAC","4 out of 5 stars","D","8.4","-0.2","54% (6/11)","5%","Poor"
"60","Devaughn Vele",DEN,"vs. CLE","4 out of 5 stars","D","8.4","+3.0","62% (5/8)","4%","Average"
"61","Michael Wilson",ARI,"at MIN","3 out of 5 stars","D-","8.1","-0.6","50% (7/14)","14%","Poor"
"62","Tre Tucker",LV,"at KC","4 out of 5 stars","D","8.0","+1.0","33% (5/15)","7%","Average"
"63","Alec Pierce",IND,"at NE","5 out of 5 stars","F","7.8","+2.7","47% (8/17)","7%","Good"
"64","Tyler Lockett",SEA,"at NYJ","3 out of 5 stars","D-","7.8","-1.9","43% (7/16)","14%","Bad"
"65","Jalen Tolbert",DAL,"vs. NYG","3 out of 5 stars","D-","7.8","+0.5","37% (6/16)","12%","Average"
"66","Demarcus Robinson",LAR,"at NO","2 out of 5 stars","F","7.7","+3.4","56% (9/16)","15%","Average"
"67","Kayshon Boutte",NE,"vs. IND","4 out of 5 stars","F","7.6","+1.0","54% (6/11)","8%","Bad"
"68","Brandin Cooks",DAL,"vs. NYG","3 out of 5 stars","F","7.6","-0.9","36% (4/11)","15%","Average"
"69","Jalen McMillan",TB,"at CAR","2 out of 5 stars","F","7.2","-2.4","25% (2/8)","8%","Bad"
"70","Kendrick Bourne",NE,"vs. IND","4 out of 5 stars","F","7.0","-0.4","25% (2/8)","5%","Average"
"71","Calvin Austin III",PIT,"at CIN","2 out of 5 stars","F","6.9","+1.7","31% (5/16)","6%","Good"
"72","John Metchie III",HOU,"at JAC","4 out of 5 stars","F","6.9","-0.2","21% (3/14)","5%","Average"
"73","Parker Washington",JAC,"vs. HOU","4 out of 5 stars","F","6.5","-1.2","21% (3/14)","5%","Bad"
"74","Tim Patrick",DET,"vs. CHI","3 out of 5 stars","F","6.5","-0.1","50% (5/10)","4%","Bad"
"75","Sterling Shepard",TB,"at CAR","2 out of 5 stars","F","6.4","-0.4","36% (4/11)","5%","Poor"
"76","Lil'Jordan Humphrey",DEN,"vs. CLE","4 out of 5 stars","F","5.9","+1.0","50% (8/16)","8%","Bad"
"77","Darius Slayton",NYG,"at DAL","4 out of 5 stars","F","5.9","+1.7","50% (7/14)","6%","Poor"
"78","Ricky Pearsall",SF,"at BUF","4 out of 5 stars","F","5.8","-0.2","40% (2/5)","3%","Great"
"79","Tyler Boyd",TEN,"at WAS","4 out of 5 stars","F","5.7","-1.2","31% (5/16)","10%","Bad"
"80","JuJu Smith-Schuster",KC,"vs. LV","3 out of 5 stars","F","5.5","-0.5","30% (3/10)","4%","Poor"
"81","Marvin Mims Jr.",DEN,"vs. CLE","4 out of 5 stars","F","5.3","-0.5","37% (6/16)","3%","Average"
"82","Jalen Nailor",MIN,"vs. ARI","4 out of 5 stars","F","5.1","+1.1","58% (7/12)","9%","Good"
"83","Troy Franklin",DEN,"vs. CLE","4 out of 5 stars","F","5.0","-0.4","27% (3/11)","10%","Bad"
"84","Justin Watson",KC,"vs. LV","3 out of 5 stars","F","5.0","-0.5","31% (5/16)","1%","Bad"
"85","DJ Turner",LV,"at KC","4 out of 5 stars","F","4.6","0.0","33% (4/12)","5%","Great"
"86","Bo Melton",GB,"vs. MIA","2 out of 5 stars","F","4.5","+1.0","42% (6/14)","4%","Bad"
"87","Olamide Zaccheaus",WAS,"vs. TEN","2 out of 5 stars","F","4.5","-0.8","23% (4/17)","2%","Bad"
"88","Van Jefferson",PIT,"at CIN","2 out of 5 stars","F","4.4","-1.0","25% (4/16)","7%","Bad"
"89","KaVontae Turpin",DAL,"vs. NYG","3 out of 5 stars","F","4.4","+1.1","31% (5/16)","8%","Poor"
"90","Jahan Dotson",PHI,"at BAL","3 out of 5 stars","F","4.4","-2.7","20% (3/15)","2%","Bad"
"91","Curtis Samuel",BUF,"vs. SF","3 out of 5 stars","F","4.2","-1.3","28% (4/14)","4%","Poor"
"92","Odell Beckham Jr.",MIA,"at GB","2 out of 5 stars","F","4.0","-1.8","9% (1/11)","5%","Bad"
"93","Diontae Johnson",BAL,"vs. PHI","2 out of 5 stars","F","3.9","-1.3","43% (7/16)","4%","Great"
"94","Andrei Iosivas",CIN,"vs. PIT","2 out of 5 stars","F","3.9","-0.3","37% (6/16)","5%","Good"
"95","Mack Hollins",BUF,"vs. SF","3 out of 5 stars","F","3.8","+0.6","36% (4/11)","6%","Great"
"96","Tutu Atwell",LAR,"at NO","2 out of 5 stars","F","3.8","-0.7","33% (5/15)","4%","Bad"
"97","Mike Williams",PIT,"at CIN","2 out of 5 stars","F","3.6","-2.4","25% (3/12)","6%","Great"
"98","Malik Washington",MIA,"at GB","2 out of 5 stars","F","3.6","+1.2","50% (3/6)","3%","Good"
"99","Ja'Lynn Polk",NE,"vs. IND","4 out of 5 stars","F","3.5","-2.0","27% (3/11)","6%","Good"
"100","Keon Coleman",BUF,"vs. SF","3 out of 5 stars","F","3.4","+0.4","55% (5/9)","15%","Poor"
"101","Nelson Agholor",BAL,"vs. PHI","2 out of 5 stars","F","3.4","+0.3","37% (6/16)","3%","Great"
"102","Kevin Austin Jr.",NO,"vs. LAR","4 out of 5 stars","F","3.3","-","-","3%","Bad"
"103","Dyami Brown",WAS,"vs. TEN","2 out of 5 stars","F","3.3","-0.9","25% (4/16)","4%","Bad"
"104","Jalen Reagor",LAC,"at ATL","5 out of 5 stars","F","3.3","-","-","3%","Bad"
"105","Malik Heath",GB,"vs. MIA","2 out of 5 stars","F","3.3","-0.3","23% (3/13)","5%","Great"
"106","Greg Dortch",ARI,"at MIN","3 out of 5 stars","F","3.3","-0.7","26% (4/15)","7%","Bad"
"107","DeVonta Smith",PHI,"at BAL","3 out of 5 stars","F","3.1","-0.4","42% (6/14)","8%","Good"
"108","Luke McCaffrey",WAS,"vs. TEN","2 out of 5 stars","F","3.1","-1.8","16% (2/12)","2%","Bad"
"109","Jalen Brooks",DAL,"vs. NYG","3 out of 5 stars","F","3.1","-0.4","30% (3/10)","4%","Bad"
"110","Devin Duvernay",JAC,"vs. HOU","4 out of 5 stars","F","3.1","-0.6","0% (0/8)","3%","Bad"
"111","Jamari Thrash",CLE,"at DEN","3 out of 5 stars","F","3.0","-0.7","0% (0/3)","0%","N/A"
"112","Xavier Gipson",NYJ,"vs. SEA","3 out of 5 stars","F","3.0","+0.3","37% (6/16)","5%","Good"
"113","Tyler Johnson",LAR,"at NO","2 out of 5 stars","F","3.0","+0.1","45% (5/11)","6%","Bad"
"114","Robert Woods",HOU,"at JAC","4 out of 5 stars","F","2.9","-1.1","33% (5/15)","1%","Bad"
"115","Mecole Hardman Jr.",KC,"vs. LV","3 out of 5 stars","F","2.8","+0.3","27% (3/11)","3%","Poor"
"116","Jonathan Mingo",DAL,"vs. NYG","3 out of 5 stars","F","2.8","-3.0","6% (1/16)","6%","Bad"
"117","Cedrick Wilson Jr.",NO,"vs. LAR","4 out of 5 stars","F","2.7","-0.4","35% (5/14)","2%","Great"
"118","Jermaine Burton",CIN,"vs. PIT","2 out of 5 stars","F","2.6","-0.1","22% (2/9)","7%","Bad"
"119","Tylan Wallace",BAL,"vs. PHI","2 out of 5 stars","F","2.5","-","-","1%","Great"
"120","Trey Palmer",TB,"at CAR","2 out of 5 stars","F","2.5","-0.7","28% (4/14)","2%","Good"
"121","Malachi Corley",NYJ,"vs. SEA","3 out of 5 stars","F","2.5","-1.0","0% (0/7)","2%","Bad"
"122","Xavier Hutchinson",HOU,"at JAC","4 out of 5 stars","F","2.3","-1.6","18% (3/16)","2%","Bad"
"123","Zay Jones",ARI,"at MIN","3 out of 5 stars","F","2.2","-0.6","9% (1/11)","0%","Bad"
"124","Josh Reynolds",DEN,"vs. CLE","4 out of 5 stars","F","2.1","-0.1","50% (5/10)","5%","Good"
"125","Jake Bobo",SEA,"at NYJ","3 out of 5 stars","F","2.1","-0.9","31% (5/16)","1%","Bad"
"126","Tim Jones",JAC,"vs. HOU","4 out of 5 stars","F","2.0","-0.9","12% (1/8)","0%","Bad"
"127","Rakim Jarrett",TB,"at CAR","2 out of 5 stars","F","2.0","+0.1","40% (2/5)","3%","Bad"
"128","Jalin Hyatt",NYG,"at DAL","4 out of 5 stars","F","2.0","-2.6","6% (1/15)","3%","Bad"
"129","Deven Thompkins",CAR,"vs. TB","3 out of 5 stars","F","2.0","-","-","3%","Bad"
"130","Bryce Oliver",TEN,"at WAS","4 out of 5 stars","F","1.9","-","-","1%","Bad"
"131","Derius Davis",LAC,"at ATL","5 out of 5 stars","F","1.9","-0.8","28% (4/14)","2%","Bad"
"132","Parris Campbell",PHI,"at BAL","3 out of 5 stars","F","1.8","+0.4","25% (1/4)","6%","Good"
"133","Britain Covey",PHI,"at BAL","3 out of 5 stars","F","1.8","-0.4","16% (1/6)","4%","Bad"
"134","Javon Baker",NE,"vs. IND","4 out of 5 stars","F","1.8","-0.5","0% (0/6)","0%","N/A"
"135","Ainias Smith",PHI,"at BAL","3 out of 5 stars","F","1.7","-0.3","33% (1/3)","0%","Bad"
"136","Allen Robinson II",DET,"vs. CHI","3 out of 5 stars","F","1.6","-0.2","36% (4/11)","0%","Bad"
"137","Trent Sherfield Sr.",MIN,"vs. ARI","4 out of 5 stars","F","1.5","+0.2","46% (7/15)","1%","Great"
"138","Jordan Whittington",LAR,"at NO","2 out of 5 stars","F","1.2","-0.5","33% (3/9)","2%","Bad"
"139","Cedric Tillman",CLE,"at DEN","3 out of 5 stars","F","1.1","+0.5","25% (4/16)","11%","Average"
"140","Kadarius Toney",CLE,"at DEN","3 out of 5 stars","F","1.0","-0.6","14% (1/7)","0%","N/A"
"141","Anthony Gould",IND,"at NE","5 out of 5 stars","F","0.9","-0.6","0% (0/2)","0%","N/A"
"142","DJ Chark Jr.",LAC,"at ATL","5 out of 5 stars","F","0.8","+2.1","33% (2/6)","0%","N/A"
"143","Jaelon Darden",CLE,"at DEN","3 out of 5 stars","F","0.7","-","-","0%","N/A"
"144","Brandon Powell",MIN,"vs. ARI","4 out of 5 stars","F","0.7","-0.7","20% (3/15)","1%","Bad"
"145","Ryan Miller",TB,"at CAR","2 out of 5 stars","F","0.7","-","-","5%","Average"
"146","KhaDarel Hodge",ATL,"vs. LAC","4 out of 5 stars","F","0.7","+0.1","26% (4/15)","3%","Great"
"147","River Cracraft",MIA,"at GB","2 out of 5 stars","F","0.6","-1.0","16% (1/6)","0%","N/A"
"148","Terrace Marshall Jr.",LV,"at KC","4 out of 5 stars","F","0.5","-","-","0%","N/A"
"149","DeAndre Carter",CHI,"at DET","2 out of 5 stars","F","0.5","-0.3","25% (3/12)","4%","Bad"
"150","Johnny Wilson",PHI,"at BAL","3 out of 5 stars","F","0.3","-0.5","9% (1/11)","5%","Average"
"151","Cody White",SEA,"at NYJ","3 out of 5 stars","F","0.3","-","-","2%","Bad"
"152","Laquon Treadwell",IND,"at NE","5 out of 5 stars","F","0.2","-","-","0%","N/A"
"153","Jha'Quan Jackson",TEN,"at WAS","4 out of 5 stars","F","0.1","-1.0","0% (0/4)","2%","Bad"
"154","Ben Skowronek",PIT,"at CIN","2 out of 5 stars","F","0.0","-0.5","20% (1/5)","0%","Bad"
"155","Trenton Irwin",CIN,"vs. PIT","2 out of 5 stars","F","0.0","-1.7","15% (2/13)","12%","Bad"
"156","Justin Shorter",LV,"at KC","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"157","Elijah Cooks",JAC,"vs. HOU","4 out of 5 stars","F","0.0","-0.1","33% (1/3)","0%","N/A"
"158","Zach Pascal",ARI,"at MIN","3 out of 5 stars","F","0.0","-1.0","0% (0/5)","0%","N/A"
"159","Irvin Charles",NYJ,"vs. SEA","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"160","Laviska Shenault Jr.",SEA,"at NYJ","3 out of 5 stars","F","0.0","-0.7","33% (3/9)","0%","Bad"
"161","Jermaine Jackson",NO,"vs. LAR","4 out of 5 stars","F","0.0","-","-","0%","Bad"
"162","Jacob Cowing",SF,"at BUF","4 out of 5 stars","F","0.0","-2.0","0% (0/5)","15%","Bad"
"163","Dan Chisena",CAR,"vs. TB","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"164","Chris Conley",SF,"at BUF","4 out of 5 stars","F","0.0","-","-","4%","Bad"
"165","Steven Sims Jr.",HOU,"at JAC","4 out of 5 stars","F","0.0","-1.2","0% (0/4)","0%","Bad"
"166","Jalen Virgil",BUF,"vs. SF","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"167","Collin Johnson",CHI,"at DET","2 out of 5 stars","F","0.0","-1.2","0% (0/1)","0%","N/A"
"168","Ronnie Bell",FA,"-","-","F","0.0","-0.4","16% (2/12)","1%","Bad"
"169","Casey Washington",ATL,"vs. LAC","4 out of 5 stars","F","0.0","-0.3","0% (0/4)","4%","Bad"
"170","Mason Tipton",NO,"vs. LAR","4 out of 5 stars","F","0.0","-1.6","22% (2/9)","3%","Bad"
"171","Xavier Smith",LAR,"at NO","2 out of 5 stars","F","0.0","-","-","0%","Bad"
"172","Maurice Alexander",FA,"-","-","F","0.0","-","-","0%","N/A"
