"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"31","Jaylen Warren",PIT,"vs. KC","2 out of 5 stars","C","10.5","-0.7","35% (5/14)","9%","Bad"
"32","Raheem Blackshear",CAR,"at TB","2 out of 5 stars","C","10.3","-0.6","0% (0/7)","1%","Bad"
"33","Antonio Gibson",NE,"vs. LAC","2 out of 5 stars","C","10.1","-0.9","31% (5/16)","6%","Bad"
"34","Tank Bigsby",JAC,"vs. TEN","3 out of 5 stars","C","9.6","+1.1","46% (7/15)","12%","Good"
"35","Javonte Williams",DEN,"at CIN","4 out of 5 stars","C-","9.1","-1.9","25% (4/16)","14%","Bad"
"36","Isiah Pacheco",KC,"at PIT","3 out of 5 stars","C","8.9","-0.9","28% (2/7)","8%","Bad"
"37","Najee Harris",PIT,"vs. KC","2 out of 5 stars","C-","8.7","-0.1","43% (7/16)","15%","Poor"
"38","Kareem Hunt",KC,"at PIT","3 out of 5 stars","C-","8.5","+0.8","53% (7/13)","16%","Bad"
"39","Jaleel McLaughlin",DEN,"at CIN","4 out of 5 stars","D+","7.5","-0.5","40% (6/15)","7%","Average"
"40","Tyler Allgeier",ATL,"at WAS","4 out of 5 stars","D+","7.4","+0.4","37% (6/16)","12%","Poor"
"41","Audric Estime",DEN,"at CIN","4 out of 5 stars","D","7.0","-0.6","36% (4/11)","3%","Average"
"42","Kimani Vidal",LAC,"at NE","4 out of 5 stars","D","6.4","-1.5","12% (1/8)","3%","Great"
"43","Kenneth Gainwell",PHI,"vs. DAL","4 out of 5 stars","D","6.3","0.0","50% (8/16)","6%","Bad"
"44","Devin Singletary",NYG,"vs. IND","3 out of 5 stars","D","6.1","-1.3","35% (5/14)","9%","Great"
"45","Mike Boone",CAR,"at TB","2 out of 5 stars","D","6.1","-1.4","0% (0/3)","1%","Bad"
"46","Ray Davis",BUF,"vs. NYJ","2 out of 5 stars","D","5.5","+1.7","46% (7/15)","6%","Great"
"47","Raheem Mostert",MIA,"at CLE","4 out of 5 stars","D","5.5","-1.0","45% (5/11)","8%","Poor"
"48","Ty Johnson",BUF,"vs. NYJ","2 out of 5 stars","D-","5.0","+2.5","62% (10/16)","7%","Average"
"49","Michael Carter",ARI,"at LAR","3 out of 5 stars","F","4.9","+11.7","100% (1/1)","2%","Bad"
"50","Kenny McIntosh",SEA,"at CHI","4 out of 5 stars","F","4.8","-0.7","25% (2/8)","2%","Bad"
"51","Jeremy McNichols",WAS,"vs. ATL","3 out of 5 stars","F","4.7","+1.4","53% (7/13)","4%","Great"
"52","Blake Corum",LAR,"vs. ARI","3 out of 5 stars","F","4.3","-1.1","33% (5/15)","5%","Bad"
"53","Roschon Johnson",CHI,"vs. SEA","2 out of 5 stars","F","4.1","+1.0","50% (7/14)","16%","Good"
"54","Cam Akers",MIN,"vs. GB","3 out of 5 stars","F","4.0","+0.2","40% (6/15)","6%","Great"
"55","Craig Reynolds",DET,"at SF","4 out of 5 stars","F","4.0","-0.1","27% (3/11)","1%","Bad"
"56","Patrick Taylor Jr.",SF,"vs. DET","3 out of 5 stars","F","3.9","-1.0","22% (2/9)","8%","Poor"
"57","Samaje Perine",KC,"at PIT","3 out of 5 stars","F","3.9","0.0","43% (7/16)","2%","Good"
"58","Jamaal Williams",NO,"vs. LV","4 out of 5 stars","F","3.9","-1.5","15% (2/13)","2%","Good"
"59","Isaiah Davis",NYJ,"at BUF","4 out of 5 stars","F","3.8","+0.7","42% (3/7)","5%","Great"
"60","Braelon Allen",NYJ,"at BUF","4 out of 5 stars","F","3.8","-1.2","20% (3/15)","4%","Great"
"61","Cordarrelle Patterson",PIT,"vs. KC","2 out of 5 stars","F","3.6","-0.2","33% (4/12)","2%","Good"
"62","Jordan Mims",NO,"vs. LV","4 out of 5 stars","F","3.5","+0.2","42% (3/7)","2%","Bad"
"63","Julius Chestnut",TEN,"at JAC","3 out of 5 stars","F","3.5","-1.1","0% (0/10)","5%","Bad"
"64","Chris Brooks",GB,"at MIN","2 out of 5 stars","F","3.4","+0.9","50% (5/10)","5%","Bad"
"65","Pierre Strong Jr.",CLE,"vs. MIA","4 out of 5 stars","F","3.3","-0.8","21% (3/14)","1%","Bad"
"66","Emanuel Wilson",GB,"at MIN","2 out of 5 stars","F","3.3","+0.6","40% (6/15)","5%","Average"
"67","DeeJay Dallas",ARI,"at LAR","3 out of 5 stars","F","3.3","+0.5","16% (2/12)","7%","Great"
"68","Kyle Juszczyk",SF,"vs. DET","3 out of 5 stars","F","2.8","0.0","43% (7/16)","2%","Average"
"69","Dare Ogunbowale",HOU,"vs. BAL","3 out of 5 stars","F","2.7","-0.2","25% (4/16)","6%","Bad"
"70","Chris Rodriguez Jr.",WAS,"vs. ATL","3 out of 5 stars","F","2.6","+1.7","33% (2/6)","5%","Average"
"71","D'Onta Foreman",CLE,"vs. MIA","4 out of 5 stars","F","2.5","-1.9","44% (4/9)","10%","Bad"
"72","Ezekiel Elliott",DAL,"at PHI","2 out of 5 stars","F","2.5","-1.8","26% (4/15)","7%","Average"
"73","Trey Sermon",IND,"at NYG","4 out of 5 stars","F","2.3","-0.3","43% (7/16)","11%","Bad"
"74","Sean Tucker",TB,"vs. CAR","4 out of 5 stars","F","2.2","+1.8","35% (5/14)","5%","Great"
"75","Hassan Haskins",LAC,"at NE","4 out of 5 stars","F","2.2","-0.7","7% (1/13)","7%","Average"
"76","Rasheen Ali",BAL,"at HOU","2 out of 5 stars","F","2.1","-0.1","0% (0/1)","3%","Bad"
"77","Khalil Herbert",CIN,"vs. DEN","3 out of 5 stars","F","2.0","-1.0","15% (2/13)","0%","N/A"
"78","Jaylen Wright",MIA,"at CLE","4 out of 5 stars","F","1.9","-0.9","28% (4/14)","2%","Bad"
"79","Dameon Pierce",HOU,"vs. BAL","3 out of 5 stars","F","1.8","-0.5","10% (1/10)","1%","Great"
"80","Hunter Luepke",DAL,"at PHI","2 out of 5 stars","F","1.6","-0.2","33% (5/15)","1%","Bad"
"81","Clyde Edwards-Helaire",NO,"vs. LV","4 out of 5 stars","F","1.4","-","-","0%","N/A"
"82","Alec Ingold",MIA,"at CLE","4 out of 5 stars","F","1.3","+0.6","50% (7/14)","2%","Great"
"83","Sione Vaki",DET,"at SF","4 out of 5 stars","F","1.3","-0.1","16% (1/6)","0%","Bad"
"84","C.J. Ham",MIN,"vs. GB","3 out of 5 stars","F","1.3","+0.1","14% (2/14)","4%","Great"
"85","Ke'Shawn Vaughn",SF,"vs. DET","3 out of 5 stars","F","1.2","-","-","1%","Bad"
"86","Jeff Wilson Jr.",MIA,"at CLE","4 out of 5 stars","F","1.2","-0.8","42% (3/7)","1%","Bad"
"87","Eric Gray",NYG,"vs. IND","3 out of 5 stars","F","1.1","-0.9","21% (3/14)","9%","Bad"
"88","D'Ernest Johnson",JAC,"vs. TEN","3 out of 5 stars","F","0.9","-0.5","41% (5/12)","4%","Bad"
"89","Jermar Jefferson",DET,"at SF","4 out of 5 stars","F","0.9","-","-","0%","Bad"
"90","Tyler Goodson",IND,"at NYG","4 out of 5 stars","F","0.8","+0.3","40% (6/15)","6%","Good"
"91","Patrick Ricard",BAL,"at HOU","2 out of 5 stars","F","0.8","+1.0","20% (3/15)","5%","Great"
"92","Michael Burton",DEN,"at CIN","4 out of 5 stars","F","0.7","+0.8","56% (9/16)","7%","Average"
"93","Joshua Kelley",TEN,"at JAC","3 out of 5 stars","F","0.5","-","-","0%","N/A"
"94","JaMycal Hasty",NE,"vs. LAC","2 out of 5 stars","F","0.5","0.0","42% (6/14)","1%","Great"
"95","Ty Chandler",MIN,"vs. GB","3 out of 5 stars","F","0.4","-1.8","18% (3/16)","2%","Bad"
"96","Israel Abanikanda",SF,"vs. DET","3 out of 5 stars","F","0.4","-1.8","0% (0/2)","0%","N/A"
"97","George Holani",SEA,"at CHI","4 out of 5 stars","F","0.3","-","-","0%","N/A"
"98","Emani Bailey",CAR,"at TB","2 out of 5 stars","F","0.2","-","-","0%","N/A"
"99","Adam Prentice",NO,"vs. LV","4 out of 5 stars","F","0.0","-0.3","7% (1/13)","0%","Bad"
"100","Carson Steele",KC,"at PIT","3 out of 5 stars","F","0.0","-1.8","7% (1/13)","4%","Bad"
"101","Dylan Laube",LV,"at NO","4 out of 5 stars","F","0.0","-2.3","0% (0/5)","0%","N/A"
"102","Darrynton Evans",CHI,"vs. SEA","2 out of 5 stars","F","0.0","-","-","0%","Bad"
"103","Keilan Robinson",JAC,"vs. TEN","3 out of 5 stars","F","0.0","-","-","0%","N/A"
