"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"28","Colby Parkinson",LAR,"vs. MIA","2 out of 5 stars","F","4.4","-0.4","37% (6/16)","9%","Bad"
"29","Noah Gray",KC,"vs. DEN","2 out of 5 stars","F","4.0","+0.6","66% (10/15)","2%","Bad"
"30","Charlie Kolar",BAL,"vs. CIN","3 out of 5 stars","F","3.9","+1.4","53% (7/13)","4%","Great"
"31","Dawson Knox",BUF,"at IND","5 out of 5 stars","F","3.9","-0.6","30% (4/13)","3%","Good"
"32","Adam Trautman",DEN,"at KC","3 out of 5 stars","F","3.7","+0.5","35% (6/17)","5%","Average"
"33","Lucas Krull",DEN,"at KC","3 out of 5 stars","F","3.6","+0.4","22% (2/9)","2%","Bad"
"34","Drew Sample",CIN,"at BAL","3 out of 5 stars","F","3.6","+0.9","52% (9/17)","4%","Great"
"35","Tanner Hudson",CIN,"at BAL","3 out of 5 stars","F","3.4","+1.0","63% (7/11)","8%","Poor"
"36","Josh Oliver",MIN,"at JAC","4 out of 5 stars","F","3.3","+1.6","46% (7/15)","7%","Great"
"37","Grant Calcaterra",PHI,"at DAL","4 out of 5 stars","F","3.2","+0.7","54% (6/11)","1%","Bad"
"38","Austin Hooper",NE,"at CHI","3 out of 5 stars","F","3.1","-0.3","37% (6/16)","8%","Bad"
"39","Davis Allen",LAR,"vs. MIA","2 out of 5 stars","F","3.0","+0.5","27% (3/11)","9%","Bad"
"40","Hayden Hurst",LAC,"vs. TEN","3 out of 5 stars","F","3.0","-2.7","0% (0/7)","7%","Bad"
"41","Mo Alie-Cox",IND,"vs. BUF","3 out of 5 stars","F","3.0","+0.4","37% (6/16)","8%","Bad"
"42","Cade Stover",HOU,"vs. DET","3 out of 5 stars","F","2.9","-0.2","50% (4/8)","0%","Bad"
"43","Darnell Washington",PIT,"at WAS","2 out of 5 stars","F","2.9","+0.6","50% (8/16)","4%","Good"
"44","Nick Vannett",TEN,"at LAC","2 out of 5 stars","F","2.7","+1.2","30% (3/10)","7%","Great"
"45","Brock Wright",DET,"at HOU","2 out of 5 stars","F","2.7","+0.7","42% (6/14)","5%","Average"
"46","Jeremy Ruckert",NYJ,"at ARI","2 out of 5 stars","F","2.7","-0.2","37% (6/16)","2%","Bad"
"47","Josh Whyle",TEN,"at LAC","2 out of 5 stars","F","2.6","+0.3","46% (6/13)","2%","Bad"
"48","Brenton Strange",JAC,"vs. MIN","3 out of 5 stars","F","2.4","+0.4","31% (5/16)","7%","Great"
"49","Gerald Everett",CHI,"vs. NE","3 out of 5 stars","F","2.4","-0.7","40% (6/15)","3%","Bad"
"50","Drew Ogletree",IND,"vs. BUF","3 out of 5 stars","F","1.9","-0.6","23% (3/13)","2%","Great"
"51","Kylen Granson",IND,"vs. BUF","3 out of 5 stars","F","1.8","-0.8","25% (4/16)","2%","Bad"
"52","Luke Farrell",JAC,"vs. MIN","3 out of 5 stars","F","1.7","-0.1","25% (4/16)","1%","Bad"
"53","Elijah Higgins",ARI,"vs. NYJ","3 out of 5 stars","F","1.6","+1.5","62% (10/16)","7%","Great"
"54","Johnny Mundt",MIN,"at JAC","4 out of 5 stars","F","1.4","+0.1","46% (7/15)","4%","Average"
"55","Ben Sinnott",WAS,"vs. PIT","4 out of 5 stars","F","1.3","-0.5","14% (1/7)","6%","Great"
"56","Nate Adkins",DEN,"at KC","3 out of 5 stars","F","1.2","+0.1","27% (3/11)","3%","Great"
"57","John Bates",WAS,"vs. PIT","4 out of 5 stars","F","1.2","-0.4","25% (4/16)","0%","N/A"
"58","Durham Smythe",MIA,"at LAR","3 out of 5 stars","F","1.1","+0.1","28% (4/14)","5%","Bad"
"59","Hunter Long",LAR,"vs. MIA","2 out of 5 stars","F","1.1","-0.9","20% (2/10)","0%","N/A"
"60","Will Mallory",IND,"vs. BUF","3 out of 5 stars","F","1.0","+0.3","33% (4/12)","0%","Bad"
"61","Ian Thomas",CAR,"vs. NYG","3 out of 5 stars","F","1.0","-1.3","0% (0/10)","8%","Bad"
"62","Brevyn Spann-Ford",DAL,"vs. PHI","2 out of 5 stars","F","1.0","-0.8","14% (1/7)","6%","Bad"
"63","Eric Saubert",SF,"at TB","3 out of 5 stars","F","1.0","-0.3","14% (2/14)","3%","Bad"
"64","Charlie Woerner",ATL,"at NO","4 out of 5 stars","F","0.7","-0.7","8% (1/12)","0%","Bad"
"65","Tip Reiman",ARI,"vs. NYJ","3 out of 5 stars","F","0.6","-0.6","22% (2/9)","0%","N/A"
"66","Chris Manhertz",NYG,"at CAR","4 out of 5 stars","F","0.6","-0.2","7% (1/13)","12%","Great"
"67","Payne Durham",TB,"vs. SF","3 out of 5 stars","F","0.6","-0.3","28% (4/14)","0%","Bad"
"68","Connor Heyward",PIT,"at WAS","2 out of 5 stars","F","0.5","-0.3","26% (4/15)","2%","Great"
"69","MyCole Pruitt",PIT,"at WAS","2 out of 5 stars","F","0.5","+0.5","36% (4/11)","0%","Bad"
"70","Teagan Quitoriano",HOU,"vs. DET","3 out of 5 stars","F","0.5","-","-","0%","N/A"
"71","Daniel Bellinger",NYG,"at CAR","4 out of 5 stars","F","0.4","-0.2","43% (7/16)","3%","Bad"
"72","Julian Hill",MIA,"at LAR","3 out of 5 stars","F","0.4","0.0","42% (6/14)","9%","Bad"
"73","Peyton Hendershot",KC,"vs. DEN","2 out of 5 stars","F","0.4","-0.7","20% (1/5)","0%","N/A"
"74","Jake Tonges",SF,"at TB","3 out of 5 stars","F","0.3","-1.5","0% (0/2)","0%","N/A"
"75","Eric Tomlinson",LAC,"vs. TEN","3 out of 5 stars","F","0.3","-","-","2%","Bad"
"76","Luke Schoonmaker",DAL,"vs. PHI","2 out of 5 stars","F","0.2","-0.1","31% (5/16)","2%","Bad"
"77","Marcedes Lewis",CHI,"vs. NE","3 out of 5 stars","F","0.2","+0.4","25% (2/8)","0%","N/A"
"78","Kenny Yeboah",NYJ,"at ARI","2 out of 5 stars","F","0.1","+2.2","100% (1/1)","0%","N/A"
"79","Jack Stoll",PHI,"at DAL","4 out of 5 stars","F","0.0","-1.5","0% (0/7)","0%","Bad"
"80","Tanner Conner",MIA,"at LAR","3 out of 5 stars","F","0.0","-","-","5%","Bad"
"81","Quintin Morris",BUF,"at IND","5 out of 5 stars","F","0.0","-0.3","33% (1/3)","17%","Great"
"82","Jordan Matthews",CAR,"vs. NYG","3 out of 5 stars","F","0.0","-","-","2%","Bad"
"83","Cam Grandy",CIN,"at BAL","3 out of 5 stars","F","0.0","-","-","0%","Bad"
"84","Jaheim Bell",NE,"at CHI","3 out of 5 stars","F","0.0","-0.5","0% (0/1)","0%","N/A"
