"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"32","Travis Etienne Jr.",JAC,"vs. MIN","2 out of 5 stars","C","8.3","-3.6","26% (4/15)","11%","Poor"
"33","Tank Bigsby",JAC,"vs. MIN","2 out of 5 stars","C","7.8","+0.9","29% (5/17)","14%","Average"
"34","Tyler Allgeier",ATL,"at NO","4 out of 5 stars","C","7.5","+0.7","37% (6/16)","12%","Poor"
"35","Justice Hill",BAL,"vs. CIN","3 out of 5 stars","C-","7.0","+1.3","50% (8/16)","10%","Poor"
"36","Devin Singletary",NYG,"at CAR","5 out of 5 stars","C-","6.3","+0.3","46% (7/15)","8%","Great"
"37","Roschon Johnson",CHI,"vs. NE","4 out of 5 stars","C-","6.2","+0.9","46% (7/15)","16%","Great"
"38","Ray Davis",BUF,"at IND","3 out of 5 stars","C-","6.0","+2.3","55% (5/9)","5%","Great"
"39","Braelon Allen",NYJ,"at ARI","3 out of 5 stars","D+","5.5","-0.1","33% (3/9)","4%","Great"
"40","Tyjae Spears",TEN,"at LAC","1 out of 5 stars","D+","5.1","-1.0","46% (6/13)","4%","Great"
"41","Jeremy McNichols",WAS,"vs. PIT","3 out of 5 stars","D+","5.1","+2.5","42% (3/7)","3%","Great"
"42","Jaleel McLaughlin",DEN,"at KC","1 out of 5 stars","D","5.0","-0.9","29% (5/17)","8%","Good"
"43","Jordan Mason",SF,"at TB","3 out of 5 stars","D","4.8","-1.4","30% (4/13)","15%","Bad"
"44","Samaje Perine",KC,"vs. DEN","2 out of 5 stars","D","4.8","+0.4","43% (7/16)","2%","Great"
"45","Antonio Gibson",NE,"at CHI","3 out of 5 stars","D-","4.6","-1.2","33% (5/15)","5%","Bad"
"46","Cam Akers",MIN,"at JAC","3 out of 5 stars","D-","4.5","+0.1","37% (3/8)","1%","N/A"
"47","Kenneth Gainwell",PHI,"at DAL","4 out of 5 stars","D-","4.5","-0.4","40% (6/15)","6%","Bad"
"48","Emari Demercado",ARI,"vs. NYJ","2 out of 5 stars","F","4.3","+1.8","50% (7/14)","3%","Great"
"49","Chris Rodriguez Jr.",WAS,"vs. PIT","3 out of 5 stars","F","4.1","+2.1","57% (4/7)","16%","Bad"
"50","Trey Benson",ARI,"vs. NYJ","2 out of 5 stars","F","4.1","-0.7","33% (3/9)","5%","Good"
"51","Miles Sanders",CAR,"vs. NYG","3 out of 5 stars","F","3.9","-1.7","23% (4/17)","8%","Poor"
"52","Dare Ogunbowale",HOU,"vs. DET","3 out of 5 stars","F","3.8","0.0","28% (4/14)","8%","Bad"
"53","Kimani Vidal",LAC,"vs. TEN","3 out of 5 stars","F","3.7","+0.2","25% (1/4)","5%","Great"
"54","Sean Tucker",TB,"vs. SF","4 out of 5 stars","F","3.5","+2.6","33% (3/9)","2%","Great"
"55","Jaylen Wright",MIA,"at LAR","3 out of 5 stars","F","3.4","+0.7","57% (4/7)","2%","Bad"
"56","Jordan Mims",NO,"vs. ATL","3 out of 5 stars","F","3.3","+0.1","50% (2/4)","1%","Bad"
"57","Audric Estime",DEN,"at KC","1 out of 5 stars","F","3.3","-0.7","40% (2/5)","1%","Bad"
"58","Ty Johnson",BUF,"at IND","3 out of 5 stars","F","3.0","+1.2","61% (8/13)","9%","Good"
"59","Ezekiel Elliott",DAL,"vs. PHI","4 out of 5 stars","F","3.0","-0.5","38% (5/13)","8%","Average"
"60","Khalil Herbert",CIN,"at BAL","3 out of 5 stars","F","3.0","-0.5","25% (3/12)","0%","N/A"
"61","Trey Sermon",IND,"vs. BUF","4 out of 5 stars","F","2.9","-0.7","42% (6/14)","14%","Bad"
"62","D'Ernest Johnson",JAC,"vs. MIN","2 out of 5 stars","F","2.5","+0.1","47% (8/17)","5%","Bad"
"63","Keaton Mitchell",BAL,"vs. CIN","3 out of 5 stars","F","2.5","+2.5","60% (3/5)","0%","N/A"
"64","Kyle Juszczyk",SF,"at TB","3 out of 5 stars","F","2.5","+0.6","37% (6/16)","3%","Good"
"65","Blake Corum",LAR,"vs. MIA","5 out of 5 stars","F","2.5","-1.6","25% (2/8)","5%","Bad"
"66","Cordarrelle Patterson",PIT,"at WAS","4 out of 5 stars","F","2.5","-0.2","45% (5/11)","2%","Bad"
"67","Isaac Guerendo",SF,"at TB","3 out of 5 stars","F","2.4","+1.6","37% (3/8)","4%","Average"
"68","Alec Ingold",MIA,"at LAR","3 out of 5 stars","F","2.2","+0.7","60% (9/15)","3%","Great"
"69","Gus Edwards",LAC,"vs. TEN","3 out of 5 stars","F","2.0","-0.5","36% (4/11)","6%","Bad"
"70","Carson Steele",KC,"vs. DEN","2 out of 5 stars","F","1.8","-2.5","0% (0/8)","4%","Bad"
"71","JaMycal Hasty",NE,"at CHI","3 out of 5 stars","F","1.7","+0.3","40% (4/10)","2%","Great"
"72","Patrick Ricard",BAL,"vs. CIN","3 out of 5 stars","F","1.1","+0.8","18% (3/16)","6%","Great"
"73","Julius Chestnut",TEN,"at LAC","1 out of 5 stars","F","1.1","-1.8","0% (0/4)","6%","Bad"
"74","Hunter Luepke",DAL,"vs. PHI","4 out of 5 stars","F","1.0","0.0","31% (5/16)","1%","Bad"
"75","Trayveon Williams",CIN,"at BAL","3 out of 5 stars","F","1.0","-1.0","20% (2/10)","0%","N/A"
"76","C.J. Ham",MIN,"at JAC","3 out of 5 stars","F","0.8","+0.1","26% (4/15)","6%","Great"
"77","Dalvin Cook",DAL,"vs. PHI","4 out of 5 stars","F","0.8","-1.8","0% (0/14)","1%","Bad"
"78","Tyler Goodson",IND,"vs. BUF","4 out of 5 stars","F","0.6","+0.4","41% (5/12)","6%","Average"
"79","J.J. Taylor",HOU,"vs. DET","3 out of 5 stars","F","0.5","-","-","2%","Bad"
"80","Ty Chandler",MIN,"at JAC","3 out of 5 stars","F","0.3","-0.9","26% (4/15)","3%","Bad"
"81","Jamaal Williams",NO,"vs. ATL","3 out of 5 stars","F","0.3","-1.8","13% (2/15)","3%","Good"
"82","Eric Gray",NYG,"at CAR","5 out of 5 stars","F","0.2","-1.0","20% (2/10)","10%","Bad"
"83","Hassan Haskins",LAC,"vs. TEN","3 out of 5 stars","F","0.2","-1.0","0% (0/7)","5%","Bad"
"84","Will Shipley",PHI,"at DAL","4 out of 5 stars","F","0.2","-0.7","0% (0/4)","1%","Bad"
"85","Adam Prentice",NO,"vs. ATL","3 out of 5 stars","F","0.2","-0.2","14% (1/7)","0%","Bad"
"86","Michael Burton",DEN,"at KC","1 out of 5 stars","F","0.2","0.0","47% (8/17)","4%","Bad"
"87","Craig Reynolds",DET,"at HOU","2 out of 5 stars","F","0.2","-0.3","12% (1/8)","0%","Bad"
"88","Raheem Blackshear",CAR,"vs. NYG","3 out of 5 stars","F","0.2","-0.2","44% (4/9)","0%","N/A"
"89","Deuce Vaughn",DAL,"vs. PHI","4 out of 5 stars","F","0.2","-0.3","60% (3/5)","1%","Bad"
"90","Joshua Kelley",TEN,"at LAC","1 out of 5 stars","F","0.2","-","-","0%","N/A"
"91","Ronnie Rivers",LAR,"vs. MIA","5 out of 5 stars","F","0.0","-0.9","37% (3/8)","1%","Bad"
"92","Travis Homer",CHI,"vs. NE","4 out of 5 stars","F","0.0","-0.3","25% (1/4)","0%","Bad"
"93","Isaiah Davis",NYJ,"at ARI","3 out of 5 stars","F","0.0","-0.5","33% (1/3)","1%","Bad"
"94","Jase McClellan",ATL,"at NO","4 out of 5 stars","F","0.0","-","-","0%","Bad"
"95","Terrell Jennings",NE,"at CHI","3 out of 5 stars","F","0.0","-","-","4%","Bad"
