"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"38","Tanner Hudson",CIN,"at DAL","4 out of 5 stars","F","3.2","+1.7","70% (7/10)","6%","Poor"
"39","Elijah Higgins",ARI,"vs. SEA","4 out of 5 stars","F","3.1","+1.5","66% (10/15)","6%","Good"
"40","Josh Whyle",TEN,"vs. JAC","4 out of 5 stars","F","2.5","-0.3","30% (4/13)","2%","Bad"
"41","Drew Sample",CIN,"at DAL","4 out of 5 stars","F","2.3","+0.3","43% (7/16)","4%","Average"
"42","Davis Allen",LAR,"vs. BUF","3 out of 5 stars","F","2.3","-0.1","23% (3/13)","7%","Bad"
"43","Julian Hill",MIA,"vs. NYJ","3 out of 5 stars","F","2.3","0.0","40% (6/15)","5%","Bad"
"44","Brock Wright",DET,"vs. GB","4 out of 5 stars","F","2.3","+0.4","42% (6/14)","4%","Average"
"45","Jeremy Ruckert",NYJ,"at MIA","2 out of 5 stars","F","2.2","-0.2","40% (6/15)","2%","Bad"
"46","Tucker Fisk",LAC,"at KC","3 out of 5 stars","F","2.2","-","-","7%","Bad"
"47","Nick Vannett",TEN,"vs. JAC","4 out of 5 stars","F","2.1","+0.7","23% (3/13)","5%","Great"
"48","C.J. Uzomah",PHI,"vs. CAR","4 out of 5 stars","F","2.0","-","-","0%","N/A"
"49","Chris Manhertz",NYG,"vs. NO","3 out of 5 stars","F","2.1","0.0","8% (1/12)","14%","Great"
"50","MyCole Pruitt",PIT,"vs. CLE","3 out of 5 stars","F","2.0","-0.1","36% (4/11)","0%","Bad"
"51","Durham Smythe",MIA,"vs. NYJ","3 out of 5 stars","F","1.8","+0.3","50% (8/16)","3%","Bad"
"52","Hunter Long",LAR,"vs. BUF","3 out of 5 stars","F","1.9","-0.8","15% (2/13)","0%","N/A"
"53","Johnny Mundt",MIN,"vs. ATL","3 out of 5 stars","F","1.7","+0.5","50% (8/16)","5%","Average"
"54","Pharaoh Brown",SEA,"at ARI","2 out of 5 stars","F","1.2","-0.6","28% (4/14)","0%","Bad"
"55","Luke Farrell",JAC,"at TEN","2 out of 5 stars","F","1.4","-0.6","20% (3/15)","1%","Bad"
"56","Tip Reiman",ARI,"vs. SEA","4 out of 5 stars","F","1.3","-0.5","18% (2/11)","0%","N/A"
"57","Stone Smartt",LAC,"at KC","3 out of 5 stars","F","1.1","-0.2","36% (4/11)","3%","Bad"
"58","Blake Whiteheart",CLE,"at PIT","4 out of 5 stars","F","1.0","+0.1","14% (1/7)","8%","Good"
"59","Brevyn Spann-Ford",DAL,"vs. CIN","3 out of 5 stars","F","1.4","-0.2","27% (3/11)","4%","Bad"
"60","Charlie Woerner",ATL,"at MIN","3 out of 5 stars","F","0.9","-0.6","15% (2/13)","0%","Bad"
"61","Ben Sims",GB,"at DET","3 out of 5 stars","F","0.9","-0.4","7% (1/13)","3%","Bad"
"62","Payne Durham",TB,"vs. LV","4 out of 5 stars","F","0.9","-0.4","18% (2/11)","1%","Bad"
"63","Quintin Morris",BUF,"at LAR","2 out of 5 stars","F","0.7","-0.6","25% (1/4)","7%","Great"
"64","Eric Saubert",SF,"vs. CHI","3 out of 5 stars","F","0.8","-0.4","13% (2/15)","2%","Bad"
"65","Greg Dulcich",NYG,"vs. NO","3 out of 5 stars","F","0.3","-2.6","0% (0/4)","0%","N/A"
"66","Dallin Holker",NO,"at NYG","3 out of 5 stars","F","0.3","-0.9","0% (0/1)","0%","N/A"
"67","Cam Grandy",CIN,"at DAL","4 out of 5 stars","F","0.3","-","-","0%","Bad"
"68","Kenny Yeboah",NYJ,"at MIA","2 out of 5 stars","F","0.2","+2.2","75% (3/4)","2%","Great"
"69","Shane Zylstra",DET,"vs. GB","4 out of 5 stars","F","0.0","+0.2","33% (1/3)","0%","N/A"
"70","Gerald Everett",CHI,"at SF","3 out of 5 stars","F","0.0","-1.1","25% (4/16)","3%","Bad"
"71","Connor Heyward",PIT,"vs. CLE","3 out of 5 stars","F","0.0","-0.3","15% (2/13)","2%","Great"
"72","Marcedes Lewis",CHI,"at SF","3 out of 5 stars","F","0.0","+0.9","40% (2/5)","0%","N/A"
"73","Harrison Bryant",LV,"at TB","3 out of 5 stars","F","0.0","-0.4","33% (4/12)","0%","Bad"
"74","John FitzPatrick",GB,"at DET","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"75","E.J. Jenkins",PHI,"vs. CAR","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"76","Anthony Firkser",KC,"vs. LAC","2 out of 5 stars","F","0.0","-","-","0%","N/A"
"77","Zach Davidson",BUF,"at LAR","2 out of 5 stars","F","0.0","-","-","3%","Bad"
"78","Jake Tonges",SF,"vs. CHI","3 out of 5 stars","F","0.0","-1.6","0% (0/3)","0%","N/A"
"79","Ko Kieft",TB,"vs. LV","4 out of 5 stars","F","0.0","+1.1","25% (1/4)","0%","N/A"
"80","Josiah Deguara",JAC,"at TEN","2 out of 5 stars","F","0.0","-0.3","20% (1/5)","4%","Bad"
"81","Jordan Franks",FA,"-","-","F","0.0","-","-","0%","N/A"
"82","Ross Dwelley",ATL,"at MIN","3 out of 5 stars","F","0.0","-0.6","0% (0/2)","0%","Bad"
"83","Brayden Willis",SF,"vs. CHI","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"84","Baylor Cupp",KC,"vs. LAC","2 out of 5 stars","F","0.0","-","-","0%","N/A"
"85","Brady Russell",SEA,"at ARI","2 out of 5 stars","F","0.0","-","-","0%","N/A"
