"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"40","Jalen McMillan",TB,"vs. ATL","4 out of 5 stars","C","10.0","-1.2","40% (2/5)","9%","Bad"
"41","Wan'Dale Robinson",NYG,"at PIT","3 out of 5 stars","C","9.9","+0.6","50% (8/16)","12%","Average"
"42","DeMario Douglas",NE,"vs. NYJ","2 out of 5 stars","C","9.9","-0.7","42% (6/14)","5%","Great"
"43","Courtland Sutton",DEN,"vs. CAR","3 out of 5 stars","C","9.8","-0.9","53% (8/15)","21%","Bad"
"44","Rome Odunze",CHI,"at WAS","4 out of 5 stars","C","9.7","-1.5","16% (1/6)","14%","Bad"
"45","Khalil Shakir",BUF,"at SEA","3 out of 5 stars","C","9.7","+1.9","66% (10/15)","5%","Great"
"46","Ricky Pearsall",SF,"vs. DAL","3 out of 5 stars","C","9.6","-1.8","0% (0/1)","4%","Bad"
"47","Puka Nacua",LAR,"vs. MIN","2 out of 5 stars","C-","9.5","+0.2","50% (5/10)","8%","Bad"
"48","Dontayvion Wicks",GB,"at JAC","3 out of 5 stars","C","9.4","+1.4","66% (10/15)","15%","Good"
"49","Trey Palmer",TB,"vs. ATL","4 out of 5 stars","C-","9.2","-0.3","26% (4/15)","2%","Great"
"50","Rashod Bateman",BAL,"at CLE","3 out of 5 stars","C-","9.1","+1.3","56% (9/16)","7%","Great"
"51","Cedric Tillman",CLE,"vs. BAL","4 out of 5 stars","C-","9.0","-0.4","18% (3/16)","5%","Bad"
"52","Joshua Palmer",LAC,"vs. NO","3 out of 5 stars","C-","9.0","-1.6","12% (1/8)","10%","Bad"
"53","Josh Downs",IND,"at HOU","4 out of 5 stars","C-","9.0","-1.1","28% (4/14)","11%","Average"
"54","Xavier Legette",CAR,"at DEN","4 out of 5 stars","D+","8.9","-1.5","42% (3/7)","10%","Average"
"55","Tutu Atwell",LAR,"vs. MIN","2 out of 5 stars","D","8.9","-0.7","42% (6/14)","6%","Bad"
"56","Troy Franklin",DEN,"vs. CAR","3 out of 5 stars","D","8.9","+0.5","33% (2/6)","12%","Bad"
"57","Keon Coleman",BUF,"at SEA","3 out of 5 stars","C-","8.9","0.0","57% (4/7)","14%","Poor"
"58","Jalen Tolbert",DAL,"at SF","2 out of 5 stars","D","8.6","+1.0","37% (6/16)","17%","Poor"
"59","Sterling Shepard",TB,"vs. ATL","4 out of 5 stars","D","8.4","+0.1","33% (4/12)","6%","Average"
"60","Christian Watson",GB,"at JAC","3 out of 5 stars","D","8.3","-0.3","41% (5/12)","17%","Poor"
"61","Jalen Nailor",MIN,"at LAR","2 out of 5 stars","D-","7.9","+1.3","55% (5/9)","12%","Good"
"62","Tre Tucker",LV,"vs. KC","3 out of 5 stars","D","7.9","+1.1","37% (6/16)","8%","Good"
"63","Michael Wilson",ARI,"at MIA","3 out of 5 stars","D-","7.7","-0.4","50% (6/12)","18%","Poor"
"64","Jake Bobo",SEA,"vs. BUF","4 out of 5 stars","D-","7.7","0.0","41% (7/17)","2%","Bad"
"65","Andrei Iosivas",CIN,"vs. PHI","2 out of 5 stars","F","7.6","+0.4","43% (7/16)","8%","Good"
"66","Gabe Davis",JAC,"vs. GB","2 out of 5 stars","F","7.5","-1.1","25% (4/16)","18%","Bad"
"67","Tyler Boyd",TEN,"at DET","2 out of 5 stars","F","7.5","-0.4","31% (5/16)","7%","Bad"
"68","Elijah Moore",CLE,"vs. BAL","4 out of 5 stars","F","7.5","-0.7","35% (6/17)","5%","Bad"
"69","Devaughn Vele",DEN,"vs. CAR","3 out of 5 stars","F","7.5","+3.4","66% (2/3)","2%","Bad"
"70","Tim Patrick",DET,"vs. TEN","2 out of 5 stars","F","7.4","+1.5","60% (3/5)","5%","Bad"
"71","Tee Higgins",CIN,"vs. PHI","2 out of 5 stars","C","7.1","+2.5","41% (5/12)","13%","Average"
"72","Alec Pierce",IND,"at HOU","4 out of 5 stars","F","7.0","+2.2","43% (7/16)","6%","Great"
"73","Kalif Raymond",DET,"vs. TEN","2 out of 5 stars","F","6.9","+1.3","53% (8/15)","4%","Good"
"74","Ray-Ray McCloud III",ATL,"at TB","3 out of 5 stars","D+","6.8","-0.5","55% (5/9)","6%","Bad"
"75","Darius Slayton",NYG,"at PIT","3 out of 5 stars","F","6.7","+1.6","43% (7/16)","5%","Average"
"76","Noah Brown",WAS,"vs. CHI","2 out of 5 stars","F","6.4","+1.8","50% (7/14)","3%","Bad"
"77","Nick Westbrook-Ikhine",TEN,"at DET","2 out of 5 stars","F","6.3","+0.3","33% (4/12)","22%","Great"
"78","Demarcus Robinson",LAR,"vs. MIN","2 out of 5 stars","F","6.2","+2.4","58% (7/12)","12%","Average"
"79","KaVontae Turpin",DAL,"at SF","2 out of 5 stars","F","6.2","+1.5","46% (7/15)","12%","Bad"
"80","Jalen Coker",CAR,"at DEN","4 out of 5 stars","F","6.0","+2.5","66% (2/3)","2%","Bad"
"81","Mason Tipton",NO,"at LAC","5 out of 5 stars","F","6.0","0.0","33% (2/6)","3%","Bad"
"82","Kayshon Boutte",NE,"vs. NYJ","2 out of 5 stars","F","6.0","+1.7","62% (5/8)","5%","Great"
"83","DJ Turner",LV,"vs. KC","3 out of 5 stars","F","5.9","-0.2","25% (2/8)","6%","Average"
"84","Justin Watson",KC,"at LV","4 out of 5 stars","F","5.9","+0.1","33% (5/15)","2%","Bad"
"85","Bub Means",NO,"at LAC","5 out of 5 stars","F","5.9","-1.2","0% (0/3)","4%","Great"
"86","Adonai Mitchell",IND,"at HOU","4 out of 5 stars","F","5.8","-2.8","14% (1/7)","5%","Bad"
"87","Simi Fehoko",LAC,"vs. NO","3 out of 5 stars","F","5.7","-0.4","20% (2/10)","9%","Bad"
"88","Jacob Cowing",SF,"vs. DAL","3 out of 5 stars","F","5.7","-1.1","0% (0/2)","14%","Bad"
"89","Kendrick Bourne",NE,"vs. NYJ","2 out of 5 stars","F","5.5","-1.8","25% (1/4)","0%","Bad"
"90","Mike Williams",NYJ,"at NE","4 out of 5 stars","F","5.5","-2.7","28% (2/7)","12%","Bad"
"91","Olamide Zaccheaus",WAS,"vs. CHI","2 out of 5 stars","F","5.3","+0.2","25% (4/16)","2%","Bad"
"92","Calvin Austin III",PIT,"vs. NYG","2 out of 5 stars","F","5.3","+0.2","23% (4/17)","4%","Average"
"93","Jalen Brooks",DAL,"at SF","2 out of 5 stars","F","5.2","0.0","37% (3/8)","3%","Bad"
"94","Chris Conley",SF,"vs. DAL","3 out of 5 stars","F","5.1","-","-","5%","Bad"
"95","Van Jefferson",PIT,"vs. NYG","2 out of 5 stars","F","5.1","-1.5","18% (3/16)","9%","Bad"
"96","Jonathan Mingo",CAR,"at DEN","4 out of 5 stars","F","5.0","-2.6","17% (3/17)","3%","Bad"
"97","Xavier Hutchinson",HOU,"vs. IND","4 out of 5 stars","F","4.9","-0.9","31% (5/16)","0%","Bad"
"98","Greg Dortch",ARI,"at MIA","3 out of 5 stars","F","4.9","+0.6","40% (6/15)","9%","Poor"
"99","Mecole Hardman Jr.",KC,"at LV","4 out of 5 stars","F","4.5","+0.3","22% (2/9)","9%","Average"
"100","Malik Washington",MIA,"vs. ARI","5 out of 5 stars","F","4.4","+1.6","100% (1/1)","3%","Bad"
"101","Jahan Dotson",PHI,"at CIN","3 out of 5 stars","F","4.2","-1.4","33% (5/15)","3%","Bad"
"102","Nelson Agholor",BAL,"at CLE","3 out of 5 stars","F","4.2","-0.5","25% (4/16)","4%","Bad"
"103","Odell Beckham Jr.",MIA,"vs. ARI","5 out of 5 stars","F","4.2","-0.2","36% (4/11)","5%","Bad"
"104","Ronnie Bell",SF,"vs. DAL","3 out of 5 stars","F","3.7","-0.2","15% (2/13)","2%","Bad"
"105","Jermaine Burton",CIN,"vs. PHI","2 out of 5 stars","F","3.6","-0.2","16% (1/6)","6%","Bad"
"106","Marvin Mims Jr.",DEN,"vs. CAR","3 out of 5 stars","F","3.5","-1.9","26% (4/15)","2%","Bad"
"107","Luke McCaffrey",WAS,"vs. CHI","2 out of 5 stars","F","3.5","-2.0","14% (1/7)","2%","Bad"
"108","K.J. Osborn",NE,"vs. NYJ","2 out of 5 stars","F","3.4","-0.4","28% (4/14)","8%","Great"
"109","Lil'Jordan Humphrey",DEN,"vs. CAR","3 out of 5 stars","F","3.2","+1.0","60% (9/15)","6%","Bad"
"110","David Moore",CAR,"at DEN","4 out of 5 stars","F","3.2","+0.8","45% (5/11)","6%","Bad"
"111","Mack Hollins",BUF,"at SEA","3 out of 5 stars","F","3.2","+0.3","44% (4/9)","6%","Great"
"112","Zay Jones",ARI,"at MIA","3 out of 5 stars","F","3.0","-0.9","11% (1/9)","0%","Bad"
"113","Allen Robinson II",DET,"vs. TEN","2 out of 5 stars","F","3.0","-0.7","36% (4/11)","0%","Bad"
"114","Tyler Johnson",LAR,"vs. MIN","2 out of 5 stars","F","2.9","-0.9","33% (2/6)","7%","Bad"
"115","Dyami Brown",WAS,"vs. CHI","2 out of 5 stars","F","2.8","-0.3","25% (4/16)","4%","Average"
"116","Robert Woods",HOU,"vs. IND","4 out of 5 stars","F","2.7","-1.9","15% (2/13)","1%","Bad"
"117","Bo Melton",GB,"at JAC","3 out of 5 stars","F","2.7","+1.8","50% (5/10)","3%","Bad"
"118","Xavier Gipson",NYJ,"at NE","4 out of 5 stars","F","2.7","-0.1","41% (7/17)","1%","Bad"
"119","Jha'Quan Jackson",TEN,"at DET","2 out of 5 stars","F","2.6","-","-","0%","N/A"
"120","Parker Washington",JAC,"vs. GB","2 out of 5 stars","F","2.5","-0.8","25% (3/12)","2%","Bad"
"121","Laviska Shenault Jr.",SEA,"vs. BUF","4 out of 5 stars","F","2.4","-0.6","37% (3/8)","0%","Bad"
"122","Jaelon Darden",CLE,"vs. BAL","4 out of 5 stars","F","2.3","-","-","0%","N/A"
"123","Jalen Reagor",LAC,"vs. NO","3 out of 5 stars","F","2.3","-","-","8%","Bad"
"124","KhaDarel Hodge",ATL,"at TB","3 out of 5 stars","F","2.1","+0.6","26% (4/15)","8%","Great"
"125","Alex Bachman",LV,"vs. KC","3 out of 5 stars","F","1.9","-","-","1%","Bad"
"126","John Metchie III",HOU,"vs. IND","4 out of 5 stars","F","1.8","-1.5","14% (2/14)","0%","N/A"
"127","Ashton Dulin",IND,"at HOU","4 out of 5 stars","F","1.7","-","-","4%","Average"
"128","Brandon Johnson",PIT,"vs. NYG","2 out of 5 stars","F","1.7","+2.7","50% (2/4)","0%","Bad"
"129","Trenton Irwin",CIN,"vs. PHI","2 out of 5 stars","F","1.4","-0.6","28% (4/14)","26%","Bad"
"130","Ryan Miller",TB,"vs. ATL","4 out of 5 stars","F","1.1","-","-","0%","N/A"
"131","Tylan Wallace",BAL,"at CLE","3 out of 5 stars","F","1.0","-","-","0%","Bad"
"132","Johnny Wilson",PHI,"at CIN","3 out of 5 stars","F","1.0","-1.6","0% (0/6)","3%","Bad"
"133","Marquez Valdes-Scantling",NO,"at LAC","5 out of 5 stars","F","1.0","-2.3","6% (1/15)","0%","N/A"
"134","Jalin Hyatt",NYG,"at PIT","3 out of 5 stars","F","0.9","-2.7","6% (1/16)","2%","Bad"
"135","DJ Chark Jr.",LAC,"vs. NO","3 out of 5 stars","F","0.8","+0.9","33% (3/9)","0%","N/A"
"136","Rakim Jarrett",TB,"vs. ATL","4 out of 5 stars","F","0.8","+0.3","40% (2/5)","0%","N/A"
"137","Dareke Young",SEA,"vs. BUF","4 out of 5 stars","F","0.7","-","-","0%","Bad"
"138","Charlie Jones",CIN,"vs. PHI","2 out of 5 stars","F","0.7","-0.6","10% (1/10)","0%","Bad"
"139","Malik Heath",GB,"at JAC","3 out of 5 stars","F","0.6","-0.1","33% (5/15)","0%","Bad"
"140","Brandon Powell",MIN,"at LAR","2 out of 5 stars","F","0.6","-0.8","20% (3/15)","2%","Bad"
"141","Tyquan Thornton",NE,"vs. NYJ","2 out of 5 stars","F","0.6","-2.1","23% (3/13)","7%","Bad"
"142","Isaiah Williams",DET,"vs. TEN","2 out of 5 stars","F","0.6","-0.5","0% (0/1)","0%","N/A"
"143","Ryan Flournoy",DAL,"at SF","2 out of 5 stars","F","0.4","-0.9","0% (0/2)","0%","Bad"
"144","Jamari Thrash",CLE,"vs. BAL","4 out of 5 stars","F","0.4","-1.0","0% (0/1)","0%","N/A"
"145","Dee Eskridge",MIA,"vs. ARI","5 out of 5 stars","F","0.4","-0.4","0% (0/3)","0%","N/A"
"146","Scotty Miller",PIT,"vs. NYG","2 out of 5 stars","F","0.4","+0.2","25% (4/16)","0%","Bad"
"147","Derius Davis",LAC,"vs. NO","3 out of 5 stars","F","0.3","-1.2","20% (3/15)","4%","Bad"
"148","Trent Sherfield Sr.",MIN,"at LAR","2 out of 5 stars","F","0.2","-1.1","20% (3/15)","1%","Great"
"149","Zach Pascal",ARI,"at MIA","3 out of 5 stars","F","0.2","-1.7","0% (0/9)","0%","N/A"
"150","Tim Jones",JAC,"vs. GB","2 out of 5 stars","F","0.1","-0.7","11% (1/9)","0%","N/A"
"151","Erik Ezukanma",MIA,"vs. ARI","5 out of 5 stars","F","0.1","-","-","10%","Bad"
"152","Brenden Rice",LAC,"vs. NO","3 out of 5 stars","F","0.1","-1.8","0% (0/2)","0%","N/A"
"153","Equanimeous St. Brown",NO,"at LAC","5 out of 5 stars","F","0.1","-1.1","20% (1/5)","0%","N/A"
"154","Javon Baker",NE,"vs. NYJ","2 out of 5 stars","F","0.1","-0.1","0% (0/2)","0%","N/A"
"155","Bryce Ford-Wheaton",NYG,"at PIT","3 out of 5 stars","F","0.1","-","-","0%","N/A"
"156","Malachi Corley",NYJ,"at NE","4 out of 5 stars","F","0.1","-1.0","0% (0/4)","0%","N/A"
"157","Mason Kinsey",TEN,"at DET","2 out of 5 stars","F","0.0","-0.4","0% (0/1)","0%","N/A"
"158","Steven Sims Jr.",HOU,"vs. IND","4 out of 5 stars","F","0.0","-1.7","0% (0/2)","0%","Bad"
"159","Montrell Washington",KC,"at LV","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"160","Irvin Charles",NYJ,"at NE","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"161","Jalen Virgil",BUF,"at SEA","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"162","Ainias Smith",PHI,"at CIN","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"163","Devontez Walker",BAL,"at CLE","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"164","Casey Washington",ATL,"at TB","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"165","DeAndre Carter",CHI,"at WAS","4 out of 5 stars","F","0.0","0.0","30% (4/13)","4%","Bad"
"166","Tyler Scott",CHI,"at WAS","4 out of 5 stars","F","0.0","-1.4","18% (2/11)","0%","N/A"
"167","Jaylen Johnson",LAC,"vs. NO","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"168","Jermaine Jackson",NO,"at LAC","5 out of 5 stars","F","0.0","-","-","0%","N/A"
