"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"85","Cedrick Wilson Jr.",NO,"vs. DEN","3 out of 5 stars","F","5.5","-0.3","43% (7/16)","2%","Great"
"86","Luke McCaffrey",WAS,"vs. CAR","3 out of 5 stars","F","5.1","-1.9","16% (1/6)","2%","Bad"
"87","Curtis Samuel",BUF,"vs. TEN","2 out of 5 stars","F","5.1","-2.1","26% (4/15)","5%","Bad"
"88","Mason Tipton",NO,"vs. DEN","3 out of 5 stars","F","4.8","-0.6","20% (1/5)","3%","Bad"
"89","Nelson Agholor",BAL,"at TB","2 out of 5 stars","F","4.6","-0.2","31% (5/16)","4%","Bad"
"90","Xavier Hutchinson",HOU,"at GB","3 out of 5 stars","F","4.5","-0.7","33% (5/15)","0%","Bad"
"91","Jonathan Mingo",CAR,"at WAS","4 out of 5 stars","F","4.2","-2.4","18% (3/16)","3%","Bad"
"92","Van Jefferson",PIT,"vs. NYJ","1 out of 5 stars","F","4.1","-1.9","12% (2/16)","6%","Bad"
"93","Adonai Mitchell",IND,"vs. MIA","3 out of 5 stars","F","4.1","-3.2","16% (1/6)","5%","Bad"
"94","Jake Bobo",SEA,"at ATL","4 out of 5 stars","F","4.1","+0.6","47% (8/17)","2%","Bad"
"95","Mike Williams",NYJ,"at PIT","3 out of 5 stars","F","4.0","-3.4","16% (1/6)","11%","Bad"
"96","Jahan Dotson",PHI,"at NYG","3 out of 5 stars","F","3.8","-1.2","40% (6/15)","4%","Bad"
"97","John Metchie III",HOU,"at GB","3 out of 5 stars","F","3.7","-1.4","15% (2/13)","0%","N/A"
"98","Kristian Wilkerson",LV,"at LAR","2 out of 5 stars","F","3.3","-","-","20%","Great"
"99","Mack Hollins",BUF,"vs. TEN","2 out of 5 stars","F","3.3","+0.2","44% (4/9)","8%","Great"
"100","Ricky Pearsall",SF,"vs. KC","3 out of 5 stars","F","3.1","-","-","0%","N/A"
"101","Lil'Jordan Humphrey",DEN,"at NO","2 out of 5 stars","F","3.1","+1.1","64% (9/14)","5%","Bad"
"102","Marvin Mims Jr.",DEN,"at NO","2 out of 5 stars","F","3.0","-2.2","20% (3/15)","2%","Bad"
"103","Alex Bachman",LV,"at LAR","2 out of 5 stars","F","2.9","-","-","1%","Bad"
"104","Jalen McMillan",TB,"vs. BAL","4 out of 5 stars","F","2.9","-2.0","25% (1/4)","4%","Great"
"105","Kalif Raymond",DET,"at MIN","2 out of 5 stars","F","2.7","+0.6","46% (7/15)","4%","Bad"
"106","Dyami Brown",WAS,"vs. CAR","3 out of 5 stars","F","2.6","-0.6","18% (3/16)","4%","Good"
"107","Bo Melton",GB,"vs. HOU","3 out of 5 stars","F","2.6","+2.1","55% (5/9)","4%","Bad"
"108","Mecole Hardman Jr.",KC,"at SF","2 out of 5 stars","F","2.6","-0.8","11% (1/9)","7%","Bad"
"109","KhaDarel Hodge",ATL,"vs. SEA","3 out of 5 stars","F","2.5","+0.8","33% (5/15)","8%","Great"
"110","Xavier Weaver",ARI,"vs. LAC","5 out of 5 stars","F","2.4","-","-","0%","N/A"
"111","Chris Conley",SF,"vs. KC","3 out of 5 stars","F","2.1","-","-","1%","Bad"
"112","Odell Beckham Jr.",MIA,"at IND","4 out of 5 stars","F","1.9","+0.2","45% (5/11)","5%","Bad"
"113","Derius Davis",LAC,"at ARI","5 out of 5 stars","F","1.9","-1.1","25% (4/16)","4%","Bad"
"114","Equanimeous St. Brown",NO,"vs. DEN","3 out of 5 stars","F","1.8","-1.2","20% (1/5)","0%","N/A"
"115","Tyler Johnson",LAR,"vs. LV","4 out of 5 stars","F","1.6","-2.1","20% (1/5)","5%","Bad"
"116","Quentin Johnston",LAC,"at ARI","5 out of 5 stars","F","1.6","+0.1","43% (7/16)","15%","Great"
"117","Nick Westbrook-Ikhine",TEN,"at BUF","3 out of 5 stars","F","1.5","-0.1","27% (3/11)","10%","Great"
"118","Parker Washington",JAC,"vs. NE","4 out of 5 stars","F","1.4","-1.3","18% (2/11)","2%","Bad"
"119","Zay Jones",ARI,"vs. LAC","5 out of 5 stars","F","1.3","-0.9","12% (1/8)","0%","N/A"
"120","Brandon Powell",MIN,"vs. DET","2 out of 5 stars","F","1.3","-0.6","26% (4/15)","2%","Bad"
"121","Jalin Hyatt",NYG,"vs. PHI","3 out of 5 stars","F","1.2","-2.4","12% (2/16)","2%","Bad"
"122","Trey Palmer",TB,"vs. BAL","4 out of 5 stars","F","1.1","-0.5","26% (4/15)","2%","Great"
"123","Ronnie Bell",SF,"vs. KC","3 out of 5 stars","F","1.0","-0.4","7% (1/13)","1%","Bad"
"124","Malik Washington",MIA,"at IND","4 out of 5 stars","F","1.0","-","-","0%","N/A"
"125","DJ Chark Jr.",LAC,"at ARI","5 out of 5 stars","F","0.7","+0.9","33% (3/9)","0%","N/A"
"126","Johnny Wilson",PHI,"at NYG","3 out of 5 stars","F","0.7","-1.9","0% (0/5)","3%","Bad"
"127","Malik Heath",GB,"vs. HOU","3 out of 5 stars","F","0.5","0.0","35% (5/14)","0%","Bad"
"128","Ashton Dulin",IND,"vs. MIA","3 out of 5 stars","F","0.5","-","-","4%","Average"
"129","Braxton Berrios",MIA,"at IND","4 out of 5 stars","F","0.5","-2.5","0% (0/14)","2%","Bad"
"130","Skyy Moore",KC,"at SF","2 out of 5 stars","F","0.5","-2.3","0% (0/12)","0%","Bad"
"131","David Moore",CAR,"at WAS","4 out of 5 stars","F","0.5","+1.1","50% (5/10)","5%","Bad"
"132","Jaelon Darden",CLE,"vs. CIN","3 out of 5 stars","F","0.4","-","-","0%","N/A"
"133","Jamari Thrash",CLE,"vs. CIN","3 out of 5 stars","F","0.4","-","-","0%","N/A"
"134","Trent Sherfield Sr.",MIN,"vs. DET","2 out of 5 stars","F","0.4","-1.1","20% (3/15)","0%","Bad"
"135","Scotty Miller",PIT,"vs. NYJ","1 out of 5 stars","F","0.4","+0.5","31% (5/16)","0%","Bad"
"136","Tylan Wallace",BAL,"at TB","2 out of 5 stars","F","0.3","-","-","0%","Bad"
"137","Jermaine Jackson",NO,"vs. DEN","3 out of 5 stars","F","0.3","-","-","0%","N/A"
"138","K.J. Osborn",NE,"at JAC","4 out of 5 stars","F","0.3","-1.1","21% (3/14)","6%","Bad"
"139","Tim Jones",JAC,"vs. NE","4 out of 5 stars","F","0.3","-0.6","20% (2/10)","0%","N/A"
"140","Parris Campbell",PHI,"at NYG","3 out of 5 stars","F","0.3","-0.2","22% (2/9)","9%","Great"
"141","Roman Wilson",PIT,"vs. NYJ","1 out of 5 stars","F","0.2","-","-","0%","N/A"
"142","Zach Pascal",ARI,"vs. LAC","5 out of 5 stars","F","0.2","-1.7","0% (0/9)","0%","N/A"
"143","Xavier Gipson",NYJ,"at PIT","3 out of 5 stars","F","0.2","0.0","43% (7/16)","1%","Bad"
"144","Charlie Jones",CIN,"at CLE","3 out of 5 stars","F","0.2","-1.4","0% (0/9)","0%","Bad"
"145","Jermaine Burton",CIN,"at CLE","3 out of 5 stars","F","0.2","-0.3","20% (1/5)","5%","Bad"
"146","Trenton Irwin",CIN,"at CLE","3 out of 5 stars","F","0.1","-0.6","28% (4/14)","24%","Bad"
"147","Brenden Rice",LAC,"at ARI","5 out of 5 stars","F","0.1","-2.3","0% (0/1)","0%","N/A"
"148","Jacob Cowing",SF,"vs. KC","3 out of 5 stars","F","0.1","-1.1","0% (0/2)","0%","N/A"
"149","Xavier Smith",LAR,"vs. LV","4 out of 5 stars","F","0.1","-","-","0%","Bad"
