"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"55","Nick Vannett",TEN,"vs. CIN","3 out of 5 stars","F","2.2","+0.6","21% (3/14)","7%","Good"
"56","John Bates",WAS,"at NO","3 out of 5 stars","F","2.1","-0.4","18% (3/16)","0%","N/A"
"57","Josh Whyle",TEN,"vs. CIN","3 out of 5 stars","F","2.1","-0.2","35% (5/14)","2%","Bad"
"58","Mo Alie-Cox",IND,"at DEN","2 out of 5 stars","F","1.9","-0.1","37% (6/16)","6%","Bad"
"59","Brock Wright",DET,"vs. BUF","3 out of 5 stars","F","1.7","+0.3","35% (5/14)","4%","Average"
"60","Will Mallory",IND,"at DEN","2 out of 5 stars","F","1.7","-0.2","30% (3/10)","0%","Bad"
"61","Drew Ogletree",IND,"at DEN","2 out of 5 stars","F","1.7","-0.2","33% (5/15)","2%","Great"
"62","Davis Allen",LAR,"at SF","3 out of 5 stars","F","1.6","-1.3","15% (2/13)","6%","Bad"
"63","Durham Smythe",MIA,"at HOU","2 out of 5 stars","F","1.6","+0.2","43% (7/16)","3%","Bad"
"64","Charlie Woerner",ATL,"at LV","4 out of 5 stars","F","1.5","-0.6","21% (3/14)","0%","N/A"
"65","Ben Sinnott",WAS,"at NO","3 out of 5 stars","F","1.5","-0.5","18% (2/11)","4%","Great"
"66","Nate Adkins",DEN,"vs. IND","3 out of 5 stars","F","1.5","+0.8","38% (5/13)","3%","Great"
"67","Tip Reiman",ARI,"vs. NE","3 out of 5 stars","F","1.3","-0.4","25% (3/12)","0%","N/A"
"68","Johnny Mundt",MIN,"vs. CHI","3 out of 5 stars","F","1.3","+0.4","43% (7/16)","5%","Average"
"69","Eric Saubert",SF,"vs. LAR","2 out of 5 stars","F","1.3","-0.3","20% (3/15)","2%","Bad"
"70","MyCole Pruitt",PIT,"at PHI","3 out of 5 stars","F","1.2","-0.3","27% (3/11)","0%","Bad"
"71","Pharaoh Brown",SEA,"vs. GB","4 out of 5 stars","F","1.1","-0.5","35% (5/14)","3%","Bad"
"72","Hunter Long",LAR,"at SF","3 out of 5 stars","F","1.1","-0.7","15% (2/13)","0%","N/A"
"73","Ben Sims",GB,"at SEA","4 out of 5 stars","F","1.0","-0.4","8% (1/12)","3%","Bad"
"74","Chris Manhertz",NYG,"vs. BAL","3 out of 5 stars","F","1.0","-0.1","8% (1/12)","14%","Great"
"75","Josiah Deguara",JAC,"vs. NYJ","4 out of 5 stars","F","0.8","-0.1","25% (1/4)","5%","Bad"
"76","C.J. Uzomah",PHI,"vs. PIT","4 out of 5 stars","F","0.8","-","-","0%","N/A"
"77","Zaire Mitchell-Paden",BAL,"at NYG","3 out of 5 stars","F","0.6","-","-","0%","N/A"
"78","Shane Zylstra",DET,"vs. BUF","3 out of 5 stars","F","0.6","+0.2","33% (1/3)","0%","N/A"
"79","Harrison Bryant",LV,"vs. ATL","4 out of 5 stars","F","0.6","-0.2","36% (4/11)","0%","Bad"
"80","Quintin Morris",BUF,"at DET","3 out of 5 stars","F","0.5","-0.6","25% (1/4)","7%","Great"
"81","Brevyn Spann-Ford",DAL,"at CAR","4 out of 5 stars","F","0.5","-0.2","25% (3/12)","4%","Bad"
"82","Dallin Holker",NO,"vs. WAS","3 out of 5 stars","F","0.4","-0.4","50% (1/2)","0%","Bad"
"83","Kenny Yeboah",NYJ,"at JAC","4 out of 5 stars","F","0.3","+1.6","60% (3/5)","2%","Great"
"84","Baylor Cupp",KC,"at CLE","3 out of 5 stars","F","0.2","-","-","0%","Bad"
"85","Greg Dulcich",NYG,"vs. BAL","3 out of 5 stars","F","0.2","-2.3","0% (0/5)","0%","N/A"
"86","Cam Grandy",CIN,"at TEN","3 out of 5 stars","F","0.0","-","-","0%","Bad"
"87","Marcedes Lewis",CHI,"at MIN","3 out of 5 stars","F","0.0","+1.0","25% (1/4)","0%","N/A"
"88","Payne Durham",TB,"at LAC","2 out of 5 stars","F","0.0","-0.3","18% (2/11)","1%","Bad"
"89","John FitzPatrick",GB,"at SEA","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"90","Gerald Everett",CHI,"at MIN","3 out of 5 stars","F","0.0","-1.2","20% (3/15)","3%","Bad"
"91","Ross Dwelley",ATL,"at LV","4 out of 5 stars","F","0.0","-0.6","0% (0/2)","0%","Bad"
"92","David Martin-Robinson",TEN,"vs. CIN","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"93","Irv Smith Jr.",HOU,"vs. MIA","2 out of 5 stars","F","0.0","-","-","0%","N/A"
"94","Jaheim Bell",NE,"at ARI","2 out of 5 stars","F","0.0","-0.4","0% (0/4)","0%","Bad"
"95","Connor Heyward",PIT,"at PHI","3 out of 5 stars","F","0.0","-0.4","8% (1/12)","2%","Great"
"96","E.J. Jenkins",PHI,"vs. PIT","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"97","Jack Westover",NE,"at ARI","2 out of 5 stars","F","0.0","-","-","0%","N/A"
"98","Jake Tonges",SF,"vs. LAR","2 out of 5 stars","F","0.0","-1.6","0% (0/3)","0%","N/A"
"99","Brayden Willis",SF,"vs. LAR","2 out of 5 stars","F","0.0","-","-","0%","N/A"
"100","Eric Tomlinson",LAC,"vs. TB","3 out of 5 stars","F","0.0","-1.0","0% (0/4)","1%","Bad"
"101","Ko Kieft",TB,"at LAC","2 out of 5 stars","F","0.0","+1.1","25% (1/4)","0%","N/A"
