"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"22","Nick Chubb",CLE,"at NO","5 out of 5 stars","B-","13.3","-3.9","33% (1/3)","15%","Bad"
"23","Tony Pollard",TEN,"vs. MIN","2 out of 5 stars","B-","12.7","-0.9","50% (8/16)","15%","Average"
"24","Rico Dowdle",DAL,"vs. HOU","1 out of 5 stars","C+","12.2","+0.2","33% (5/15)","12%","Average"
"25","Travis Etienne Jr.",JAC,"at DET","3 out of 5 stars","C+","12.1","-3.1","26% (4/15)","11%","Poor"
"26","Austin Ekeler",WAS,"at PHI","3 out of 5 stars","C+","11.9","-2.9","37% (6/16)","10%","Average"
"27","Audric Estime",DEN,"vs. ATL","2 out of 5 stars","C","11.1","-0.1","50% (3/6)","2%","Bad"
"28","Najee Harris",PIT,"vs. BAL","4 out of 5 stars","C+","10.9","+0.1","43% (7/16)","16%","Poor"
"29","Brian Robinson Jr.",WAS,"at PHI","3 out of 5 stars","C","10.3","+0.3","54% (6/11)","17%","Good"
"30","Alexander Mattison",LV,"at MIA","5 out of 5 stars","C","9.5","-0.5","28% (4/14)","20%","Average"
"31","Javonte Williams",DEN,"vs. ATL","2 out of 5 stars","C","8.7","-2.7","17% (3/17)","15%","Bad"
"32","Tyjae Spears",TEN,"vs. MIN","2 out of 5 stars","C","7.6","-1.1","46% (6/13)","4%","Great"
"33","Jaylen Warren",PIT,"vs. BAL","4 out of 5 stars","C","7.3","-1.4","21% (3/14)","7%","Bad"
"34","Tyler Allgeier",ATL,"at DEN","2 out of 5 stars","C","6.9","+0.9","37% (6/16)","16%","Bad"
"35","Gus Edwards",LAC,"vs. CIN","3 out of 5 stars","C-","6.3","-0.5","45% (5/11)","6%","Bad"
"36","Braelon Allen",NYJ,"vs. IND","3 out of 5 stars","C-","5.7","-0.1","30% (3/10)","4%","Great"
"37","Jaylen Wright",MIA,"vs. LV","4 out of 5 stars","C-","5.5","+0.3","50% (4/8)","2%","Bad"
"38","Zach Charbonnet",SEA,"at SF","4 out of 5 stars","C-","5.5","+0.2","50% (8/16)","9%","Great"
"39","Justice Hill",BAL,"at PIT","3 out of 5 stars","D+","5.4","+1.3","50% (8/16)","10%","Poor"
"40","Jerome Ford",CLE,"at NO","5 out of 5 stars","D+","5.2","-1.1","35% (5/14)","5%","Average"
"41","Roschon Johnson",CHI,"vs. GB","3 out of 5 stars","D","5.0","+0.7","46% (7/15)","16%","Great"
"42","Cam Akers",MIN,"at TEN","3 out of 5 stars","D","4.8","+0.2","44% (4/9)","4%","Great"
"43","Zamir White",LV,"at MIA","5 out of 5 stars","D-","4.7","-1.6","30% (4/13)","8%","Poor"
"44","Ray Davis",BUF,"vs. KC","1 out of 5 stars","F","4.7","+1.7","50% (5/10)","5%","Great"
"45","Raheem Mostert",MIA,"vs. LV","4 out of 5 stars","D+","4.6","+1.4","50% (6/12)","9%","Good"
"46","D'Ernest Johnson",JAC,"at DET","3 out of 5 stars","D","4.6","-0.2","41% (7/17)","5%","Bad"
"47","Samaje Perine",KC,"at BUF","4 out of 5 stars","D-","4.4","+0.4","43% (7/16)","2%","Great"
"48","Kenneth Gainwell",PHI,"vs. WAS","4 out of 5 stars","F","4.3","-0.3","43% (7/16)","6%","Bad"
"49","Emanuel Wilson",GB,"at CHI","4 out of 5 stars","F","4.3","+0.9","50% (5/10)","5%","Great"
"50","Ezekiel Elliott",DAL,"vs. HOU","1 out of 5 stars","F","4.1","-0.7","35% (5/14)","8%","Average"
"51","Jaleel McLaughlin",DEN,"vs. ATL","2 out of 5 stars","F","3.9","-0.9","29% (5/17)","8%","Good"
"52","JaMycal Hasty",NE,"vs. LAR","3 out of 5 stars","F","3.6","+0.4","45% (5/11)","2%","Great"
"53","Ty Johnson",BUF,"vs. KC","1 out of 5 stars","F","3.5","+1.4","64% (9/14)","8%","Good"
"54","Ameer Abdullah",LV,"at MIA","5 out of 5 stars","F","3.4","0.0","46% (7/15)","7%","Average"
"55","Blake Corum",LAR,"at NE","4 out of 5 stars","F","3.2","-1.5","22% (2/9)","4%","Bad"
"56","Cordarrelle Patterson",PIT,"vs. BAL","4 out of 5 stars","F","3.1","-0.3","36% (4/11)","2%","Bad"
"57","Chris Brooks",GB,"at CHI","4 out of 5 stars","F","2.9","+1.4","75% (3/4)","3%","Bad"
"58","Dare Ogunbowale",HOU,"at DAL","4 out of 5 stars","F","2.8","-0.2","26% (4/15)","7%","Bad"
"59","Jordan Mims",NO,"vs. CLE","4 out of 5 stars","F","2.6","-0.2","40% (2/5)","2%","Bad"
"60","Khalil Herbert",CIN,"at LAC","2 out of 5 stars","F","2.3","-0.8","23% (3/13)","0%","N/A"
"61","Antonio Gibson",NE,"vs. LAR","3 out of 5 stars","F","2.2","-1.8","26% (4/15)","5%","Bad"
"62","Kyle Juszczyk",SF,"vs. SEA","4 out of 5 stars","F","2.2","0.0","31% (5/16)","2%","Good"
"63","Jeremy McNichols",WAS,"at PHI","3 out of 5 stars","F","2.1","+2.5","50% (4/8)","4%","Great"
"64","Jordan Mason",SF,"vs. SEA","4 out of 5 stars","F","2.0","-1.8","30% (4/13)","12%","Bad"
"65","Dameon Pierce",HOU,"at DAL","4 out of 5 stars","F","1.9","-0.5","30% (3/10)","2%","Great"
"66","Trey Sermon",IND,"at NYJ","3 out of 5 stars","F","1.8","-0.9","40% (6/15)","13%","Bad"
"67","Tyler Goodson",IND,"at NYJ","3 out of 5 stars","F","1.6","+1.0","46% (6/13)","8%","Good"
"68","Carson Steele",KC,"at BUF","4 out of 5 stars","F","1.6","-2.5","0% (0/9)","4%","Bad"
"69","Keaton Mitchell",BAL,"at PIT","3 out of 5 stars","F","1.5","+0.3","40% (2/5)","0%","N/A"
"70","Alec Ingold",MIA,"vs. LV","4 out of 5 stars","F","1.5","+0.7","60% (9/15)","3%","Great"
"71","Pierre Strong Jr.",CLE,"at NO","5 out of 5 stars","F","1.2","-0.6","42% (6/14)","1%","Bad"
"72","Isaac Guerendo",SF,"vs. SEA","4 out of 5 stars","F","1.2","+1.4","33% (3/9)","3%","Average"
"73","C.J. Ham",MIN,"at TEN","3 out of 5 stars","F","1.0","+0.1","26% (4/15)","7%","Great"
"74","Hunter Luepke",DAL,"vs. HOU","1 out of 5 stars","F","0.9","0.0","31% (5/16)","1%","Bad"
"75","Hassan Haskins",LAC,"vs. CIN","3 out of 5 stars","F","0.8","-0.1","12% (1/8)","7%","Average"
"76","Trayveon Williams",CIN,"at LAC","2 out of 5 stars","F","0.6","-0.9","20% (2/10)","0%","N/A"
"77","Ty Chandler",MIN,"at TEN","3 out of 5 stars","F","0.6","-1.2","26% (4/15)","3%","Bad"
"78","Patrick Ricard",BAL,"at PIT","3 out of 5 stars","F","0.5","+0.8","18% (3/16)","6%","Great"
"79","Julius Chestnut",TEN,"vs. MIN","2 out of 5 stars","F","0.5","-1.4","0% (0/5)","6%","Bad"
"80","Will Shipley",PHI,"vs. WAS","4 out of 5 stars","F","0.4","+0.1","20% (1/5)","1%","Bad"
"81","Adam Prentice",NO,"vs. CLE","4 out of 5 stars","F","0.4","-0.3","12% (1/8)","0%","Bad"
"82","Dalvin Cook",DAL,"vs. HOU","1 out of 5 stars","F","0.3","-1.7","0% (0/14)","1%","Bad"
"83","Travis Homer",CHI,"vs. GB","3 out of 5 stars","F","0.2","-0.3","25% (1/4)","0%","Bad"
"84","Jonathan Ward",PIT,"vs. BAL","4 out of 5 stars","F","0.2","-0.4","0% (0/1)","1%","Bad"
"85","Avery Williams",ATL,"at DEN","2 out of 5 stars","F","0.2","-0.2","0% (0/3)","0%","N/A"
"86","D'Onta Foreman",CLE,"at NO","5 out of 5 stars","F","0.2","-1.5","54% (6/11)","7%","Bad"
"87","Michael Burton",DEN,"vs. ATL","2 out of 5 stars","F","0.0","0.0","47% (8/17)","4%","Bad"
"88","J.J. Taylor",HOU,"at DAL","4 out of 5 stars","F","0.0","-","-","2%","Bad"
"89","Kenny McIntosh",SEA,"at SF","4 out of 5 stars","F","0.0","-1.4","0% (0/6)","0%","N/A"
"90","Ronnie Rivers",LAR,"at NE","4 out of 5 stars","F","0.0","-0.9","37% (3/8)","1%","Bad"
"91","Craig Reynolds",DET,"vs. JAC","3 out of 5 stars","F","0.0","-0.3","12% (1/8)","0%","Bad"
"92","Sione Vaki",DET,"vs. JAC","3 out of 5 stars","F","0.0","-0.2","0% (0/3)","0%","Bad"
"93","Deuce Vaughn",DAL,"vs. HOU","1 out of 5 stars","F","0.0","-0.3","60% (3/5)","1%","Bad"
"94","Isaiah Davis",NYJ,"vs. IND","3 out of 5 stars","F","0.0","-0.5","33% (1/3)","0%","Bad"
"95","Blake Watson",DEN,"vs. ATL","2 out of 5 stars","F","0.0","-0.9","0% (0/1)","0%","N/A"
"96","Terrell Jennings",NE,"vs. LAR","3 out of 5 stars","F","0.0","-","-","4%","Bad"
