"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"59","Marquise Brown",KC,"at DEN","3 out of 5 stars","F","7.7","+1.7","50% (1/2)","6%","Bad"
"60","Tim Patrick",DET,"vs. MIN","3 out of 5 stars","F","7.7","+0.7","53% (8/15)","6%","Poor"
"61","A.J. Brown",PHI,"vs. NYG","4 out of 5 stars","F","7.6","+0.8","53% (7/13)","10%","Good"
"62","Amari Cooper",BUF,"at NE","4 out of 5 stars","F","7.6","-2.3","28% (4/14)","6%","Great"
"63","Xavier Legette",CAR,"at ATL","4 out of 5 stars","F","7.6","-1.0","40% (6/15)","9%","Average"
"64","Marquez Valdes-Scantling",NO,"at TB","2 out of 5 stars","F","7.5","+1.1","38% (5/13)","8%","Great"
"65","Puka Nacua",LAR,"vs. SEA","3 out of 5 stars","F","7.4","+1.4","54% (6/11)","14%","Poor"
"66","Xavier Worthy",KC,"at DEN","3 out of 5 stars","F","7.3","+0.7","50% (8/16)","7%","Good"
"67","Devaughn Vele",DEN,"vs. KC","3 out of 5 stars","F","7.3","+1.2","50% (6/12)","5%","Average"
"68","Ray-Ray McCloud III",ATL,"vs. CAR","4 out of 5 stars","F","7.3","-0.2","50% (8/16)","4%","Bad"
"69","Jamison Crowder",WAS,"at DAL","3 out of 5 stars","F","7.3","+2.5","40% (2/5)","4%","Great"
"70","Michael Wilson",ARI,"vs. SF","3 out of 5 stars","F","7.2","-0.1","50% (8/16)","9%","Average"
"71","DeAndre Hopkins",KC,"at DEN","3 out of 5 stars","F","7.2","-1.0","31% (5/16)","10%","Average"
"72","Cooper Kupp",LAR,"vs. SEA","3 out of 5 stars","F","7.0","-1.1","50% (6/12)","10%","Good"
"73","DeVonta Smith",PHI,"vs. NYG","4 out of 5 stars","F","7.0","+1.7","53% (7/13)","10%","Good"
"74","Joshua Palmer",LAC,"at LV","3 out of 5 stars","F","6.9","-1.2","26% (4/15)","9%","Bad"
"75","Tre Tucker",LV,"vs. LAC","3 out of 5 stars","F","6.8","0.0","31% (5/16)","7%","Average"
"76","Elijah Moore",CLE,"at BAL","3 out of 5 stars","F","6.7","-1.0","31% (5/16)","7%","Bad"
"77","Adonai Mitchell",IND,"vs. JAC","3 out of 5 stars","F","6.6","-2.5","18% (3/16)","6%","Bad"
"78","Kendrick Bourne",NE,"vs. BUF","4 out of 5 stars","F","6.4","-0.7","33% (4/12)","4%","Poor"
"79","KaVontae Turpin",DAL,"vs. WAS","3 out of 5 stars","F","6.3","+1.6","43% (7/16)","8%","Poor"
"80","John Metchie III",HOU,"at TEN","3 out of 5 stars","F","6.1","+0.5","33% (4/12)","10%","Bad"
"81","Malik Washington",MIA,"at NYJ","3 out of 5 stars","F","6.0","+0.4","45% (5/11)","3%","Poor"
"82","Mike Williams",PIT,"vs. CIN","3 out of 5 stars","F","5.9","-2.3","23% (4/17)","4%","Good"
"83","Jordan Whittington",LAR,"vs. SEA","3 out of 5 stars","F","5.9","-0.4","36% (4/11)","2%","Bad"
"84","Tyler Lockett",SEA,"at LAR","3 out of 5 stars","F","5.5","-2.0","31% (5/16)","11%","Bad"
"85","Jaylen Waddle",MIA,"at NYJ","3 out of 5 stars","F","5.5","-1.3","21% (3/14)","7%","Bad"
"86","Darius Slayton",NYG,"at PHI","2 out of 5 stars","F","5.5","-0.5","33% (5/15)","7%","Poor"
"87","Troy Franklin",DEN,"vs. KC","3 out of 5 stars","F","5.4","-1.1","20% (3/15)","8%","Bad"
"88","Allen Lazard",NYJ,"vs. MIA","3 out of 5 stars","F","5.4","+2.6","54% (6/11)","12%","Average"
"89","Robert Woods",HOU,"at TEN","3 out of 5 stars","F","5.4","-0.5","42% (6/14)","3%","Bad"
"90","Kevin Austin Jr.",NO,"at TB","2 out of 5 stars","F","5.3","-","-","2%","Bad"
"91","David Moore",CAR,"at ATL","4 out of 5 stars","F","5.3","+0.6","37% (6/16)","11%","Bad"
"92","Tyler Boyd",TEN,"vs. HOU","3 out of 5 stars","F","5.2","-1.4","25% (4/16)","8%","Bad"
"93","Mack Hollins",BUF,"at NE","4 out of 5 stars","F","5.1","+1.3","50% (8/16)","5%","Great"
"94","Dante Pettis",NO,"at TB","2 out of 5 stars","F","5.1","-","-","3%","Bad"
"95","Justyn Ross",KC,"at DEN","3 out of 5 stars","F","5.0","-","-","3%","Bad"
"96","JuJu Smith-Schuster",KC,"at DEN","3 out of 5 stars","F","5.0","-0.2","38% (5/13)","3%","Good"
"97","Tyler Johnson",LAR,"vs. SEA","3 out of 5 stars","F","5.0","-0.2","35% (5/14)","6%","Bad"
"98","Justin Watson",KC,"at DEN","3 out of 5 stars","F","4.7","+0.2","31% (5/16)","2%","Good"
"99","Nikko Remigio",KC,"at DEN","3 out of 5 stars","F","4.7","-","-","0%","N/A"
"100","Xavier Hutchinson",HOU,"at TEN","3 out of 5 stars","F","4.6","-1.5","20% (3/15)","1%","Bad"
"101","Ryan Miller",TB,"vs. NO","2 out of 5 stars","F","4.5","-","-","3%","Good"
"102","Van Jefferson",PIT,"vs. CIN","3 out of 5 stars","F","4.5","-0.8","31% (5/16)","6%","Poor"
"103","Johnny Wilson",PHI,"vs. NYG","4 out of 5 stars","F","4.5","-0.7","6% (1/15)","3%","Average"
"104","Tyquan Thornton",KC,"at DEN","3 out of 5 stars","F","4.5","-1.5","33% (2/6)","0%","N/A"
"105","Jahan Dotson",PHI,"vs. NYG","4 out of 5 stars","F","4.1","-2.2","18% (3/16)","2%","Bad"
"106","DJ Chark Jr.",LAC,"at LV","3 out of 5 stars","F","4.1","-1.3","20% (1/5)","0%","Bad"
"107","Greg Dortch",ARI,"vs. SF","3 out of 5 stars","F","4.0","-0.9","18% (3/16)","5%","Bad"
"108","Michael Woods II",CLE,"at BAL","3 out of 5 stars","F","4.0","-","-","7%","Bad"
"109","Demarcus Robinson",LAR,"vs. SEA","3 out of 5 stars","F","3.9","-0.3","31% (5/16)","11%","Average"
"110","Ainias Smith",PHI,"vs. NYG","4 out of 5 stars","F","3.8","-0.4","16% (1/6)","0%","Bad"
"111","Luke McCaffrey",WAS,"at DAL","3 out of 5 stars","F","3.7","-1.8","25% (4/16)","2%","Bad"
"112","Josh Reynolds",JAC,"at IND","4 out of 5 stars","F","3.5","-1.4","37% (3/8)","3%","Great"
"113","Cedrick Wilson Jr.",NO,"at TB","2 out of 5 stars","F","3.4","-1.1","28% (4/14)","1%","Great"
"114","Derius Davis",LAC,"at LV","3 out of 5 stars","F","3.4","+0.5","35% (5/14)","4%","Great"
"115","Lil'Jordan Humphrey",DEN,"vs. KC","3 out of 5 stars","F","3.3","-0.9","26% (4/15)","8%","Bad"
"116","Parris Campbell",PHI,"vs. NYG","4 out of 5 stars","F","3.2","+0.1","20% (1/5)","4%","Great"
"117","Bo Melton",GB,"vs. CHI","3 out of 5 stars","F","3.2","-0.5","37% (6/16)","4%","Bad"
"118","Tylan Wallace",BAL,"vs. CLE","4 out of 5 stars","F","2.9","-","-","1%","Great"
"119","Devin Duvernay",JAC,"at IND","4 out of 5 stars","F","2.8","-0.6","16% (2/12)","2%","Bad"
"120","Xavier Smith",LAR,"vs. SEA","3 out of 5 stars","F","2.8","-","-","0%","Bad"
"121","Jonathan Mingo",DAL,"vs. WAS","3 out of 5 stars","F","2.7","-2.7","6% (1/16)","4%","Bad"
"122","Jared Wayne",HOU,"at TEN","3 out of 5 stars","F","2.6","-","-","0%","N/A"
"123","Jalen Brooks",DAL,"vs. WAS","3 out of 5 stars","F","2.6","0.0","30% (4/13)","5%","Bad"
"124","Jamari Thrash",CLE,"at BAL","3 out of 5 stars","F","2.6","-1.1","0% (0/7)","0%","N/A"
"125","Ryan Flournoy",DAL,"vs. WAS","3 out of 5 stars","F","2.3","0.0","22% (2/9)","2%","Bad"
"126","Nelson Agholor",BAL,"vs. CLE","4 out of 5 stars","F","2.3","+0.1","35% (5/14)","4%","Good"
"127","Diontae Johnson",HOU,"at TEN","3 out of 5 stars","F","2.1","-2.5","23% (3/13)","0%","N/A"
"128","Rakim Jarrett",TB,"vs. NO","2 out of 5 stars","F","2.1","-0.3","25% (2/8)","2%","Bad"
"129","KhaDarel Hodge",ATL,"vs. CAR","4 out of 5 stars","F","2.0","+0.3","23% (3/13)","4%","Great"
"130","Javon Baker",NE,"vs. BUF","4 out of 5 stars","F","1.9","-0.6","0% (0/8)","0%","N/A"
"131","Zay Jones",ARI,"vs. SF","3 out of 5 stars","F","1.9","-0.9","15% (2/13)","1%","Bad"
"132","Jake Bobo",SEA,"at LAR","3 out of 5 stars","F","1.8","-0.9","25% (4/16)","1%","Bad"
"133","Terrace Marshall Jr.",LV,"vs. LAC","3 out of 5 stars","F","1.7","-","-","0%","Bad"
"134","Ashton Dulin",IND,"vs. JAC","3 out of 5 stars","F","1.7","-","-","3%","Average"
"135","Malik Heath",GB,"vs. CHI","3 out of 5 stars","F","1.5","0.0","18% (2/11)","7%","Great"
"136","Brycen Tremayne",WAS,"at DAL","3 out of 5 stars","F","1.5","-","-","0%","Bad"
"137","Jalin Hyatt",NYG,"at PHI","2 out of 5 stars","F","1.4","-1.8","18% (3/16)","2%","Bad"
"138","Mason Kinsey",TEN,"vs. HOU","3 out of 5 stars","F","1.4","-1.0","33% (1/3)","0%","Bad"
"139","Scotty Miller",PIT,"vs. CIN","3 out of 5 stars","F","1.3","-0.3","16% (2/12)","2%","Bad"
"140","Devontez Walker",BAL,"vs. CLE","4 out of 5 stars","F","1.3","-1.6","0% (0/2)","7%","Great"
"141","Kameron Johnson",TB,"vs. NO","2 out of 5 stars","F","1.2","-","-","4%","Bad"
"142","Ja'Lynn Polk",NE,"vs. BUF","4 out of 5 stars","F","1.2","-2.0","20% (3/15)","5%","Average"
"143","River Cracraft",MIA,"at NYJ","3 out of 5 stars","F","1.1","-1.0","20% (1/5)","2%","Bad"
"144","Collin Johnson",CHI,"at GB","3 out of 5 stars","F","1.1","-0.6","0% (0/4)","0%","N/A"
"145","Trent Sherfield Sr.",MIN,"at DET","2 out of 5 stars","F","0.9","+0.4","43% (7/16)","1%","Great"
"146","Tim Jones",JAC,"at IND","4 out of 5 stars","F","0.9","-1.2","0% (0/8)","0%","Bad"
"147","Chris Conley",SF,"at ARI","4 out of 5 stars","F","0.9","-","-","3%","Bad"
"148","Jacob Cowing",SF,"at ARI","4 out of 5 stars","F","0.9","-1.4","0% (0/9)","8%","Bad"
"149","Danny Gray",PHI,"vs. NYG","4 out of 5 stars","F","0.9","-","-","0%","N/A"
"150","Kyle Philips",PHI,"vs. NYG","4 out of 5 stars","F","0.9","-","-","0%","N/A"
"151","Zach Pascal",ARI,"vs. SF","3 out of 5 stars","F","0.8","-0.3","0% (0/4)","0%","N/A"
"152","Anthony Gould",IND,"vs. JAC","3 out of 5 stars","F","0.7","-1.1","0% (0/5)","1%","Bad"
"153","K.J. Osborn",WAS,"at DAL","3 out of 5 stars","F","0.7","-1.1","11% (1/9)","0%","N/A"
"154","Steven Sims Jr.",BAL,"vs. CLE","4 out of 5 stars","F","0.6","-1.2","0% (0/4)","0%","N/A"
"155","Tyrell Shavers",BUF,"at NE","4 out of 5 stars","F","0.5","-1.4","0% (0/1)","0%","N/A"
"156","Allen Robinson II",DET,"vs. MIN","3 out of 5 stars","F","0.4","-0.3","22% (2/9)","1%","Bad"
"157","Anthony Miller",BAL,"vs. CLE","4 out of 5 stars","F","0.4","-","-","0%","N/A"
"158","Chris Blair",ATL,"vs. CAR","4 out of 5 stars","F","0.3","-0.2","0% (0/1)","1%","Bad"
"159","Ramel Keyton",LV,"vs. LAC","3 out of 5 stars","F","0.3","-","-","3%","Bad"
"160","Bryce Oliver",TEN,"vs. HOU","3 out of 5 stars","F","0.3","-","-","2%","Bad"
"161","Jermaine Burton",CIN,"at PIT","2 out of 5 stars","F","0.3","-0.4","16% (2/12)","6%","Bad"
"162","Dan Chisena",CAR,"at ATL","4 out of 5 stars","F","0.3","-","-","0%","Bad"
"163","Brandon Powell",MIN,"at DET","2 out of 5 stars","F","0.2","-0.6","25% (4/16)","1%","Bad"
"164","James Proche II",CLE,"at BAL","3 out of 5 stars","F","0.2","-","-","0%","Bad"
"165","Xavier Gipson",NYJ,"vs. MIA","3 out of 5 stars","F","0.2","-0.8","12% (2/16)","4%","Good"
"166","Isaiah Williams",CIN,"at PIT","2 out of 5 stars","F","0.1","-0.9","0% (0/2)","0%","N/A"
"167","Dee Eskridge",MIA,"at NYJ","3 out of 5 stars","F","0.1","-0.3","0% (0/1)","0%","N/A"
