Patrick Mahomes,QB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
18,"$7,300 ",2.47,0.00/0.00,0,0,0,19.64,80.9,0.54,4.36,36.9,0.15,5.41
Jared Goff,QB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
17.7,"$7,900 ",2.24,22.08/36.60,276.71,1.63,0.83,1.92,7.76,0.09,0,0,0,0
Sam Darnold,QB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
16.7,"$7,600 ",2.19,20.88/32.18,239.11,1.53,0.81,2.97,12.49,0.15,0,0,0,0
Jimmy Garoppolo,QB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
16.7,"$8,000 ",2.08,22.15/33.65,269.19,1.41,0.78,2.12,8.47,0.08,0,0,0,0
Jacoby Brissett,QB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
16.5,"$7,200 ",2.29,22.76/35.38,218.29,1.53,0.68,3.28,13.87,0.19,0,0,0,0
Baker Mayfield,QB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
16.3,"$7,600 ",2.14,21.22/35.04,274.33,1.39,0.89,1.34,5.76,0.05,0,0,0,0
Nick Foles,QB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
16.3,"$7,500 ",2.17,26.47/36.40,235.13,1.63,0.76,1.74,7.15,0.1,0,0,0,0
Todd Gurley,RB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
16.2,"$7,400 ",2.19,0.00/0.00,0,0,0,16.18,72.34,0.81,2.53,24.39,0.12,3.76
Derek Carr,QB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
16,"$7,200 ",2.22,23.95/33.77,251.89,1.36,0.64,2.14,8.52,0.09,0,0,0,0
Ryan Tannehill,QB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
15.9,"$7,300 ",2.18,20.85/30.85,240.32,1.22,0.8,4.37,19.78,0.15,0,0,0,0
Andy Dalton,QB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
15.8,"$6,000 ",2.63,21.94/36.45,239.48,1.44,0.9,2.62,9.86,0.11,0,0,0,0
Davante Adams,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
15.6,"$8,000 ",1.95,0.00/0.00,0,0,0,0,0,0,6.74,86.19,0.6,10.3
Travis Kelce,TE,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
15.6,"$7,100 ",2.2,0.00/0.00,0,0,0,0,0,0,6.34,85.65,0.65,9.47
Philip Rivers,QB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
15.6,"$7,300 ",2.14,22.89/35.53,270.72,1.37,0.91,0.95,2.87,0.02,0,0,0,0
Ryan Fitzpatrick,QB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
15.6,"$7,100 ",2.19,22.49/36.27,258.26,1.26,1.2,2.84,12.64,0.09,0,0,0,0
Aaron Jones,RB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
15.5,"$8,000 ",1.94,0.00/0.00,0,0,0,15.38,71.19,0.72,2.6,22.17,0.11,3.52
Daniel Jones,QB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
15.4,"$7,400 ",2.08,22.48/36.00,235.41,1.31,0.81,3.31,14.8,0.13,0,0,0,0
Derrick Henry,RB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
15.3,"$8,600 ",1.78,0.00/0.00,0,0,0,19.91,91.97,0.72,1.36,12.8,0.05,1.74
Kyle Allen,QB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
15.2,"$7,200 ",2.11,20.61/33.30,233.46,1.46,0.75,1.66,7.14,0.08,0,0,0,0
Josh Jacobs,RB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
14.8,"$7,700 ",1.92,0.00/0.00,0,0,0,17.6,77.81,0.61,2.38,17.82,0.08,2.9
George Kittle,TE,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
14.8,"$7,000 ",2.11,0.00/0.00,0,0,0,0.1,0.62,0,6.31,89.46,0.43,9.21
Nick Chubb,RB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
14.5,"$8,200 ",1.77,0.00/0.00,0,0,0,18.6,88.34,0.52,1.84,14.76,0.07,2.56
Mike Evans,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
14.3,"$7,700 ",1.85,0.00/0.00,0,0,0,0,0,0,5.07,85.76,0.53,9.32
Melvin Gordon,RB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
14.2,"$7,000 ",2.03,0.00/0.00,0,0,0,17.69,77.31,0.56,1.95,17.84,0.09,2.77
Chris Godwin,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
14.1,"$8,200 ",1.72,0.00/0.00,0,0,0,0.06,0.39,0,5.57,83.57,0.51,9.09
Phillip Lindsay,RB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
13.7,"$6,300 ",2.17,0.00/0.00,0,0,0,16.89,77.34,0.51,2.08,14.45,0.06,2.99
Devlin Hodges,QB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
13.5,"$6,800 ",1.98,19.34/31.98,198.57,1.23,0.94,2.74,11.62,0.13,0,0,0,0
Odell Beckham,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
13.4,"$7,300 ",1.84,0.00/0.00,0,0,0,0.08,0.5,0,5.18,79.64,0.48,9.26
Brandon Allen,QB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
13.4,"$6,600 ",2.02,18.19/31.29,209.97,0.97,0.88,3.61,15.66,0.14,0,0,0,0
Joe Mixon,RB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
13.3,"$6,500 ",2.05,0.00/0.00,0,0,0,18.34,78.31,0.37,2.12,16.5,0.09,2.93
Dwayne Haskins,QB,,,,,,,,,,,,
WSH @ CAR GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
13.2,"$6,500 ",2.02,18.30/30.52,212.44,0.99,0.72,2.91,12.74,0.11,0,0,0,0
Christian Kirk,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
12.9,"$6,100 ",2.12,0.00/0.00,0,0,0,0.39,2.51,0.02,5.57,71.57,0.44,8.79
Cooper Kupp,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
12.7,"$7,800 ",1.63,0.00/0.00,0,0,0,0.21,1.35,0.01,5.19,73.56,0.44,8.46
Keenan Allen,WR,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
12.3,"$6,800 ",1.8,0.00/0.00,0,0,0,0.27,1.76,0.01,5.97,70.1,0.35,9.39
Mark Ingram,RB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
12.2,"$7,500 ",1.63,0.00/0.00,0,0,0,12.6,61.98,0.57,1.9,14.61,0.07,2.43
Tyler Boyd,WR,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
12.2,"$6,000 ",2.04,0.00/0.00,0,0,0,0.33,2.14,0.01,5.69,68.11,0.39,9.29
Mark Andrews,TE,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
12.2,"$6,500 ",1.88,0.00/0.00,0,0,0,0,0,0,5.11,70.85,0.44,7.63
D.J. Chark,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
12.2,"$6,900 ",1.76,0.00/0.00,0,0,0,0.26,1.67,0.02,5.62,62.66,0.48,8.17
Courtland Sutton,WR,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
12.1,"$6,600 ",1.83,0.00/0.00,0,0,0,0.6,3.83,0.02,4.7,74.06,0.31,8.79
D.J. Moore,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
12,"$6,800 ",1.77,0.00/0.00,0,0,0,0.45,2.94,0.02,5.06,69.47,0.38,8.38
Jarvis Landry,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
11.9,"$7,400 ",1.6,0.00/0.00,0,0,0,0,0,0,5.2,76.48,0.29,8.95
DeVante Parker,WR,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
11.8,"$6,000 ",1.97,0.00/0.00,0,0,0,0,0,0,5.15,74.13,0.3,9.22
Miles Sanders,RB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
11.7,"$5,800 ",2.01,0.00/0.00,0,0,0,12.55,52.83,0.3,2.72,24.84,0.15,3.79
Jonathan Williams,RB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
11.4,"$6,800 ",1.68,0.00/0.00,0,0,0,17.07,71.71,0.5,1.07,7.5,0.04,1.44
Zach Ertz,TE,,,,,,,,,,,,
PHI @ MIA GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
11.3,"$6,900 ",1.64,0.00/0.00,0,0,0,0,0,0,5.56,54.98,0.51,8.27
Austin Ekeler,RB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
11.3,"$6,700 ",1.69,0.00/0.00,0,0,0,6.45,28.19,0.13,4.5,43.43,0.2,6.16
Hunter Henry,TE,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
11.2,"$6,600 ",1.69,0.00/0.00,0,0,0,0,0,0,5.02,63.54,0.39,7.74
Darren Waller,TE,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
11.1,"$6,100 ",1.82,0.00/0.00,0,0,0,0.19,1.24,0.01,5.67,60.23,0.35,7.7
Sammy Watkins,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
11.1,"$6,100 ",1.81,0.00/0.00,0,0,0,0.48,3.09,0.02,4.21,55.95,0.5,6.96
Tyrell Williams,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
10.7,"$6,200 ",1.72,0.00/0.00,0,0,0,0,0,0,4.31,64.94,0.35,6.62
Robert Woods,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
10.4,"$7,100 ",1.47,0.00/0.00,0,0,0,1.01,6.48,0.04,4.43,57.21,0.27,7.37
Tevin Coleman,RB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
10.3,"$6,100 ",1.69,0.00/0.00,0,0,0,11.18,48.39,0.35,1.97,18.21,0.1,2.73
Brandin Cooks,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
10.3,"$6,700 ",1.53,0.00/0.00,0,0,0,0.54,3.48,0.02,4.05,57.03,0.35,7.03
Terry McLaurin,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
10.2,"$5,800 ",1.76,0.00/0.00,0,0,0,0,0,0,4.09,63.41,0.31,7.17
LeSean McCoy,RB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
10.2,"$5,800 ",1.76,0.00/0.00,0,0,0,10.41,45.4,0.31,2.62,20.3,0.11,3.4
Sterling Shepard,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
10.1,"$5,900 ",1.72,0.00/0.00,0,0,0,0.15,1,0.01,4.85,57.4,0.3,8.07
Benny Snell Jr.,RB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.8,"$6,100 ",1.61,0.00/0.00,0,0,0,13.01,54.51,0.3,1.8,13.11,0.07,2.56
Ronald Jones,RB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.7,"$6,200 ",1.56,0.00/0.00,0,0,0,11.1,45.29,0.34,2.1,16.57,0.08,2.96
Jamaal Williams,RB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.7,"$5,600 ",1.73,0.00/0.00,0,0,0,9.7,39.78,0.26,2.56,21.16,0.12,3.39
A.J. Brown,WR,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.6,"$5,300 ",1.81,0.00/0.00,0,0,0,0.03,0.19,0,3.95,60.25,0.27,6.38
Kareem Hunt,RB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.6,"$5,900 ",1.62,0.00/0.00,0,0,0,6.01,27.24,0.15,3.36,34.54,0.14,4.62
Alshon Jeffery,WR,,,,,,,,,,,,
PHI @ MIA GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.5,"$6,500 ",1.46,0.00/0.00,0,0,0,0,0,0,3.78,45.05,0.52,6.93
Jamison Crowder,WR,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.5,"$6,300 ",1.5,0.00/0.00,0,0,0,0,0,0,4.34,52.21,0.37,6.64
Marquise Brown,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.5,"$5,600 ",1.69,0.00/0.00,0,0,0,0,0,0,3.83,54.61,0.35,6.13
Matt Breida,RB,,,,,,,,,,,,
SF @ BAL GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
9.4,"$5,900 ",1.59,0.00/0.00,0,0,0,10.97,49.8,0.23,1.89,15.83,0.08,2.53
Kenyan Drake,RB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
9.2,"$6,400 ",1.43,0.00/0.00,0,0,0,9,39.8,0.24,2.63,20.14,0.1,3.6
Curtis Samuel,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.7,"$5,800 ",1.51,0.00/0.00,0,0,0,0.64,4.14,0.03,3.55,44.13,0.33,6.56
Derrius Guice,RB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.7,"$5,400 ",1.61,0.00/0.00,0,0,0,9.68,39.99,0.18,2.34,20.41,0.08,3.42
Dede Westbrook,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.6,"$5,700 ",1.51,0.00/0.00,0,0,0,0.29,1.87,0.02,5,40.81,0.31,7.28
Kalen Ballage,RB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.6,"$5,300 ",1.61,0.00/0.00,0,0,0,10.91,43.87,0.24,1.92,14.25,0.06,2.66
Jaylen Samuels,RB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.5,"$5,500 ",1.55,0.00/0.00,0,0,0,8.22,33.8,0.18,3.04,19.5,0.12,4.19
Darius Slayton,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.5,"$6,300 ",1.35,0.00/0.00,0,0,0,0,0,0,3.75,51.06,0.26,6.59
Larry Fitzgerald,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
8.4,"$5,700 ",1.48,0.00/0.00,0,0,0,0,0,0,4.21,47.16,0.27,6.34
Emmanuel Sanders,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.2,"$6,400 ",1.28,0.00/0.00,0,0,0,0,0,0,3.9,46.31,0.27,6.27
Mike Williams,WR,,,,,,,,,,,,
LAC @ DEN GTD,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
8.2,"$5,700 ",1.44,0.00/0.00,0,0,0,0.09,0.56,0,3.18,51.92,0.23,5.77
Auden Tate,WR,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.2,"$5,200 ",1.58,0.00/0.00,0,0,0,0,0,0,3.7,48.83,0.25,7.01
Deebo Samuel,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8.1,"$5,600 ",1.45,0.00/0.00,0,0,0,0.06,0.37,0,3.62,48.4,0.24,5.82
Corey Davis,WR,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
8,"$5,200 ",1.54,0.00/0.00,0,0,0,0,0,0,3.64,49.29,0.22,6.19
Jack Doyle,TE,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.8,"$5,000 ",1.56,0.00/0.00,0,0,0,0,0,0,4.53,37.02,0.32,6.06
Chris Conley,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.7,"$6,000 ",1.28,0.00/0.00,0,0,0,0,0,0,3.95,41.95,0.26,5.95
Nyheim Hines,RB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.6,"$5,500 ",1.37,0.00/0.00,0,0,0,4.31,17.71,0.13,3.73,23.75,0.13,5
Michael Gesicki,TE,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.5,"$5,000 ",1.49,0.00/0.00,0,0,0,0,0,0,3.83,41.57,0.24,5.94
Allen Hurns,WR,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.5,"$5,100 ",1.46,0.00/0.00,0,0,0,0,0,0,3.25,43.77,0.25,5.79
Demaryius Thomas,WR,,,,,,,,,,,,
NYJ @ CIN GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.5,"$5,200 ",1.43,0.00/0.00,0,0,0,0,0,0,3.32,41.08,0.28,5.45
Zach Pascal,WR,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.1,"$5,400 ",1.32,0.00/0.00,0,0,0,0.01,0.03,0,3.43,37.97,0.28,5.99
Noah Fant,TE,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
7.1,"$5,100 ",1.4,0.00/0.00,0,0,0,0,0,0,3.57,40.49,0.22,5.98
Adrian Peterson,RB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.1,"$5,800 ",1.22,0.00/0.00,0,0,0,9.88,39.22,0.17,1.45,11.99,0.04,2.17
Diontae Johnson,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7.1,"$5,300 ",1.33,0.00/0.00,0,0,0,0.07,0.46,0,3.34,39.54,0.24,5.88
Greg Olsen,TE,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7,"$5,100 ",1.38,0.00/0.00,0,0,0,0,0,0,3.3,38.92,0.25,5.67
Gerald Everett,TE,,,,,,,,,,,,
LA @ ARI GTD,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
7,"$6,300 ",1.11,0.00/0.00,0,0,0,0,0.02,0,3.36,37.32,0.27,5.67
Jonnu Smith,TE,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
7,"$5,300 ",1.31,0.00/0.00,0,0,0,0.15,0.93,0.01,3.27,36.82,0.25,4.76
Alex Erickson,WR,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
6.9,"$4,700 ",1.47,0.00/0.00,0,0,0,0.17,1.12,0.01,3.37,39.95,0.22,6.09
James Washington,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
6.9,"$6,200 ",1.1,0.00/0.00,0,0,0,0,0,0,2.95,40.7,0.22,5.56
David Johnson,RB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
6.7,"$5,700 ",1.18,0.00/0.00,0,0,0,5.16,20.59,0.21,1.9,19.22,0.1,2.87
Robby Anderson,WR,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
6.6,"$6,100 ",1.09,0.00/0.00,0,0,0,0,0,0,2.51,37.79,0.27,4.82
Adam Humphries,WR,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
6.4,"$5,300 ",1.21,0.00/0.00,0,0,0,0,0,0,3.55,36.74,0.17,4.86
T.Y. Hilton,WR,,,,,,,,,,,,
TEN @ IND GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
6.4,"$7,000 ",0.91,0.00/0.00,0,0,0,0,0,0,2.68,38.11,0.2,4.66
Dallas Goedert,TE,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
6.3,"$5,200 ",1.2,0.00/0.00,0,0,0,0,0,0,2.81,27.76,0.35,4.24
Ryan Griffin,TE,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
6.1,"$5,600 ",1.08,0.00/0.00,0,0,0,0,0,0,2.74,31.39,0.26,4.25
Royce Freeman,RB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
5.9,"$5,300 ",1.12,0.00/0.00,0,0,0,6.16,25.99,0.16,1.76,12.42,0.05,2.51
Jordan Howard,RB,,,,,,,,,,,,
PHI @ MIA GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
5.8,"$6,500 ",0.88,0.00/0.00,0,0,0,7.76,32.43,0.29,0.46,3.54,0.03,0.67
Tyler Eifert,TE,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
5.6,"$4,700 ",1.19,0.00/0.00,0,0,0,0,0,0,2.57,28.35,0.24,4.09
Jalen Richard,RB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
